Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(905.7515869140625-54.71854782104492j),(252.46249389648438-63.36039733886719j),(3.4262575967762814+0.6431469973618666j),(-0.00016140430734445636+0.01878177057502545j),(0.18847377530867454-0.005242829233330762j)
(899.545654296875-63.02055740356445j),(258.04034423828125-54.81839370727539j),(3.385172831266026+0.4749225551907634j),(0.035608165508284675-0.08350072717556148j),(0.18144761071515747-0.003825132142819278j)
(902.2880859375-68.66764831542969j),(256.4335632324219-50.15602111816406j),(3.4394020702399115+0.4049355834878159j),(0.1170732695001982-0.13313562214196958j),(0.18194744928700518-0.004054480552433583j)
(901.9761352539062-70.82781219482422j),(255.26539611816406-47.717384338378906j),(3.464295970507736+0.3701219653291966j),(0.2017543854462048-0.13713553379488072j),(0.17904242846091353-0.004740290210623079j)
(899.9130249023438-68.78665924072266j),(259.1266784667969-43.022010803222656j),(3.4225981305497717+0.3027877907867862j),(0.27043774263156845-0.11448345188814467j),(0.18039408192574527-0.0065479366244585325j)
(898.0806274414062-69.8681869506836j),(259.706787109375-41.564537048339844j),(3.413674038830126+0.277311174300948j),(0.31878134862918883-0.08178465090677096j),(0.18207264861958267-0.005388567162478694j)
(896.4686889648438-70.03372192382812j),(263.4919128417969-40.22275924682617j),(3.364435369767179+0.2477994533176673j),(0.34913675834708285-0.04959993264193795j),(0.17787332868023853-0.0066970889952506696j)
(896.9182739257812-70.90330505371094j),(261.7343444824219-40.75648498535156j),(3.3868857809944775+0.25649768875096907j),(0.36569827692125934-0.023181127800797927j),(0.17769899475711212-0.006909493200215423j)
(896.5465087890625-73.55671691894531j),(262.5417175292969-38.2374382019043j),(3.383898527744542+0.21267055934061596j),(0.3723686754152331-0.00423589321678976j),(0.17424568991689657-0.007965272355133243j)
(893.9529418945312-73.08506774902344j),(265.1092834472656-38.993934631347656j),(3.3403000523270108+0.21563324149632987j),(0.37214577652716935+0.007532737760097956j),(0.17401478221144787-0.009933631424162268j)
(892.9354248046875-60.9847412109375j),(265.5750427246094-34.57586669921875j),(3.335628901011745+0.20464091230463366j),(0.3671667357794214+0.013373266897181617j),(0.17106167718227594-0.009461177409223755j)
(890.8577880859375-61.0090446472168j),(268.8291320800781-35.140052795410156j),(3.287339896055684+0.2027617038186222j),(0.35894467747086134+0.014846167363202429j),(0.16728690468526877-0.010046136567697908j)
(888.9354248046875-59.934539794921875j),(267.9676208496094-37.519554138183594j),(3.284254878393368+0.23618241158349232j),(0.3485960841242367+0.013467574569927655j),(0.16605519158473353-0.010574356071013633j)
(888.8573608398438-60.82288360595703j),(270.4756164550781-38.04079818725586j),(3.2535449634827582+0.2327180711075575j),(0.3369970630313737+0.010531878395021484j),(0.16155876473439737-0.01119144079971816j)
(885.4503784179688-58.19228744506836j),(273.8165588378906-38.61675262451172j),(3.2000593209686365+0.23878618595616016j),(0.324868762558658+0.007044048077969524j),(0.15810324075551943-0.010207496185372755j)
(885.9742431640625-36.498634338378906j),(276.15814208984375-30.78021812438965j),(3.183396931747495+0.2226514747384051j),(0.3128131463125983+0.003717653950702988j),(0.15574170558256636-0.010443808585841605j)
(883.4174194335938-36.011722564697266j),(280.0114440917969-33.45488739013672j),(3.1256807332661696+0.24483847296529426j),(0.3013219499329203+0.001009571661732784j),(0.15247500340184877-0.010716324200655125j)
(880.4462280273438-36.70759582519531j),(282.265869140625-32.36168670654297j),(3.0934566290412993+0.22461758708960622j),(0.29077586896264446-0.0008286579796937838j),(0.14624803518072765-0.010404121242288393j)
(875.9034423828125-36.39973068237305j),(284.0922546386719-33.042701721191406j),(3.056716728406504+0.22739954140145408j),(0.28144392309593763-0.0016966603411391699j),(0.14612649577972264-0.009342175447566785j)
(874.1188354492188-34.34577178955078j),(287.4839782714844-33.36018371582031j),(3.013862506323961+0.23026408467579407j),(0.2734872134388939-0.0015971473329294452j),(0.1412200632375365-0.008124266221656153j)
(870.2853393554688-34.40721130371094j),(292.2674560546875-32.88972473144531j),(2.95354704275592+0.21464633374085665j),(0.2669677110432915-0.000598657180863364j),(0.13916318885402088-0.00829356767074118j)
(868.9772338867188+7.38661003112793j),(295.6249694824219-17.770740509033203j),(2.9273780827768228+0.2009582831111918j),(0.2618610437853312+0.0011895176044501028j),(0.1344305558860719-0.008795974956180659j)
(865.2960815429688+5.086811065673828j),(298.3952331542969-16.150848388671875j),(2.8904416167417493+0.1734943780660457j),(0.2580718327295659+0.003631310141781057j),(0.1303578551970236-0.008335779634377698j)
(864.3375854492188+4.779787063598633j),(299.9304504394531-15.837902069091797j),(2.87294096291273+0.16764268053084186j),(0.2554502981121174+0.006569425873158217j),(0.12972739384975954-0.008050197664616152j)
(859.635986328125+5.798122406005859j),(303.99847412109375-17.17082977294922j),(2.81769738013911+0.1782256461276759j),(0.2538091272124281+0.009825859632310746j),(0.12701558798279355-0.006695186751573183j)
(855.6958618164062+4.546817779541016j),(307.7008056640625-16.982040405273438j),(2.7716768322431244+0.1677458907644401j),(0.2529397426129067+0.013200845639032153j),(0.12392425684259986-0.0071473265234714084j)
(856.02490234375+4.449003219604492j),(308.664794921875-15.165152549743652j),(2.765930788809191+0.15030792736071982j),(0.25262712137979443+0.016473227535116198j),(0.12132011093398841-0.007009958057900531j)
(852.9827270507812-8.409431457519531j),(310.9515075683594-17.351699829101562j),(2.7361266650516636+0.1256370082729674j),(0.2526623214759924+0.01940438802519889j),(0.12054448608763636-0.005668789804066899j)
(851.4830932617188-8.460554122924805j),(313.4819641113281-17.07895278930664j),(2.709638361365741+0.12063606796053093j),(0.2528520345728102+0.021746829854115704j),(0.11966012666563676-0.006164286095572138j)
(849.760986328125-6.729248046875j),(315.181396484375-17.58382225036621j),(2.688923273839506+0.12866337067328157j),(0.2530249144045899+0.02325742181370677j),(0.11676850582304747-0.006200498529119974j)
(848.0704345703125-13.205440521240234j),(315.5426025390625-13.118480682373047j),(2.684756953339347+0.06976709810613745j),(0.2530351272242384+0.023714358316295932j),(0.1138040901649487-0.0049869128597818555j)
(849.2111206054688-14.264493942260742j),(314.50714111328125-11.465866088867188j),(2.698200387440237+0.05301218383163293j),(0.25276441197877114+0.022936117492694745j),(0.11100209001934545-0.004794655544330793j)
(847.6787109375-34.482032775878906j),(315.0559387207031-21.951438903808594j),(2.685156166489172+0.07764020846367135j),(0.25212470074167137+0.020800165530222858j),(0.10893994553305103-0.004520608624250425j)
(846.47998046875-37.442359924316406j),(315.9299621582031-16.854660034179688j),(2.6780285626366527+0.02435635103483475j),(0.2510637713436072+0.017258829229191915j),(0.10760595445250293-0.0034481994408050946j)
