Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(875.376708984375-46.36162567138672j),(283.4688415527344-72.37336730957031j),(2.938311214031352+0.5866389059927694j),(0.05328906363974875-0.0895497285683201j),(0.1430027316351916-0.0023859473807631643j)
(869.2567138671875-53.73191833496094j),(290.3296203613281-63.235626220703125j),(2.8969152563055536+0.4458943315694598j),(0.11264520592384618-0.11221309793364402j),(0.14290698871981608-0.0009538416330924141j)
(869.7439575195312-60.33955001831055j),(289.9285583496094-57.97299575805664j),(2.924540404858815+0.37666113020556774j),(0.16883581442738985-0.11097003260574936j),(0.141190260829597-0.000976811363506876j)
(869.231689453125-65.5653076171875j),(288.8964538574219-52.05613708496094j),(2.953789813738903+0.3052913203652333j),(0.2144890941165426-0.09608394725781914j),(0.14199371688214454-0.0015433216700178806j)
(870.7572631835938-64.84307861328125j),(289.06427001953125-45.17073059082031j),(2.9747446714442343+0.24052890214451866j),(0.2481939703401017-0.07578725363775665j),(0.1401850731609572-0.0004867602461061966j)
(867.6188354492188-66.77174377441406j),(291.237060546875-42.79742431640625j),(2.9490884697725877+0.20410055884181458j),(0.2712766501323828-0.0554006449572049j),(0.1410766871750974+0.0003483611210856657j)
(867.9906005859375-70.18070220947266j),(291.6003723144531-41.18185806274414j),(2.951760961731362+0.17619421519905545j),(0.28590268807640623-0.0377771684197827j),(0.1420001753462652-0.0009873590510785285j)
(866.9421997070312-72.33706665039062j),(293.8850402832031-38.22351837158203j),(2.9323456766655904+0.13524847047390678j),(0.294180207159228-0.024057459832657557j),(0.1391388257271385-0.0003485582764964524j)
(864.927001953125-74.47001647949219j),(293.8490295410156-35.395137786865234j),(2.9314342177742243+0.09967193567903167j),(0.29784645238526114-0.014338817376472426j),(0.13941481505301642-0.00048633590978484215j)
(865.2986450195312-75.93866729736328j),(293.2200622558594-36.01366424560547j),(2.938502260479852+0.10192879118356978j),(0.29823447586872204-0.008160240697198243j),(0.1395479397699907-0.0003528146059429224j)
(864.86572265625-64.5285873413086j),(296.4295654296875-30.103118896484375j),(2.9097085791966038+0.07780167251177189j),(0.296344194899502-0.004818928686624242j),(0.13900500644224767-0.0011445211278927254j)
(865.87451171875-66.47050476074219j),(297.8829650878906-29.328800201416016j),(2.9006126809570265+0.062443936716058496j),(0.29293164811239947-0.003561587666939854j),(0.13863188160694648-0.0010314821063618293j)
(862.5203857421875-67.08173370361328j),(296.58319091796875-28.713281631469727j),(2.9028795526736073+0.05485632676680852j),(0.2885823153526332-0.0036907630502864227j),(0.13908028537325196-0.0008137899544532381j)
(862.8270263671875-65.20292663574219j),(297.4405822753906-30.409725189208984j),(2.8930107028868193+0.07656229568365279j),(0.2837606564187557-0.004616107560080635j),(0.13817021966844675-0.0011087570084807854j)
(862.0338134765625-67.0045166015625j),(298.10955810546875-29.490999221801758j),(2.8856625270083907+0.060704376108672214j),(0.27883921302197673-0.005871231547177657j),(0.13850692862147876-0.0006567441520635938j)
(863.5693969726562-46.42393493652344j),(299.03094482421875-20.288265228271484j),(2.8851453122208874+0.04049968269015488j),(0.27411387515331426-0.007110178325543574j),(0.13815674546184917-3.868719330848032e-05j)
(862.9259643554688-47.29847717285156j),(300.47003173828125-21.796295166015625j),(2.8682460863352413+0.050649514181622j),(0.2698115147740332-0.008093138189660384j),(0.1379315688582108-0.0014691260315347638j)
(863.4009399414062-48.81981658935547j),(299.9776916503906-20.98662757873535j),(2.8755286462131386+0.03842896495830045j),(0.2660944993425048-0.008667950409223718j),(0.1385451389430337-0.0009434404843844585j)
(862.89111328125-48.942928314208984j),(300.9084167480469-19.32894515991211j),(2.8662416919002074+0.021463341681770155j),(0.263064804047511-0.008751668885566903j),(0.13897326778375732-0.001488074661004118j)
