Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.1743300924480256,-0.0018646215990869288,5.0002098383925935,0.0004,0.0,0.0
4.17372514967282,-0.0001828685567612302,5.043695563682858,0.0004,4.189,9.342999999999996
3.9727074596249485,-1.0063494092361316,5.064409796519718,0.9986,3.478,24.452999999999996
3.945846192596059,-1.006499839823152,5.130939639048083,0.9986,3.445,38.827999999999996
3.924521141074063,-1.0041140921135139,5.207280558355864,0.9986,3.427,53.281
3.9064441594513752,-1.0057361364519095,5.264612524210423,0.9986,3.411,67.625
3.8906220332911965,-1.006111571920414,5.354922193872682,0.9986,3.399,82.09299999999999
3.8767964361227953,-1.0058251312319728,5.459007100665311,0.9986,3.387,96.422
3.8644742908078293,-1.006388434069162,5.546843820197887,0.9986,3.375,110.797
3.853440629224488,-1.006403030667528,5.627229450998163,0.9986,3.367,125.109
3.8434454096897674,-1.0061988489806934,5.7105757415110485,0.9986,3.357,139.48399999999998
3.834521364360422,-1.0054741577989008,5.810457172437778,0.9986,3.349,153.812
3.8262628780514762,-1.0055160561713903,5.894315489823257,0.9986,3.342,168.125
3.818937468515883,-1.006559190486611,5.9905278311056485,0.9986,3.336,182.515
3.8120185513240528,-1.0067476951147643,6.065634112118015,0.9986,3.33,196.89
3.8058412215501374,-1.0061738531728617,6.159506231477732,0.9984,3.324,211.25
3.7997706692836326,-1.0073609409812179,6.232556324828395,0.9986,3.319,225.562
3.794150097212253,-1.0051609840853701,6.31824734991276,0.9986,3.314,239.906
3.788412013556512,-1.0064434391067167,6.389420266477661,0.9986,3.309,254.265
3.783238952608394,-1.006799365987554,6.478077662017341,0.9986,3.304,268.593
3.7780865993285673,-1.0059656029756279,6.558433790792366,0.9986,3.3,282.906
3.7727164129456194,-1.0063753286591441,6.628536215680038,0.9986,3.294,297.343
3.7677768118924093,-1.0067080102073074,6.720950835808744,0.9986,3.29,311.734
3.762755881223905,-1.0069402492831427,6.784967051911543,0.9986,3.285,326.031
3.757866865851987,-1.0073619886387377,6.872503325532544,0.9986,3.28,340.375
3.7532221574879006,-1.006870707592356,6.954709076425584,0.9986,3.276,354.703
3.748441688199287,-1.0067305180342871,7.023680874766678,0.9986,3.272,369.031
3.7438572334754308,-1.0054444623862406,7.096756540597845,0.9986,3.267,383.359
3.7391393245917555,-1.0066338019773096,7.154541610336136,0.9986,3.263,397.687
3.734673104698285,-1.0057736704608882,7.2153632921013795,0.9986,3.259,412.047
3.730526235796643,-1.0076725827541728,7.274124227968253,0.9986,3.255,426.375
3.7263655035045304,-1.0061757497388326,7.317901290167818,0.9986,3.251,440.656
3.7223301022734754,-1.007075691819757,7.381157873144312,0.9986,3.247,455.015
3.718290283574002,-1.0064591935319798,7.441698215189176,0.9986,3.243,469.359
3.714525101648589,-1.0072715223510886,7.480554336689273,0.9986,3.24,483.672
