Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(856.3670043945312-34.93937683105469j),(300.3592834472656-81.25047302246094j),(2.6860542200355835+0.6102817832264428j),(0.16439157512024624-0.1255294197994827j),(0.09661870435244949-0.0016199561303066453j)
(851.0709228515625-46.94657516479492j),(305.4815673828125-70.30081176757812j),(2.679459266275252+0.46294638188527076j),(0.19020065316654572-0.10435650730599913j),(0.0973544324747277-0.0023713661932092977j)
(853.7694702148438-54.50920486450195j),(306.3574523925781-65.00753784179688j),(2.702893569084338+0.39561384965033664j),(0.20837920203857813-0.08299017071844751j),(0.0947743173416509-0.0021540116701280116j)
(850.91552734375-58.53923034667969j),(307.1788635253906-58.1460075378418j),(2.7091016516360176+0.3222364116271498j),(0.22039237288673502-0.063362789734697j),(0.09498713289940865-0.001541951154415201j)
(852.1149291992188-57.65892028808594j),(306.22735595703125-53.10221862792969j),(2.7330877509647284+0.28565084500561017j),(0.2277185341455749-0.046445240462234576j),(0.09513479070751868-0.002453218242373352j)
(849.9706420898438-58.89082336425781j),(309.1866149902344-50.29554748535156j),(2.708369630556139+0.25010173871758634j),(0.23162920315445296-0.03255725408230886j),(0.09407477335231577-0.002866224347177952j)
(848.374267578125-64.51849365234375j),(309.9593811035156-46.24833679199219j),(2.7078234904612315+0.1958767593728638j),(0.23312663765995423-0.02161936399500975j),(0.0925690265821698-0.0024265633950204114j)
(847.9260864257812-63.64115905761719j),(311.2674865722656-45.816856384277344j),(2.6957949043828546+0.1923480334463349j),(0.23295960948237884-0.013333449507946045j),(0.0918722479141573-0.0029349214131753104j)
(846.6439819335938-66.00285339355469j),(312.22039794921875-44.41575622558594j),(2.6873749055034115+0.17090150306169452j),(0.2316693587057883-0.007302145624500416j),(0.09317110164275409-0.0031753560960966804j)
(844.897705078125-67.61072540283203j),(314.18963623046875-44.00042724609375j),(2.6669636969888555+0.15830190107867112j),(0.2296403735407023-0.0031029812680582174j),(0.09134047564197682-0.0028742783225153188j)
(845.91357421875-57.26660919189453j),(316.1813659667969-39.084346771240234j),(2.657192195269029+0.14734584963089079j),(0.22714465460568914-0.0003315616481096933j),(0.08728079485596686-0.0034991069741271003j)
(847.4349975585938-57.86460876464844j),(316.1438903808594-38.70831298828125j),(2.6630238879031256+0.1430252323684094j),(0.2243758807795422+0.0013753895316881669j),(0.08624110932077467-0.0035400717156297864j)
(842.3068237304688-59.397926330566406j),(316.8765869140625-38.406593322753906j),(2.6420608535677674+0.13277923375825051j),(0.22147371299984134+0.002329642163864694j),(0.08522304775175828-0.003334284915946445j)
(837.6943359375-58.0141487121582j),(321.33056640625-39.872833251953125j),(2.589486459253297+0.14077718653334798j),(0.21854003122445537+0.002788777462504231j),(0.08083862102890421-0.003118981076374467j)
(839.0553588867188-57.214202880859375j),(322.7973327636719-38.94448471069336j),(2.583110718377573+0.1343992300852947j),(0.21564926662253645+0.0029580069319326717j),(0.08134579402527793-0.003363012603947733j)
(836.27978515625-38.40113067626953j),(324.7644958496094-31.18244743347168j),(2.562761609994337+0.1278220034591508j),(0.21285479548390515+0.0029944306038784817j),(0.07851973654125859-0.002735891611782434j)
(832.8599853515625-37.377777099609375j),(329.29296875-30.54727554321289j),(2.5180972157264154+0.12008526189881671j),(0.2101929529265721+0.003012413781378773j),(0.08094461916917213-0.002072627390641558j)
(834.34033203125-36.82184982299805j),(330.12506103515625-31.755878448486328j),(2.514805611338078+0.13036881040558754j),(0.20768578469499777+0.003089252945056986j),(0.07759276478675332-0.002465022333005943j)
(830.6177978515625-39.043460845947266j),(332.988037109375-29.465980529785156j),(2.4853515990399657+0.1026759437901506j),(0.20534326820353563+0.003270639701824823j),(0.07667514834352866-0.0023381181650052657j)
(830.7769165039062-42.36475372314453j),(331.57916259765625-28.73111343383789j),(2.4978329550119196+0.08866892604393482j),(0.20316542908468327+0.0035756712975293092j),(0.07620757749475365-0.0017135334924911186j)
(828.4149780273438-41.04499816894531j),(333.9508972167969-28.009002685546875j),(2.473557377133229+0.0845539786997564j),(0.20114455802278283+0.004001325416296386j),(0.07433655654926037-0.002016579701374348j)
(827.7201538085938-1.046518325805664j),(337.6991882324219-12.6694917678833j),(2.4477285835242313+0.08873269423598325j),(0.19926758306303172+0.004526429858345024j),(0.07205794479543765-0.0017586453543509456j)
(828.2540893554688-1.7009449005126953j),(337.7431945800781-8.987244606018066j),(2.4507178244342556+0.06017665484948082j),(0.19751855985214112+0.0051152224554718686j),(0.0738154763637341-0.002390746257345912j)
(825.667724609375-0.44119834899902344j),(339.824951171875-9.325570106506348j),(2.4278926412677606+0.06532858935654197j),(0.1958811926682201+0.005720620141030043j),(0.07248211815266711-0.001715530987229797j)
(825.9126586914062-2.6201744079589844j),(343.2131652832031-9.325794219970703j),(2.404845001090866+0.05771024309861753j),(0.1943412820318333+0.006287306022349287j),(0.07173404690758367-0.0012813983295185453j)
(823.4805297851562-2.084087371826172j),(340.23992919921875-9.012819290161133j),(2.418758637430893+0.05794660015435986j),(0.1928890025552501+0.006754708380837309j),(0.0711914422787389-0.0018163186915348079j)
(823.6239013671875-2.809814453125j),(341.60992431640625-6.565505027770996j),(2.4102747205972532+0.038098589697912195j),(0.1915209417248621+0.007059895366190421j),(0.06793614912646673-0.0015061210985462612j)
(822.899169921875-12.674924850463867j),(342.04058837890625-8.890920639038086j),(2.4051905152963093+0.02546315682615593j),(0.19024187117683727+0.007140353486038515j),(0.06892041359820485-0.0018565176494518946j)
(821.7890625-15.010950088500977j),(342.10858154296875-10.668929100036621j),(2.401162445917814+0.031004430689308724j),(0.18906627065420883+0.006936565864931629j),(0.06636383980866352-0.0018335339671210346j)
(820.572998046875-16.195999145507812j),(344.6067199707031-9.157042503356934j),(2.3807546999256846+0.016263968480518736j),(0.18801967398802444+0.006394265415199908j),(0.06609184368534349-0.0016015327227883245j)
(821.6262817382812-19.102785110473633j),(343.3783264160156-6.661053657531738j),(2.3929513899850057-0.009212018518856698j),(0.18713994809775408+0.005466214813934929j),(0.0652674050735232-0.001319275669009939j)
(821.8655395507812-19.759191513061523j),(343.1653137207031-5.767282485961914j),(2.395246318119447-0.01732438896154034j),(0.1864786425169253+0.004113364679438049j),(0.06463505741442557-0.001674601916181406j)
(821.5986328125-37.508323669433594j),(343.21600341796875-17.148456573486328j),(2.3933094312169145+0.010294505919067373j),(0.18610255285203423+0.0023052684743015478j),(0.06472458814012023-0.001088682762767554j)
(822.81689453125-40.91991424560547j),(341.62554931640625-12.857906341552734j),(2.409629209763424-0.02908777627575529j),(0.18609562566027968+1.969314661673105e-05j),(0.06217188555652018-0.0011832092206369618j)
(822.769287109375-43.58573913574219j),(340.7425231933594-11.376262664794922j),(2.4162137053278374-0.04724463861682483j),(0.18656129947632907-0.0027585341450847805j),(0.06060895249383814-0.0012383631115568444j)
(822.7118530273438-48.781532287597656j),(338.3750915527344-4.288763523101807j),(2.432796965601468-0.113329386115399j),(0.18762533961254446-0.0060392510753353576j),(0.05984971822093338-0.0014325526198731321j)
(823.2327880859375-56.691253662109375j),(340.6723327636719+2.6597537994384766j),(2.415047978546788-0.1852650791652598j),(0.18943920273044404-0.009828851403635144j),(0.05988348429958434-0.0005498567294312698j)
(827.1903686523438-67.0203857421875j),(338.5436096191406+14.481941223144531j),(2.430463132124776-0.3019351335021006j),(0.19218398561786465-0.014131650584865586j),(0.05832362851984258-0.00023271314443334566j)
(835.56884765625-82.06719970703125j),(328.8788146972656+29.690011978149414j),(2.4977750671270424-0.47502655807295746j),(0.1960750941160092-0.018949664679697713j),(0.057188113119059705+4.7910197166255924e-05j)
(849.31103515625-97.3790283203125j),(313.9473876953125+45.510833740234375j),(2.6055474647417407-0.6878848949049163j),(0.20136792265172337-0.024279280175170573j),
(868.230712890625-110.08342742919922j),(294.4960021972656+61.22296142578125j),(2.7515632643193753-0.9458270297151332j),(0.2083650410899129-0.030102726094771996j),
(889.1082763671875-113.47856903076172j),(272.2568664550781+72.84325408935547j),(2.943470460723492-1.204342575359276j),(0.21742556515581477-0.036371561974994394j),
(908.2824096679688-101.01380920410156j),(247.6724853515625+82.17887115478516j),(3.1816620239135225-1.463542477117865j),(0.22897736805218072-0.04297850968611563j),
(917.3314208984375-59.4631462097168j),(227.79266357421875+88.61897277832031j),(3.4094775757646083-1.5874415839862035j),(0.2435322606574991-0.049712783568351036j),
(918.8193359375+10.40420150756836j),(209.2161102294922+110.43456268310547j),(3.45525384102583-1.7741236321528593j),(0.2617027001506533-0.05619247348680287j),
(915.6255493164062+135.2285614013672j),(173.3960418701172+133.89923095703125j),(3.6852201512253138-2.0659040361681504j),(0.2842151389286095-0.061765397433246036j),
(877.4819946289062+303.43597412109375j),(134.32168579101562+147.56442260742188j),(4.084659068094367-2.2283399813497695j),(0.3119084803893896-0.06536727952499745j),
(796.5184326171875+459.42620849609375j),(92.4417495727539+149.96324157714844j),(4.5925929697353585-2.480415197133233j),(0.3456942708537383-0.06532394033553694j),
