Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(879.5492553710938-46.80522155761719j),(278.5048828125-71.43199157714844j),(3.003624822049494+0.6023222276676264j),(0.07791332506932673-0.10119991646741212j),(0.1215041538013805-0.002264197000897314j)
(875.075927734375-56.07654571533203j),(284.16668701171875-63.24100112915039j),(2.9759690453730006+0.464962017303491j),(0.13376834605028812-0.11176799323971702j),(0.12193979440838626-0.0007991988393317472j)
(876.2915649414062-61.319496154785156j),(281.3409118652344-55.780921936035156j),(3.0384671020678335+0.384476610080392j),(0.1833207247862843-0.10476237897135426j),(0.11846795049938527-0.0014618789400454451j)
(873.9716186523438-66.22321319580078j),(282.0107727050781-52.175575256347656j),(3.0385100897278363+0.32733784519112924j),(0.222638264484422-0.08847782294653864j),(0.11883142325244965-0.0007700995973584233j)
(875.429443359375-66.26018524169922j),(282.9866027832031-44.38266372680664j),(3.055110601490458+0.24500722136860495j),(0.2515487119731711-0.06907404590436715j),(0.1184821055415194-0.0006051951175797509j)
(873.9359130859375-68.81043243408203j),(285.3729553222656-42.78251647949219j),(3.030472133952498+0.21319746823477487j),(0.2714946671752846-0.05039320350275207j),(0.11761750204655672-0.0018003101458725123j)
(874.13525390625-70.83267211914062j),(286.5306701660156-39.97605895996094j),(3.026338058870838+0.1750192973268718j),(0.284332549605259-0.034439620263744385j),(0.1197265428013585-0.0008188849025529003j)
(873.7296752929688-72.70679473876953j),(287.15673828125-37.65840530395508j),(3.0238913959527056+0.14336467704560235j),(0.2917841563598103-0.021967120290662046j),(0.11710192846345499-0.0006717717841720071j)
(871.6734008789062-71.59197998046875j),(288.7146911621094-38.07698059082031j),(2.999679682325723+0.1476432144500451j),(0.2952568268847308-0.0129691957738141j),(0.11843994953462428-0.002383239315049679j)
(870.123779296875-75.12872314453125j),(288.1455078125-35.14788818359375j),(3.006803100337104+0.10603689867718578j),(0.2958381532032465-0.007030446277486746j),(0.11869978678487549-0.0014764168725074198j)
(870.2277221679688-65.4237289428711j),(290.1587219238281-30.539817810058594j),(2.989755029126255+0.0892023674895627j),(0.2943544329798198-0.0035574974721193694j),(0.11706608459397982-0.0009195229952665323j)
(871.0993041992188-63.30843734741211j),(289.07354736328125-33.01081848144531j),(2.9993141376661194+0.1235027471228649j),(0.29143849396212657-0.001920817576749597j),(0.117495131706437-0.0017132819332571407j)
(869.536376953125-65.7809829711914j),(289.2176513671875-29.938222885131836j),(2.9979323373780082+0.08288492568298102j),(0.2875852306169314-0.0015353927803017028j),(0.11760970200626836-0.0013439073172498703j)
(869.217041015625-66.8942642211914j),(290.8818664550781-29.79552459716797j),(2.9804973688732552+0.07532686279792522j),(0.2831899159856335-0.0019011189488567536j),(0.11525641952184743-0.0016280495736004247j)
(870.1797485351562-65.30602264404297j),(290.9643249511719-30.502662658691406j),(2.981438606221679+0.08810631132678573j),(0.27857162428681664-0.002617509908659552j),(0.11448560682802025-0.0023977378583343884j)
(871.3501586914062-46.947776794433594j),(292.4275207519531-22.220321655273438j),(2.9747367498986446+0.06549257258287328j),(0.27398631502996124-0.0033827972178898987j),(0.1134667454590189-0.0026762176047321925j)
(867.3792724609375-47.150699615478516j),(293.2529296875-22.69963836669922j),(2.9525404554495904+0.06776028122703386j),(0.26963394538932556-0.003984394248423396j),(0.11397623839258908-0.001526071676730331j)
(867.8306884765625-44.488975524902344j),(294.36798095703125-23.237354278564453j),(2.9417143002620643+0.08108450443219456j),(0.26566289278922073-0.004285521883863082j),(0.11082982984009354-0.002894175949548643j)
(866.6627197265625-44.93389892578125j),(295.46697998046875-23.462196350097656j),(2.9268175331523825+0.08033272861663729j),(0.2621737596680376-0.004211178439926541j),(0.11150998721422956-0.002236304858098039j)
(866.399169921875-46.024375915527344j),(295.94305419921875-21.64478874206543j),(2.923324249939212+0.05828945688771403j),(0.25922363842638235-0.00373538279109227j),(0.10906934410868124-0.0017958832775771872j)
(864.077880859375-43.87697219848633j),(298.0169372558594-24.305850982666016j),(2.892194942230217+0.08865364272064445j),(0.25683123016126125-0.002870640422637899j),(0.10976011824815371-0.002300262978514131j)
(865.0557250976562-3.7418785095214844j),(298.3353271484375-8.131608009338379j),(2.897797777745021+0.06644160213574189j),(0.2549828039954487-0.001659845051524232j),(0.10773781064502094-0.0016218861983116645j)
(863.0965576171875-2.700183868408203j),(301.0722351074219-6.385747909545898j),(2.8656435231912134+0.05181179614170702j),(0.2536387759033951-0.00017031744326897233j),(0.105593859007137-0.0027378642008002193j)
(863.9453735351562-3.4186744689941406j),(300.5013732910156-8.025106430053711j),(2.873267680087114+0.06535612217225646j),(0.25274059817763295+0.0015106202233667744j),(0.1029835631254782-0.0015678794595184696j)
