Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(836.6429443359375-29.16131591796875j),(320.2014465332031-91.1805419921875j),(2.440871982705955+0.6039907579825725j),(0.16621526608828815-0.12275815394160056j),(0.07440076926694152-3.522601058730874e-05j)
(830.8456420898438-40.737972259521484j),(328.5523986816406-77.61990356445312j),(2.4228718409158936+0.4484067289496604j),(0.18231496178015383-0.097359615601227j),(0.07448132561055382-0.0008432080040545615j)
(833.10693359375-46.81657409667969j),(326.3053894042969-72.15971374511719j),(2.464362946668374+0.40149858063379723j),(0.19221936923023708-0.0750937629444965j),(0.07373172695936815-0.0003611431934434524j)
(828.7149047851562-57.004791259765625j),(330.1710510253906-60.19847869873047j),(2.45966968679685+0.2758072874771346j),(0.19788173771314035-0.056483019439369196j),(0.07436646935014614-0.00040897945821221206j)
(829.1920776367188-55.327003479003906j),(329.55841064453125-55.05464172363281j),(2.4750432333835968+0.24558807292201265j),(0.20077769907516904-0.04148581511684226j),(0.07268824533199474-0.0004755534381537721j)
(828.1035766601562-59.86817169189453j),(331.1584777832031-50.638694763183594j),(2.4705037446730786+0.1969900145168996j),(0.20195311047015696-0.029770240769708103j),(0.07582943547035366-0.000708487621508794j)
(827.745361328125-64.23866271972656j),(331.515869140625-47.713409423828125j),(2.4735015039346164+0.16222610213916291j),(0.20211231788661166-0.020881678135894446j),(0.07391655215324591-0.00018011315589752764j)
(825.4244384765625-64.338134765625j),(335.099853515625-44.837059020996094j),(2.44513369813412+0.1351670813837852j),(0.20170822877849484-0.014337741090811465j),(0.07488675450560595-0.001050651191420373j)
(826.66357421875-66.56383514404297j),(331.23834228515625-41.87107849121094j),(2.481427672217466+0.11271707686997005j),(0.20101856647155827-0.009677699038602605j),(0.0749336018363686-0.0010060982808140998j)
(823.2421264648438-69.69806671142578j),(333.4498291015625-40.7200813293457j),(2.4577371998547517+0.09111173346430042j),(0.20020438747067423-0.006485348268501048j),(0.07313769727435543-0.0005031537777816351j)
(824.8592529296875-59.26469421386719j),(333.0608215332031-36.98626708984375j),(2.465952430623295+0.09590344751140627j),(0.19935213721644923-0.004397375402564312j),(0.07630350124140221-0.0011917371350163223j)
(825.662353515625-59.11054229736328j),(334.5513610839844-35.63098907470703j),(2.4588952348199804+0.08519566878462498j),(0.19850233660734798-0.0031043403674850378j),(0.07330788720105338-0.0011999743109231144j)
(824.9815673828125-63.24705505371094j),(337.3913269042969-34.87648010253906j),(2.4384982616675823+0.06461097044026286j),(0.19766823364068842-0.0023482442231929634j),(0.07175206925096334-0.002002052918567975j)
(825.9366455078125-60.864593505859375j),(333.5487060546875-34.904781341552734j),(2.4682755832714243+0.07582108867415831j),(0.19684736159049435-0.0019187535169486358j),(0.07026998320157145-0.0015475438653723777j)
(822.2959594726562-63.1428108215332j),(336.15447998046875-35.26110076904297j),(2.4390511236100925+0.06800687776125432j),(0.1960283652660152-0.0016490835041799799j),(0.07105312358775355-0.0011428081228062373j)
(823.7095947265625-38.813087463378906j),(340.3779602050781-29.49304962158203j),(2.411758360723797+0.09494451851477789j),(0.19519488238995145-0.0014119695022589438j),(0.07115203849051738-0.0015426382062528918j)
(821.9220581054688-40.37205505371094j),(341.4353942871094-27.57622718811035j),(2.401142051330322+0.07568747732980712j),(0.19432776753804476-0.0011158628093782578j),(0.07042111077370646-0.00033152385276511315j)
(821.4500732421875-41.829978942871094j),(341.41058349609375-26.57072639465332j),(2.401039896034053+0.06434304107490542j),(0.1934065369421626-0.0007013446793955086j),(0.06844353346301352-0.001487999667932016j)
(821.9518432617188-42.60920715332031j),(341.2658996582031-27.36298942565918j),(2.4030995059384583+0.06782622945821223j),(0.19241058850243006-0.00013768657500966966j),(0.06895061167573413-0.001439339930596351j)
