Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time
4.133828801972924,-0.002693857969162055,5.820231709378815,0.0001,-0.01,0.0
4.352621562903986,1.1397109223929083,5.8283700109451235,1.1535,4.993,2.5000000000000018
4.3624936842185384,1.110780985047496,5.885475375538384,1.1185,4.993,7.125000000000002
4.324346862238241,0.8462375682958174,5.905444801968371,0.8474,4.791,12.969
4.2926425152647045,0.6518438645050466,5.91426984349063,0.6528,4.651,18.031000000000006
4.268278790035456,0.5125761806830019,5.942802420952854,0.5132,4.55,23.047000000000004
4.249403718091108,0.4092369129915028,5.925799416172985,0.4113,4.474,28.109
4.232952024695962,0.32692588020528035,5.940620308872538,0.3251,4.411,33.188
4.219153226095012,0.25836383861558326,5.959127771955334,0.2566,4.36,38.172000000000004
4.208453890462963,0.20660005651297408,5.9543782966045224,0.2071,4.322,43.219
4.200918941783705,0.17435508986730694,5.9685530049359645,0.1742,4.297,48.203
4.196912519651169,0.15835416641677763,5.958434134995742,0.158,4.284,53.203
4.193130336998197,0.13834002154337977,5.963127466448716,0.1418,4.271,58.188
4.189329314708439,0.12589636961567094,5.985708809779544,0.1257,4.259,63.188
4.188627894033399,0.12473647178187308,5.983439205053337,0.1278,4.259,68.156
4.188319910098842,0.1268849622165081,6.004402180869525,0.1284,4.259,73.156
4.188092386095561,0.12589341844438068,6.001081720635182,0.1289,4.259,78.10900000000001
4.187785373242356,0.1264434281018358,5.9919327908619975,0.1289,4.259,83.078
4.187635703958278,0.1272922309068641,5.9916172575686595,0.13,4.259,88.016
4.187383971923843,0.12693983422282357,5.998290357072154,0.13,4.259,92.98400000000001
4.187323767830494,0.128838863798646,5.993182140398708,0.13,4.259,97.922
4.187440040777998,0.12841821593207228,6.000511079508812,0.13,4.259,102.875
4.187441086987677,0.129781006899387,6.010114862306102,0.13,4.259,107.828
4.187286684396098,0.12913994067285253,6.010656011082071,0.13,4.259,112.781
4.187472206102014,0.13008795399856196,6.022758346501434,0.13,4.259,117.703
4.187421583883506,0.12626033460873692,6.028592185312481,0.1311,4.259,122.672
4.1874036202149,0.13016642620739416,6.023756457292738,0.1311,4.259,127.594
4.1873431931187595,0.128817456789439,6.013316155744106,0.1311,4.259,132.547
4.1874006519377085,0.12908408853437062,6.0288048054636905,0.1305,4.259,137.484
4.1873940540927626,0.12903874409934482,6.042360810906555,0.1305,4.259,142.453
4.187487615042043,0.12933266766686807,6.0501360957066375,0.1305,4.259,147.375
4.1874759040628415,0.12824718669393584,6.057160755510011,0.1305,4.259,152.344
4.187259580997808,0.1301248083403331,6.0506217275891805,0.1294,4.259,157.281
4.187569257789279,0.128545581045496,6.053853280165906,0.1294,4.259,162.25
4.187563148283414,0.12966799879226354,6.072706593681873,0.13,4.259,167.172
4.187719407542825,0.12574389135402142,6.07735743597848,0.1294,4.259,172.172
4.1880127366503626,0.12692015011781485,6.072501356304708,0.13,4.259,177.078
