Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(834.27587890625-27.895275115966797j),(323.87939453125-90.98392486572266j),(2.409900866678054+0.5908587193349372j),(0.16530157728017186-0.12958968346475447j),(0.09813999062683394-0.002074074640429691j)
(827.928955078125-39.55601501464844j),(330.37054443359375-77.85604858398438j),(2.4009373486674037+0.44607935644797186j),(0.18605516712471257-0.10385263340182639j),(0.09671886740333875-0.0010124699735225683j)
(828.221435546875-48.60760498046875j),(329.22393798828125-69.71452331542969j),(2.4376388145371415+0.3685370624371062j),(0.1993858860112841-0.08043854701070345j),(0.09746441025854977-0.002034206809963818j)
(828.3148193359375-54.745574951171875j),(331.7075500488281-64.4772720336914j),(2.437121519672655+0.3086856848354907j),(0.20740013483136555-0.06044467632542469j),(0.09700462487474323-0.0015858952425313968j)
(826.646240234375-53.84020233154297j),(334.2687683105469-55.39656066894531j),(2.432873747030055+0.24211844918907485j),(0.21179800684914646-0.044150226094871944j),(0.09612602538118703-0.00046434509914012424j)
(825.119384765625-56.924617767333984j),(332.9549560546875-54.31977844238281j),(2.4410912683259585+0.2272827531461577j),(0.21383930900242631-0.031371228100897326j),(0.0970316600466138-0.0009462483861820368j)
(824.419921875-61.286155700683594j),(334.421875-49.54988479614258j),(2.4388224582283957+0.17809007303358568j),(0.21440330067994207-0.021695081161208683j),(0.09670291698121913-0.0026311881540143273j)
(824.73974609375-64.90982055664062j),(337.6092224121094-45.161460876464844j),(2.4252048880873533+0.1321527142989782j),(0.21407588700725197-0.014622736903333773j),(0.09631249939062456-0.0009111126962112212j)
(823.5540161132812-67.95670318603516j),(336.2536926269531-45.48765182495117j),(2.432037476479324+0.12690112169750734j),(0.2132328466798547-0.009648671644109805j),(0.09561513320110077-0.0013268098329947185j)
(822.9659423828125-64.76020050048828j),(337.1528015136719-46.62876510620117j),(2.4211828453908097+0.14277373778385047j),(0.21210733321919262-0.006302299376201511j),(0.09418755053698409-0.0015396911883879504j)
(822.4376831054688-59.67327117919922j),(337.8218688964844-37.22142791748047j),(2.424559460943006+0.0904982680008326j),(0.21083966458610892-0.004166918781721194j),(0.09506982940215132-0.0010772781583681579j)
(820.7498168945312-58.858238220214844j),(340.01531982421875-36.685569763183594j),(2.4045466788778107+0.08633118864104092j),(0.2095115845486125-0.002886234233511009j),(0.09386471931004144-0.002163287374282699j)
(819.36083984375-58.82965850830078j),(341.70123291015625-36.9041633605957j),(2.388619434875767+0.08580695794667363j),(0.2081684772435669-0.002164350475960477j),(0.09365991144562795-0.0015962625003898734j)
(819.6907958984375-60.279727935791016j),(341.63037109375-36.01176071166992j),(2.391377479563006+0.07563140697001396j),(0.20683299234889257-0.0017625595414826572j),(0.0940123038224087-0.001758684658944977j)
(817.5468139648438-58.7235107421875j),(342.1352844238281-37.31150817871094j),(2.379955803061103+0.08790741860883247j),(0.20551299573008808-0.0014947251130935195j),(0.09221451098079994-0.0016774097675278765j)
(818.2810668945312-40.89986038208008j),(344.1949157714844-26.998132705688477j),(2.372103035589511+0.06723658922288271j),(0.2042060858539547-0.0012222143598126988j),(0.09221428340360609-0.0025706163132035663j)
(818.404052734375-40.710670471191406j),(344.6268005371094-27.43246078491211j),(2.369146232238591+0.07045546254839652j),(0.2029022790753853-0.0008488484673844846j),(0.09126910388885022-0.002634214215654974j)
(816.6730346679688-40.14249038696289j),(346.9620666503906-26.887311935424805j),(2.348643497438527+0.06630759430239277j),(0.20158592948341053-0.0003160695639307285j),(0.09035684416635312-0.0027483293376655907j)
(815.6539306640625-40.24147033691406j),(346.0727233886719-29.380901336669922j),(2.3498211449293653+0.08321485900156626j),(0.20023752393722066+0.00040163953244968056j),(0.0887493171554347-0.0020381744038192383j)
(813.99365234375-39.17805480957031j),(349.2301330566406-28.727075576782227j),(2.3243237762836078+0.0790108509112114j),(0.19883567201190927+0.0013011402978834745j),(0.08726199719382385-0.002231953579795173j)
(813.0570068359375-40.515052795410156j),(349.032958984375-28.78441619873047j),(2.3232284792600058+0.07551642903022647j),(0.19735937921800117+0.002354931660515948j),(0.08610721579752666-0.00250993854803297j)
(812.4827270507812+0.5045433044433594j),(353.0010986328125-10.501644134521484j),(2.299565894646745+0.06984047950386281j),(0.19579053590040485+0.0035154606697978368j),(0.08556498875860229-0.0021567365105792328j)
(809.6006469726562-0.2212982177734375j),(354.2496032714844-10.322897911071777j),(2.283475248572882+0.06591618858584426j),(0.19411646238300506+0.004719531512606986j),(0.0834870697907567-0.0014919457074662184j)
(808.3807373046875-0.4201240539550781j),(355.2173767089844-10.201045036315918j),(2.2738940027842776+0.06411840346120079j),(0.19233231463005374+0.005892838114834018j),(0.0817392090398064-0.0028516801669312216j)
(808.1019287109375-0.5401401519775391j),(356.3968811035156-8.564970016479492j),(2.266149062968631+0.052944791679423446j),(0.19044316644574866+0.006954573110284401j),(0.08220308998083505-0.002063983217229907j)
(806.1959838867188-4.268644332885742j),(359.2936706542969-6.730678558349609j),(2.2432710862660152+0.030142730453025433j),(0.18846563552413573+0.007821989072387469j),(0.07972503096020932-0.001785289724034926j)
(803.4443359375-1.6510696411132812j),(361.11431884765625-10.788800239562988j),(2.22305531303161+0.06184476462730793j),(0.1864290003175731+0.008414719404066184j),(0.07417118960346149-0.0012336835674749923j)
(803.168212890625-12.760969161987305j),(360.4068908691406-12.060336112976074j),(2.227194905855898+0.03912175474153846j),(0.18437584826524553+0.008658617297863772j),(0.080024658150406-0.0018712035709489757j)
(801.474365234375-14.325094223022461j),(362.6301574707031-9.986627578735352j),(2.2095823003460198+0.021347318074956326j),(0.18236238646793282+0.00848884959669393j),(0.07874078753042439-0.001978255622054281j)
