Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.208448210539393,-0.002340959056690458,45.18883546744048,0.0006,0.0,0.0
4.208132806081094,-0.0033773868418353367,45.20575445071136,0.0004,4.224,9.358999999999998
4.076256950644842,-0.99697140732362,45.172746251072255,1.0002,3.516,20.249999999999996
4.068877773155124,-0.9958117593160163,45.19324071826646,1.0,3.515,30.374999999999996
4.063325992282421,-0.9962570655674726,45.21249599787953,1.0,3.51,40.578
4.059020413075035,-0.9962039350574795,45.23186444765891,1.0002,3.507,50.672
4.055121196449761,-0.9966544390958338,45.23977413819877,1.0,3.506,60.781
4.051731991571795,-0.9965147268383796,45.249575065772575,1.0002,3.504,70.859
4.048658260450732,-0.996725222310293,45.29918323427794,1.0002,3.5,80.938
4.045913035065023,-0.9983223115941798,45.27353543684124,1.0002,3.497,91.063
4.043202366472536,-0.997448863070544,45.30936738677456,1.0,3.499,101.188
4.0408209622341404,-0.9956859122549602,45.347820992885104,1.0,3.497,111.281
4.038489706372733,-0.9975195267910991,45.35996430535608,1.0002,3.497,121.359
4.036180946683744,-0.9971817864535111,45.353117370398856,1.0,3.497,131.438
4.034116265024152,-0.9977756983490847,45.401767879983666,1.0002,3.497,141.641
4.031970041081971,-0.9972165433716907,45.414030885332956,1.0002,3.495,151.71899999999732
4.030239166499633,-0.9953780418114322,45.441090641211666,1.0,3.492,161.78100000000268
4.028083537112382,-0.9959722385128388,45.43677853994487,1.0002,3.493,171.90600000000268
4.0262866958084205,-0.9954751728045965,45.43924167579896,1.0002,3.493,182.01600000000326
4.024359855612639,-0.9965755245649561,45.4627723746599,1.0,3.489,192.10899999999674
4.022635015992083,-0.9965066242535381,45.48935274634209,1.0,3.485,202.20299999999406
4.020915313524659,-0.9962860194660035,45.53372900021038,1.0,3.483,212.29700000000594
4.018978784814186,-0.9969075920763183,45.51081728227428,1.0,3.482,222.42200000000594
4.017262695519318,-0.9968319088862709,45.51912989140082,1.0,3.479,232.5
4.015539787004031,-0.9964540911110707,45.55545396912792,1.0002,3.479,242.65600000000268
4.013810828498919,-0.9963814076631012,45.56971754046749,1.0002,3.478,252.76600000000326
4.0121445218572696,-0.9981243082701684,45.56927579279151,1.0,3.478,262.89100000000326
4.01043943942682,-0.9975050148960471,45.595462475050155,1.0,3.478,273.0
4.008653655028143,-0.9963007310816657,45.61135955871191,1.0002,3.475,283.10899999999674
4.006961562162701,-0.9969593472098127,45.61005726234364,1.0,3.476,293.2189999999973
4.005334574531324,-0.9969178953501929,45.64766935083976,1.0,3.472,303.31299999999464
4.003744263821495,-0.9971695632540146,45.65681557817422,1.0,3.472,313.42200000000594
4.0019661542225,-0.9966773695535426,45.64053806241769,1.0,3.472,323.57799999999406
4.000531486218597,-0.9956712665880698,45.65420792244519,1.0,3.471,333.75
3.998767541228045,-0.9978273570606797,45.70121596914152,1.0,3.471,343.85899999999674
3.9971328328203066,-0.997442535107092,45.69940834376261,1.0,3.469,353.95299999999406
3.995521865601666,-0.9964940773220287,45.717404539542216,1.0,3.469,364.0939999999973
3.993647225959905,-0.9965019016609971,45.739988582570405,1.0,3.467,374.20299999999406
3.992168960242493,-0.9982587839057248,45.75689305288802,1.0,3.465,384.35899999999674
3.9904966309129737,-0.9960444927117464,45.75745261907883,1.0002,3.464,394.51600000000326
3.98900352342997,-0.9964814062320325,45.748475852558144,1.0,3.463,404.6560000000027
3.9874315317746385,-0.9955135230154926,45.79689000384988,1.0,3.461,414.75
3.9854478676051244,-0.9952709100201017,45.806628608991716,1.0002,3.461,424.85899999999674
3.98396091914826,-0.998395760584768,45.813568507135145,1.0,3.459,434.9689999999973
3.9823511593485814,-0.9954170316332407,45.824700065584764,1.0,3.458,445.04700000000594
3.980855316635364,-0.9971528153178782,45.834735510798,1.0,3.457,455.1560000000027
3.979327738366621,-0.9978134758725269,45.862596358177136,1.0002,3.456,465.25
3.977447231231135,-0.99754780267956,45.877442021854435,1.0002,3.455,475.375
3.975942535465473,-0.9974775833317759,45.85991101263467,1.0,3.454,485.4689999999973
3.974277769079148,-0.9963285691046307,45.87893943998243,1.0,3.453,495.56299999999464
3.9726101359311468,-0.9971802973309505,45.88172158775233,1.0,3.452,505.6560000000027
3.97104064802425,-0.995441079838476,45.916065498543404,1.0,3.451,515.7660000000033
3.9696272724656017,-0.9955148864171888,45.91457024041555,1.0,3.449,525.8589999999967
3.9679790354758753,-0.9972822246407161,45.925459019655804,1.0002,3.447,535.9379999999946
3.9663666423555495,-0.9982608207315754,45.96353616977835,1.0,3.445,546.0779999999941
3.9645482173728643,-0.9992867888542906,45.93719395457408,1.0,3.444,556.2029999999941
3.963122015467769,-0.9970470760114991,45.96561218566651,1.0,3.442,566.2660000000033
3.961626766026906,-0.9955765059741516,45.974980914257465,1.0002,3.441,576.4220000000059
