Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time
3.231867458610011,-0.006220554832199773,36.53028947524009,0.0001,-0.01,0.0
2.9426421821163737,-2.238419603059881,36.47274350233409,-2.2388,1.725,2.5160000000000053
3.395245989449156,1.4942221601100882,36.42473196054923,1.5017,4.195,7.313000000000002
3.4372781860210724,1.492098397858008,36.373640355386286,1.5017,4.246,11.906000000000006
3.4678549791534925,1.4964539569357593,36.305591930835874,1.5017,4.284,16.859
3.4918491042342676,1.4977541010978548,36.22857642165712,1.5017,4.309,21.5
3.5133655046175347,1.495444530908109,36.14769413220684,1.5017,4.335,26.172000000000004
3.5323564322130836,1.497173228078079,36.07807606131532,1.5017,4.347,30.859
3.549755244771115,1.4961399216511444,35.99273721791873,1.5017,4.36,35.484
3.5656045469704205,1.496553887319549,35.905205678506704,1.5017,4.385,40.109
3.580759092833405,1.4960896912657835,35.82751935835721,1.5017,4.398,44.781000000000006
3.594701599562117,1.4973027143085273,35.73365713647654,1.5017,4.411,49.453
3.6074672275431405,1.4949656660883393,35.654593656042444,1.5017,4.423,54.078
3.619791543362965,1.4958202269115064,35.576130370663066,1.5017,4.436,58.703
3.63098805508316,1.4940886944360727,35.485403578600135,1.5017,4.449,63.375
3.6421871524922236,1.4957254005314302,35.39985118649066,1.5017,4.461,68.063
3.652388090509275,1.4959318185576658,35.33411203167503,1.5017,4.474,72.688
3.6621323909700703,1.4994326862209795,35.248312155250375,1.5023,4.487,77.328
3.6716450256987083,1.4975386993785629,35.16299500097759,1.5017,4.499,82.0
3.6807034915664176,1.497218001318737,35.07959025882454,1.5017,4.499,86.60900000000001
3.6894667462975845,1.4974627588173763,35.002293217465905,1.5017,4.512,91.281
3.6974718353449174,1.496375518684956,34.92015333703169,1.5017,4.512,95.953
3.705506812601718,1.4940979083774113,34.847786306465935,1.5017,4.525,100.578
3.7132101165071205,1.4975085097367016,34.772176453490914,1.5017,4.537,105.203
3.720560431320574,1.4977196382581643,34.69405904347677,1.5017,4.537,109.844
3.727400935451492,1.4976356371056647,34.61507052140765,1.5017,4.55,114.531
3.7344911283648483,1.4972687175309634,34.53827102637919,1.5017,4.55,119.156
3.741273016245695,1.4966676383486512,34.464813177957524,1.5017,4.563,123.781
3.7477206615425964,1.4972113069447004,34.39300393365477,1.5017,4.563,128.422
3.75397923902347,1.496868342468935,34.31578364314196,1.5017,4.563,133.063
3.7601134798443328,1.4961665772296409,34.24305268710394,1.5017,4.575,137.75
3.7659978228980275,1.4976379079063442,34.177243154783405,1.5017,4.575,142.359
3.771779563636873,1.4965916084590882,34.10128345848251,1.5017,4.588,146.984
3.77719188224099,1.497198776803218,34.03243444423722,1.5017,4.588,151.641
3.7825871152618618,1.4955530129357169,33.9585281041288,1.5017,4.601,156.313
3.788062548182071,1.4953991369377624,33.88901732617986,1.5017,4.601,160.938
3.7931821562365595,1.4981191889376901,33.822350940745025,1.5017,4.601,165.563
3.797998430639598,1.495544009645429,33.74797312283619,1.5017,4.613,170.219
3.803147092074693,1.4979608345273212,33.68476858453163,1.5017,4.613,174.89100000000002
3.808042408075672,1.4980058715270075,33.61851677566617,1.5017,4.626,179.51600000000002
3.8125069884987424,1.4961787478122048,33.55310825689319,1.5017,4.626,184.125
3.8172398403778853,1.4956096686688973,33.492304697240776,1.5017,4.639,188.781
3.821657691133176,1.4956741174421566,33.41835540497061,1.5023,4.639,193.453
3.8260428756831866,1.494865115377979,33.35968917667256,1.5017,4.651,198.063
3.830085613685478,1.4950056864373373,33.298608613990964,1.5017,4.651,202.688
3.8340956445845897,1.494854829026873,33.240189390057076,1.5017,4.651,207.328
3.838274506898521,1.4985976808906516,33.17497593268817,1.5023,4.651,212.0
3.842274391921859,1.4973715821982072,33.11506502117349,1.5017,4.664,216.609
3.846025147708039,1.4982836609975443,33.04090009211642,1.5017,4.664,221.25
3.849712438029382,1.4950034427680623,32.98737832926176,1.5017,4.664,225.875
3.8532338503800188,1.4937074702875686,32.924464321948975,1.5017,4.664,230.484
3.8566535475686434,1.4950604951990594,32.860108777759066,1.5017,4.677,235.14100000000002
3.859717602803362,1.4947393697701674,32.7983937651365,1.5017,4.677,239.813
3.862998421448713,1.4942690036153288,32.74230406559548,1.5017,4.677,244.438
3.8660601667400156,1.4952550911463225,32.67233666084642,1.5017,4.677,249.063
3.8686335695208696,1.4990291878050241,32.61612666704707,1.5017,4.689,253.703
3.871485541178128,1.4984415298288878,32.557346128825166,1.5017,4.689,258.391
3.8736448633880047,1.4964303434521349,32.50808136175413,1.5017,4.689,263.0
3.8759717524535398,1.497782768424286,32.44873107334504,1.5017,4.702,267.625
3.877750368093593,1.4963405428154186,32.39544100810701,1.5017,4.702,272.266
3.8794769050294415,1.4966118674503923,32.33978135720767,1.5017,4.702,276.891
3.881165682984829,1.4975694077847475,32.2856470426706,1.5017,4.702,281.531
3.8824438757759814,1.4949955416985035,32.228188439058904,1.5017,4.702,286.203
3.8840240658781378,1.4981422023782436,32.18145415656927,1.5017,4.702,290.828
3.885422908080033,1.4952130911366976,32.123088216412434,1.5017,4.702,295.453
3.8864878850442413,1.4970247492639537,32.0797429850288,1.5017,4.702,300.094
3.8877077213709983,1.4962264737858215,32.0341509898829,1.5023,4.702,304.766
3.888780501128324,1.4942984033536089,31.97507397309107,1.5017,4.715,309.391
3.889831144229356,1.4963444959594399,31.91726137524942,1.5017,4.715,314.0
3.8908676819682397,1.4958481850321321,31.882499483181647,1.5017,4.715,318.656
3.891812491020191,1.4968516414567365,31.830927029122364,1.5017,4.715,323.281
3.8930152315650655,1.4951834264020187,31.78935412114877,1.5017,4.715,327.969
3.893710330708268,1.4960957485085602,31.739416421544473,1.5017,4.715,332.594
3.8944370466405767,1.4963549252988078,31.689622644929425,1.5017,4.715,337.203
3.895677939467381,1.497016050117794,31.656232608150717,1.5017,4.715,341.844
3.896463823607605,1.4958832643189668,31.60883725934833,1.5017,4.715,346.453
3.897660639046068,1.4979714280787582,31.563330613993784,1.5017,4.715,351.078
3.898286311831799,1.4961689276413033,31.5204376206539,1.5017,4.715,355.719
3.8996392373956335,1.4971057387724827,31.484354047251617,1.5017,4.715,360.391
