Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(933.9678344726562-56.94690704345703j),(223.66749572753906-60.889976501464844j),(3.9521127453749503+0.8212956672852205j),(0.27329199487313816-0.16696708218680598j),(0.19139263058550288-0.015747695684464304j)
(927.68994140625-59.253578186035156j),(230.47323608398438-60.2498664855957j),(3.830582227572178+0.7442881112875761j),(0.09185298360321109+0.0594932270689491j),(0.19170696992275743-0.01713129521472835j)
(925.7744750976562-63.29682159423828j),(231.6581573486328-55.8101692199707j),(3.8392876439172583+0.6517123041331897j),(-0.00585708467721044-0.05443806304317222j),(0.18204090816573135-0.018534496050362097j)
(922.062744140625-64.08352661132812j),(235.4799346923828-54.34056854248047j),(3.7773226910783735+0.5995344621388236j),(0.09818436381124956-0.14968189709969196j),(0.1754910521139961-0.019283132668579426j)
(921.21923828125-58.549190521240234j),(235.86911010742188-51.35991668701172j),(3.7804425465395397+0.5749545739469754j),(0.23981847571285544-0.12283941191386144j),(0.16950409465431035-0.020903370772048863j)
(917.4302978515625-58.23728561401367j),(240.6525115966797-53.40935516357422j),(3.6844883513767206+0.5757216511952217j),(0.3299533822697014-0.03306574509632326j),(0.1644675164189598-0.022765810409746692j)
(914.4791870117188-56.430355072021484j),(244.3090057373047-53.587623596191406j),(3.6196421562967664+0.5629660107593609j),(0.3660373267245925+0.05720839723394229j),(0.15328276667386798-0.02012681596172455j)
(910.950927734375-54.93775177001953j),(249.09222412109375-56.36486053466797j),(3.526425632479605+0.5774115900167591j),(0.3715013003182171+0.12048752594027151j),(0.14508455993359612-0.01957615739241252j)
(907.9336547851562-53.213871002197266j),(251.39944458007812-57.08899688720703j),(3.480123977948722+0.5786127180391508j),(0.36521939844271956+0.15255977713057678j),(0.13599886248035548-0.01764079270267604j)
(898.2424926757812-53.75007629394531j),(259.7007751464844-57.705284118652344j),(3.33985113733753+0.5351427327151064j),(0.3560770105840157+0.15847640442554833j),(0.12977552232134396-0.016282959548015324j)
(893.2194213867188-41.56654357910156j),(266.4860534667969-54.78871154785156j),(3.2466748296887205+0.5115261582399024j),(0.3461085504509674+0.14555311341797011j),(0.12701273854726516-0.01605790316742425j)
(885.5194702148438-42.25722885131836j),(274.6853942871094-53.98377227783203j),(3.1329848051575944+0.4618851677552452j),(0.3344185706760833+0.12092929027335769j),(0.11837988617352271-0.012389722720963435j)
(880.7921752929688-42.43547058105469j),(279.9217224121094-54.042030334472656j),(3.061715422718404+0.4395008937101838j),(0.3197938774613261+0.09082271245727944j),(0.11668115544472148-0.0104000385518521j)
(876.4935302734375-43.93122863769531j),(282.5157470703125-53.81675338745117j),(3.022406705232021+0.42024166399760704j),(0.30190859240485846+0.06018761985947752j),(0.11125448980123277-0.010054045028200703j)
(871.441650390625-47.55624771118164j),(291.0758361816406-49.64447021484375j),(2.9363154742700566+0.3374226444936272j),(0.2815185209215979+0.032499834156611125j),(0.10933193535892644-0.007585483784506103j)
(869.1431884765625-28.605972290039062j),(294.51837158203125-38.877254486083984j),(2.9131267999397426+0.28741296920376636j),(0.2601074528094694+0.009730061242768586j),(0.10771935322920209-0.009099923212986005j)
(863.4149169921875-29.570966720581055j),(298.88739013671875-39.94388198852539j),(2.8510649070443654+0.2820849465394271j),(0.23937643364805564-0.007451816558278144j),(0.10647098820713685-0.008015265943273857j)
(862.75390625-32.653953552246094j),(302.30657958984375-35.50423812866211j),(2.827588213655926+0.22406859886111427j),(0.22082701050781214-0.019303300119125757j),(0.10272478539090747-0.007031659214082868j)
(859.8967895507812-30.26958656311035j),(302.5499267578125-38.186737060546875j),(2.8100273391799524+0.25462306137911966j),(0.20553623490489226-0.026586137714845665j),(0.09656989780573393-0.0048089493049481265j)
(855.87353515625-30.975109100341797j),(304.66912841796875-37.38543701171875j),(2.7798092203908538+0.23943769357917352j),(0.1941068173787474-0.030201376343855703j),(0.09817926097258502-0.006223427399054518j)
(854.514404296875-33.638710021972656j),(307.8326721191406-33.84175109863281j),(2.7546268678976844+0.19355543516825585j),(0.18672297056255402-0.030942010781322568j),(0.09581558468010556-0.005692569430901124j)
(847.9071044921875+5.494855880737305j),(316.82025146484375-15.370091438293457j),(2.6691798542220675+0.14683529253666874j),(0.1832417531319492-0.02937411170520561j),(0.09378573805296056-0.003831756104978714j)
(849.8265991210938+7.089082717895508j),(314.1274108886719-17.947097778320312j),(2.695269139175648+0.17655683514109446j),(0.18327639370719145-0.025826880824866116j),(0.09228484238798937-0.005348396832351668j)
