Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(903.3248901367188-49.643272399902344j),(252.99053955078125-68.36946105957031j),(3.376987119614574+0.7163885151400202j),(0.00048565696707501463-0.004255065237936886j),(0.17807505891814301-0.010971354640476655j)
(895.6812744140625-52.95201110839844j),(261.08746337890625-64.48109436035156j),(3.2805707244906555+0.6073933128805394j),(0.051319642628889786-0.09320450158719916j),(0.17415037545638953-0.011245282770195666j)
(896.913818359375-62.02754592895508j),(258.724609375-56.79967498779297j),(3.357487002306343+0.4973497684995182j),(0.13526730405987064-0.1270242747455827j),(0.1761189606751522-0.012405587772357889j)
(896.329345703125-62.814449310302734j),(260.72003173828125-55.80555725097656j),(3.3366028443649807+0.47325297915174247j),(0.21434849390091118-0.11879924884051822j),(0.17390236858636146-0.012457935637587979j)
(895.9866333007812-58.540348052978516j),(262.47003173828125-52.59255599975586j),(3.324868572639179+0.4431857906786321j),(0.27384117012317727-0.0889794049039369j),(0.1663425782269749-0.015732624490432272j)
(895.8258056640625-59.07305145263672j),(261.9259033203125-51.754844665527344j),(3.3345232827248372+0.4333465367095259j),(0.31234499747773825-0.05344932414561319j),(0.16190958670313568-0.01590557029397494j)
(893.6409301757812-60.44572448730469j),(265.093505859375-49.90647506713867j),(3.2971113118695565+0.3926972056694488j),(0.3336904257824858-0.021429209749062067j),(0.1588509948747255-0.01550519212725668j)
(888.5474243164062-57.9736328125j),(269.0978088378906-54.41822052001953j),(3.2140772432995+0.43452873840451756j),(0.3425992309101494+0.003070959301451057j),(0.15411101891565535-0.016100372574618202j)
(885.8079223632812-56.955162048339844j),(274.2186279296875-54.61519241333008j),(3.146838313063198+0.41904526611047677j),(0.34300649751448303+0.019266521336123298j),(0.1476794150642271-0.016130997127720394j)
(881.623779296875-58.004878997802734j),(276.3523864746094-53.157508850097656j),(3.115322765057953+0.38935042258649694j),(0.3377416315997951+0.028058327419010307j),(0.14249559784236115-0.01408657336709352j)
(878.2586059570312-45.3820915222168j),(280.2678527832031-50.722145080566406j),(3.062634850646879+0.39234366913336965j),(0.3287297289935862+0.03104840344274497j),(0.13628442636804033-0.012416067189473969j)
(873.7828979492188-45.37785339355469j),(286.6565856933594-51.59349060058594j),(2.9801395970773483+0.3780759148949848j),(0.3172969481927204+0.029974386110050672j),(0.13358693482719153-0.011085771844365338j)
(869.2250366210938-47.59130096435547j),(291.4272766113281-49.84469223022461j),(2.9250123842554796+0.33697957940096623j),(0.3044180648576491+0.026412894974734306j),(0.1286349993423921-0.010966869459144529j)
(863.4519653320312-46.36775207519531j),(297.36419677734375-48.858070373535156j),(2.852304700698016+0.3127153595693347j),(0.2908699713696532+0.021645823377316922j),(0.13005299823406208-0.00880792138349514j)
(861.3643188476562-50.03839874267578j),(300.7396240234375-46.791526794433594j),(2.8217329261444144+0.2726437972515255j),(0.2773060254124221+0.016623883051254153j),(0.12444458741194064-0.009623816074588693j)
(855.9188842773438-29.191701889038086j),(306.2872009277344-39.428321838378906j),(2.7610129259283287+0.2601166621166967j),(0.2642799448138403+0.011987038968116807j),(0.12196292841137432-0.010189412042210872j)
