Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(840.8297729492188-32.9837646484375j),(316.6275329589844-87.06856536865234j),(2.4955197910047455+0.5820642370583058j),(0.1692997797609022-0.12764982703370747j),(0.07694400036121338-0.00048155251668727337j)
(834.9816284179688-42.78282928466797j),(323.6903991699219-76.2068862915039j),(2.473580674930977+0.45018651253280434j),(0.18834965724046562-0.10259299532354234j),(0.07909048502375547-0.001701926647650974j)
(835.1253051757812-53.068153381347656j),(323.42572021484375-65.29444122314453j),(2.5128335505360075+0.34321917599482427j),(0.20084560395913892-0.08007995173334162j),(0.07516986160734028-0.00043200206195515825j)
(834.4228515625-60.08010482788086j),(323.45343017578125-60.43244171142578j),(2.5262501795376275+0.2862463441651832j),(0.2086792030694356-0.060907059757404576j),(0.07857699216969959+0.00019718237266133838j)
(837.085205078125-56.25264358520508j),(321.04791259765625-56.57046890258789j),(2.558780741974181+0.2756559981690164j),(0.21333945775256546-0.045226484393836246j),(0.0767832760085859-0.0008042266079742792j)
(833.9552612304688-61.265342712402344j),(325.9831848144531-48.655479431152344j),(2.5299662508208627+0.18967658776975158j),(0.21591708662912767-0.03283012912459137j),(0.07728164946401019-0.0001677842587258944j)
(836.2723999023438-66.576171875j),(323.2452392578125-44.12240219116211j),(2.567392719050081+0.14448275360473126j),(0.2171692867911131-0.023333634363407973j),(0.07817417194710909-0.0007933463970711179j)
(832.501220703125-66.68954467773438j),(325.12493896484375-45.01775360107422j),(2.5402575715068387+0.1466117761110229j),(0.21759898403698716-0.0162870646453764j),(0.0750033105377302-0.0001968771770963981j)
(832.6608276367188-69.47981262207031j),(326.48248291015625-40.915855407714844j),(2.537220766066909+0.10515953282927815j),(0.21752737395646107-0.011237198083772004j),(0.07381271213568749-7.774276366336741e-05j)
(830.7489624023438-70.1530532836914j),(326.46722412109375-41.76982879638672j),(2.5307283982546678+0.10890844781518381j),(0.21715221365446125-0.007760107616738481j),(0.07690840119022214-0.0010281421789151036j)
