Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(921.404052734375-53.541748046875j),(235.57632446289062-65.42139434814453j),(3.6898279019439517+0.7974143353806279j),(0.16805972048975532+0.09220359384205432j),(0.20506526204064163-0.013766385979966256j)
(918.028564453125-57.86125564575195j),(241.2792205810547-60.601402282714844j),(3.6357127519494488+0.6733610753063329j),(0.006411012960741875+0.01995620532074256j),(0.19580357110299093-0.017216496549890686j)
(914.954345703125-60.887733459472656j),(241.4351348876953-55.924781799316406j),(3.6521119647840554+0.5937654076090915j),(0.032358201884046645-0.10714240786979604j),(0.19109056406031516-0.01729054648657344j)
(914.3331298828125-65.49616241455078j),(243.61622619628906-53.755393981933594j),(3.635484938483588+0.5333419895616104j),(0.1470993612491994-0.15321947165470598j),(0.18744989373830104-0.018765546015334884j)
(911.20947265625-57.373199462890625j),(246.83766174316406-54.26889419555664j),(3.5700691225299366+0.552470409318674j),(0.2574220977712615-0.12332417075332401j),(0.1805904316171514-0.020035426370608872j)
(907.7633056640625-58.00447082519531j),(251.28907775878906-54.305824279785156j),(3.498900882492697+0.5253162089223404j),(0.3299516122911427-0.06092255940484208j),(0.17488571710149853-0.01833527159794781j)
(904.1402587890625-57.64582061767578j),(254.7985382080078-54.50590896606445j),(3.439456253682431+0.5095196768056645j),(0.36672570310139074+0.0010729752076807794j),(0.16940445601541163-0.019447716801005176j)
(899.8560791015625-56.628578186035156j),(258.4489440917969-55.787574768066406j),(3.3719410214538423+0.5087420036629375j),(0.3797143504075265+0.04742731715581346j),(0.16320308560812374-0.018826711765693744j)
(894.89599609375-56.75218963623047j),(264.57403564453125-53.99924850463867j),(3.2891682802177855+0.4568113624845899j),(0.37929444992283723+0.07465105407021101j),(0.15859805090442108-0.018272720185564372j)
(889.8756103515625-55.357383728027344j),(267.6317443847656-55.165916442871094j),(3.2303831418733986+0.4590250048155832j),(0.37172031311131404+0.08490572267073622j),(0.14746867924449966-0.014745642581212508j)
(886.9618530273438-45.40951919555664j),(273.3160095214844-52.24979782104492j),(3.16141280639058+0.43822409443526733j),(0.3600167641491827+0.08237691410644608j),(0.14512931928094538-0.013046474582989985j)
(882.7717895507812-44.888771057128906j),(277.87054443359375-51.19941711425781j),(3.1013898362221406+0.4099051989612683j),(0.34547497479731815+0.07151809173796826j),(0.14124795882077107-0.014885323001692709j)
(873.3060302734375-48.211212158203125j),(287.2411804199219-49.516639709472656j),(2.9806793843388606+0.34598804690980955j),(0.3287771434971254+0.056274052927376056j),(0.13594740028801267-0.013541242798808107j)
(870.3527221679688-48.26274871826172j),(289.5729675292969-47.588294982910156j),(2.9532719605568056+0.3186707284620306j),(0.3105907900629777+0.0397584830612592j),(0.13320248212861382-0.010674165129793444j)
(867.3114013671875-47.6859130859375j),(292.5735168457031-51.30055618286133j),(2.9037258133216026+0.34615859026435153j),(0.29175206503213286+0.024162171091204356j),(0.13054334942308005-0.0108303833283298j)
(863.8868408203125-26.556640625j),(299.5460510253906-41.71427536010742j),(2.841233188146808+0.3070090312752501j),(0.27321450314578577+0.010807241955658084j),(0.12659418368920225-0.009225052486898307j)
(860.1046142578125-31.318172454833984j),(303.0398864746094-38.4238166809082j),(2.8062436626066662+0.25246980022722304j),(0.2559123247155169+0.0002993605795669954j),(0.12759816072914348-0.009673852829112593j)
(856.54345703125-29.571401596069336j),(304.6948547363281-38.63835525512695j),(2.7787740780014794+0.2553238336459977j),(0.24063293615525042-0.007269488190333116j),(0.12155248184582118-0.008497153440482888j)
(853.6445922851562-33.112449645996094j),(309.45513916015625-36.91394805908203j),(2.732424010694901+0.21894000062193014j),(0.2279398899955491-0.012114335673659276j),(0.12233477647204127-0.006214754117624324j)
(852.697998046875-31.828004837036133j),(309.1527099609375-36.76411437988281j),(2.7317881524267014+0.22190899529574298j),(0.2181495075367277-0.014583006812838j),(0.11544788829618537-0.006824498158030848j)
(848.4285888671875-34.04548645019531j),(314.689208984375-35.20220947265625j),(2.674716530428458+0.19101527290345766j),(0.21134545431662474-0.015034424793193737j),(0.11702634248078041-0.007999247872255151j)
(848.3037719726562+6.73320198059082j),(316.9435729980469-15.60172176361084j),(2.6690004065319193+0.15262717982473223j),(0.2074122237542732-0.013773829636663206j),(0.1135590540173822-0.0070693371860748155j)
(843.7412109375+8.691139221191406j),(323.4468994140625-16.75943946838379j),(2.600219292636561+0.1616010453503981j),(0.2060739324070453-0.01103795101534136j),(0.11257142027290253-0.006970372358879014j)
(844.518798828125+7.95172119140625j),(320.76739501953125-18.488052368164062j),(2.6226661421280926+0.17595214179372773j),(0.20693257156098013-0.007016772283281007j),(0.10876832902584849-0.006722717631567481j)
(839.9093017578125+6.0093994140625j),(324.25726318359375-17.18545913696289j),(2.582020961543587+0.15537852458504506j),(0.20950558265447236-0.0018959485290438445j),(0.10713240174979191-0.005891972995806524j)
(838.6300048828125+5.674455642700195j),(325.1614990234375-16.674636840820312j),(2.5714611820123037+0.1493185298654385j),(0.2132645748781138+0.004096041275386367j),(0.10403097769411168-0.00610848342441991j)
(835.2332763671875+5.117559432983398j),(329.4330749511719-15.887142181396484j),(2.528735285427464+0.13748448439306482j),(0.21767553660522188+0.010649978928270402j),(0.1029707277866348-0.005065591135270119j)
(832.9664916992188-6.497644424438477j),(330.9808349609375-18.44753074645996j),(2.5099578019303226+0.12026339622862453j),(0.22223769777239474+0.01735756460702093j),(0.1018908108775921-0.005309114767542227j)
