Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time
3.6897387235624715,-0.0061013636206225475,24.694418705898805,0.0,0.003,0.0
3.206053098459748,-3.621082116704189,24.689823689859033,-3.609,1.468,2.4529999999999994
3.8681147707217702,1.50716371057867,24.72760682030285,1.5,4.596,7.765000000000001
3.88504352746595,1.5077874678319816,24.780752455838492,1.5,4.629,12.875
3.8939018737698707,1.5078577679695304,24.814675737925594,1.5,4.64,18.39
3.900394347677771,1.508694302776218,24.84815380619954,1.498,4.64,23.578000000000003
3.9046611406109295,1.5095383083032878,24.851038625352643,1.5,4.65,28.703000000000003
3.9082721565427705,1.5069015725175094,24.85764639177328,1.5,4.65,33.828
3.911507854083391,1.5064944461825645,24.867115745943384,1.498,4.656,39.0
3.914364615842969,1.509391246331483,24.859897212365336,1.5,4.656,44.109
3.91704002304916,1.5055391689772712,24.85648735736179,1.5,4.661,49.234
3.9199089069363318,1.504992663308763,24.856220415535585,1.498,4.661,54.406
3.92214711439504,1.5061887190207501,24.85315744970567,1.5,4.667,59.562
3.9240338640183903,1.5064269145587168,24.848910145110214,1.498,4.667,64.67099999999999
3.926535466999768,1.5081454425100238,24.863180579705606,1.5,4.672,69.781
3.9284423593494813,1.5076962521845954,24.85292253990246,1.5,4.672,74.968
3.9308052941141223,1.505595862907095,24.849174370845603,1.498,4.672,80.078
3.932789197032776,1.5079466823609489,24.83749843631296,1.5,4.677,85.187
3.9347457253120344,1.50632884836597,24.82861331419278,1.498,4.677,90.29599999999999
3.9366274122781513,1.5060564757124828,24.821502024882264,1.5,4.683,95.468
3.9386832994417262,1.5079598080242198,24.81314445510484,1.498,4.683,100.593
3.9405500095890167,1.5039796642272905,24.810752712933958,1.498,4.683,105.703
3.9426724644653213,1.5106204850791054,24.806203994689977,1.5,4.688,110.875
3.944618081762663,1.5086152762875529,24.81189046532017,1.5,4.688,116.04599999999999
3.9463846028833443,1.5070937623652176,24.807482327850863,1.498,4.688,121.17099999999999
3.948168097810999,1.508069324767903,24.802764343736445,1.5,4.694,126.281
3.9498578908534534,1.5064801670136518,24.794985501623263,1.5,4.694,131.453
3.9516433509751803,1.5073502069360005,24.787319054056294,1.5,4.699,136.59300000000002
3.9533374961602057,1.507642548825514,24.795827311455817,1.5,4.699,141.765
3.9549685448377603,1.5086096607015074,24.779630739070054,1.498,4.699,146.906
3.9566094314421596,1.5039537515818031,24.780023308191062,1.498,4.699,152.015
3.958298704843646,1.5104025063060496,24.769694116358195,1.5,4.704,157.171
3.959718244647264,1.5090671711760306,24.769069369926708,1.5,4.704,162.281
