Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.189045773222253,-0.0030977756646121037,6.191976348876232,0.0006,0.0,0.0
4.189396334961549,-0.000684598131023129,6.225043355156901,0.0006,4.204,9.329
3.4008891840398,-4.025183962681344,6.3937972357756845,3.996,1.439,22.297
3.242544654784039,-4.024750860785762,6.88384715206572,3.996,1.339,34.438
2.8902612372367202,-4.025816408193965,7.45726411314977,3.996,1.116,46.641
2.1723167062424054,-4.027982365911394,8.267076718104072,3.996,0.598,58.829
1.811117308582499,-3.514397177210517,9.400527293067086,3.744,0.072,71.047
3.879695758296298,0.0007519058633797829,10.48832579137011,0.0004,0.001,83.547
3.9830339608774046,-0.0035651597477935225,10.85708561488131,0.0004,0.001,96.07900000000001
4.023627855135124,-0.002689195175309905,10.936042652403566,0.0004,0.001,108.70400000000001
4.045984531980091,-0.0036568821869902087,10.906532886422665,0.0004,0.001,121.282
4.06093592294191,-0.004707169502563492,10.845635026664867,0.0004,0.001,133.86
4.071397785739928,-0.0018851836197745506,10.72614298804587,0.0004,0.001,146.407
4.079582558385791,-0.0007177925309456768,10.684108232706869,0.0004,0.001,159.016
4.086362405161231,-0.002841251789718907,10.58356675442898,0.0004,0.001,171.672
4.091978629252023,-0.0024830553035330733,10.51630725273068,0.0004,0.001,184.25
4.096806934852618,-0.0013295903305518065,10.394191711348617,0.0004,0.001,196.829
4.100681643712371,0.00017816789365797958,10.299596769944207,0.0004,0.001,209.422
4.104183695466907,-0.0036912058833868827,10.179588714690107,0.0004,0.001,221.985
4.107186575194741,-0.0029401177258447752,10.156910188854372,0.0004,0.001,234.532
4.109781877915786,-0.003939721194171855,10.073478250521713,0.0004,0.001,247.11
4.111938753530614,-0.003928230757066027,9.992611104940444,0.0004,0.001,259.719
4.11402143484094,0.0015757996476289493,9.920012663930414,0.0004,0.001,272.313
4.115861611507849,-0.002211304174528766,9.848649481307897,0.0004,0.001,284.907
4.11748330333879,-0.0015650324599633153,9.755825894301195,0.0004,0.001,297.5
4.119018225685079,-0.0025557947344529808,9.678591690748,0.0004,0.001,310.016
4.120263699929158,-0.0009853606904385158,9.641885970316523,0.0002,0.001,322.547
4.121704890134202,-0.00029465792279973033,9.588697123199143,0.0004,0.001,335.094
4.122690710852104,-0.0009163737291400895,9.503863386156755,0.0004,0.001,347.657
4.123697028997824,-0.0018491582570887516,9.442861902482093,0.0004,0.001,360.204
4.124722069132523,-0.0013033363484000221,9.387746328450875,0.0004,0.001,372.75
4.125872433588796,0.002177850736618702,9.369640784749423,0.0004,0.001,385.297
4.126454952019111,-0.006534479811727215,9.293284429989868,0.0004,0.001,397.891
4.127072610624653,-0.0033457356353281493,9.255257271073331,0.0004,0.001,410.422
4.127839441247425,-0.0015318528887737406,9.205686781582859,0.0004,0.001,423.0
4.128652354690078,-0.0017128854176851275,9.16461606802585,0.0004,0.001,435.516
4.129204270800061,-0.0023846886370108037,9.119634153256255,0.0004,0.001,448.11
4.129803985488302,-0.0050048467818657435,9.06344419143934,0.0004,0.001,460.719
4.1305681526804845,-0.0017824162331804506,8.985702373222832,0.0004,0.001,473.297
4.130853388843525,-0.001446338486262751,8.55288655472027,0.0004,0.001,485.907
4.131504431953667,-0.0014614378609969956,8.049054886389936,0.0004,0.001,498.485
4.132232236098548,-0.000920668813814191,7.923262205873524,0.0004,0.001,511.079
4.132734386856078,-0.004987688472512569,7.735553819859189,0.0004,0.001,523.641
4.133035449386271,-0.0008780707916865582,7.537370819782128,0.0004,0.001,536.219
4.133473587890084,-0.0018673921043088747,7.378958500716271,0.0004,0.001,548.813
4.133967543879925,-0.0028890144778980485,7.150074101273545,0.0004,0.001,561.36
4.134587357549534,-0.0035789906125769837,6.919271466829029,0.0004,0.001,573.985
4.13462649698613,-0.0022100932045604742,6.766980210678636,0.0004,0.001,586.516
4.135218120859688,-0.0020980003751403975,6.615595942575063,0.0004,0.001,599.047
