Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(825.2925415039062-22.96492576599121j),(332.78375244140625-96.10676574707031j),(2.307446979559862+0.5973739376214162j),(0.15929716454315845-0.12475203181795601j),(0.08770255827432326-0.001297803497980413j)
(816.0960083007812-33.05340576171875j),(344.1207580566406-85.65486145019531j),(2.255694337253013+0.4654115638769952j),(0.1780466430831122-0.09885011159319655j),(0.0884784118003199-0.0012048557180195244j)
(815.5084838867188-44.722633361816406j),(342.8713684082031-76.30989837646484j),(2.2938739608852696+0.3800919746865614j),(0.18945761726184063-0.07571979004222346j),(0.08573155720125597-0.0007942608353717867j)
(815.981201171875-52.8347053527832j),(343.6903076171875-66.17023468017578j),(2.3178561171441583+0.2925260784063466j),(0.19576755393158607-0.056300157053947246j),(0.08653813383463607-0.0013350002611045681j)
(816.7171020507812-51.34428024291992j),(343.47320556640625-58.42839813232422j),(2.3356596829653817+0.24783468473071857j),(0.1987289350393044-0.040727706224337475j),(0.08599914915280617-0.00046696199414122404j)
(811.6511840820312-56.81479263305664j),(347.1665344238281-54.18803787231445j),(2.3072624982708496+0.1964798684234389j),(0.19960765709087555-0.028709149287359983j),(0.0850787123677638-0.0013428473593706048j)
(811.8207397460938-61.148223876953125j),(346.2124938964844-52.27790832519531j),(2.318664723007093+0.1734966790864447j),(0.19926627890798224-0.019757980548600163j),(0.08629069592128746-0.00034194295268910125j)
(811.5272827148438-64.39253234863281j),(348.85516357421875-47.85345458984375j),(2.308147181652867+0.13203268520767983j),(0.19826560127496903-0.013331613994923717j),(0.08599831269896291-0.0010578870547861443j)
(811.0125122070312-64.10258483886719j),(350.45660400390625-49.05630874633789j),(2.2947991440245414+0.13831039257771371j),(0.19695536641513026-0.008904167289022543j),(0.08715226117170949-0.0010818409562526694j)
(809.7607421875-68.04988098144531j),(349.8121337890625-42.489501953125j),(2.3044743640350918+0.0853775044526029j),(0.1955448048017923-0.006000878458173117j),(0.0853178649945908-0.0013333493776000055j)
(812.1195068359375-57.691139221191406j),(350.482421875-39.487388610839844j),(2.306416268063895+0.0952493311237068j),(0.19415302449854302-0.004211138792255876j),(0.08493775033477863-0.000873782517653308j)
(810.7736206054688-58.316741943359375j),(349.9056091308594-37.64274215698242j),(2.3083353733636067+0.08166582810429276j),(0.19284275834570036-0.0031903882565718655j),(0.0855129580223447-0.0010185731328011204j)
(808.8123779296875-59.61748504638672j),(352.1744079589844-38.731380462646484j),(2.287573510656355+0.08229841316150369j),(0.19164173642165855-0.0026567045330446967j),(0.08455553828043576-0.002282205609588692j)
