Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(841.7650756835938-30.893142700195312j),(315.98101806640625-86.85836791992188j),(2.501808053183933+0.5899399362309241j),(0.1701322519258189-0.12785653489026255j),(0.07813431718569827-0.0008967012377938439j)
(836.3418579101562-43.28037643432617j),(322.7029724121094-75.50616455078125j),(2.486907724101576+0.44776931034823675j),(0.18943673555745677-0.10229159172099492j),(0.07906515540519948-0.0013432193844877215j)
(838.4119262695312-50.551029205322266j),(318.935791015625-68.03604888916016j),(2.5467001008206527+0.38476830389389804j),(0.20191167711167146-0.0793470045608034j),(0.07709255180860386-0.0004362321011850085j)
(835.5037841796875-58.82982635498047j),(321.9159240722656-61.173797607421875j),(2.5384697476742875+0.2996372686433375j),(0.20954659686279603-0.05987583186598936j),(0.07516278018272209-0.0008088021862244035j)
(837.0950927734375-56.12522888183594j),(321.3552551269531-55.078651428222656j),(2.5596321166546456+0.26405622718802674j),(0.21390901944328053-0.04403767063065209j),(0.07395940924990918-0.0008429995534233937j)
(833.6940307617188-61.377376556396484j),(323.07293701171875-48.052085876464844j),(2.5523079113387883+0.1896362565961794j),(0.2161447600124223-0.03160669620151524j),(0.07687008440883664-0.0011102905366887242j)
(832.3057250976562-63.28276824951172j),(326.1170349121094-47.98326873779297j),(2.5260347924160245+0.17761917298068317j),(0.21704629801561903-0.022170978135945353j),(0.07698861476613339-0.0011116256702947674j)
(830.5859375-64.51606750488281j),(328.56646728515625-45.13429641723633j),(2.507564154258842+0.14810116418983288j),(0.21713760014367398-0.01525173970208722j),(0.07586238483325228-0.0006679270520910288j)
(830.5781860351562-67.31660461425781j),(325.7726135253906-44.125160217285156j),(2.5311165771692163+0.13619720639439858j),(0.21675169724879953-0.010369840771798693j),(0.0730857519318539-0.0004207335384060729j)
(831.0980834960938-68.80792999267578j),(328.1710205078125-42.91559600830078j),(2.516892059194719+0.11946817472047842j),(0.21609268606262708-0.007079997025965851j),(0.07516416355440012-0.0010400518658380852j)
(830.95947265625-60.268516540527344j),(328.6788635253906-35.74506759643555j),(2.5183368409885913+0.09051267779166348j),(0.21528131508767323-0.004986400039212777j),(0.07509177342258305+0.00044961782528067835j)
(827.8220825195312-62.05571746826172j),(332.64013671875-34.6219596862793j),(2.4811797464564833+0.07169185271268295j),(0.21438642708823227-0.0037481445716767963j),(0.07500359575836475-0.001194681105999139j)
(829.8736572265625-60.71767044067383j),(330.6203308105469-34.77294921875j),(2.5016923132064584+0.07946743402917632j),(0.21344543702073301-0.0030793358805891414j),(0.07481463609285324-0.0005668897369974691j)
(829.1800537109375-66.3716812133789j),(330.97698974609375-30.62344741821289j),(2.502381708498045+0.030998751499249196j),(0.21247692737827725-0.002746570848826518j),(0.07351286253684157-0.00046468184916224664j)
(828.4037475585938-60.992984771728516j),(330.8586730957031-34.98345947265625j),(2.4953930465694785+0.07950372433995191j),(0.21148795824616895-0.002565225356003751j),(0.07368715383951242-0.0007759114672259171j)
(829.2952270507812-44.702850341796875j),(332.45233154296875-24.174705505371094j),(2.4910843127109135+0.04667850947236778j),(0.21047810931350208-0.002395283157468449j),(0.07348088207758766-0.0009562064519284356j)
(828.8678588867188-44.16056442260742j),(333.777099609375-23.249256134033203j),(2.480478468499476+0.04047226380210261j),(0.20944172295330718-0.002137065763516372j),(0.07271551786801912-0.001209698260371801j)
(828.7484130859375-43.370426177978516j),(333.91839599609375-23.728214263916016j),(2.478602819844622+0.046246007382659306j),(0.20836934877194063-0.0017270193621067192j),(0.07272695699494941-0.0013592500619342052j)
(827.5147094726562-42.6976318359375j),(334.5682067871094-23.599210739135742j),(2.4700934080299803+0.04661119236423772j),(0.2072490117370313-0.0011336013156563343j),(0.07098678714218981-0.0007036629379649756j)
(826.321533203125-42.44800567626953j),(335.929443359375-25.37468719482422j),(2.4553421754975076+0.05910626286484095j),(0.20606763377200457-0.00035324481815387246j),(0.07055102236382926-0.0015365842564443082j)
(826.1611938476562-41.48729705810547j),(335.3371276855469-24.671058654785156j),(2.4594632696474537+0.05722678445749579j),(0.20481272299468312+0.0005936510832282614j),(0.06960440354052462-0.0014098049765786855j)
(825.52001953125-3.8923892974853516j),(338.51336669921875-6.069276809692383j),(2.4380854117883834+0.03221446189455996j),(0.20347429548357743+0.0016667639930084547j),(0.06784625473812449-0.0016949727446891913j)
(824.1151123046875-2.7276039123535156j),(339.07464599609375-9.016816139221191j),(2.428979097937764+0.05654817971846688j),(0.20204690271895595+0.002809963143441707j),(0.0670822476921726-0.0016830492702455393j)
(824.0902099609375-2.5010623931884766j),(340.6170349121094-8.443755149841309j),(2.418100024177124+0.05260095738726527j),(0.20053159612776922+0.003955500029998905j),(0.06615516303078005-0.001647919088266978j)
(822.2260131835938-2.1653270721435547j),(342.892333984375-8.781341552734375j),(2.396503050776696+0.055058637589013096j),(0.1989376613843665+0.005028228954380499j),(0.06495839931209878-0.001217966130745037j)
(821.211669921875-2.058298110961914j),(343.362060546875-7.003557205200195j),(2.3908061399949023+0.04277074011510184j),(0.19728399147341677+0.005949759298408724j),(0.06496301728898443-0.0015904632333991085j)
(820.8433227539062-3.3834228515625j),(344.6426696777344-6.986518859863281j),(2.380943429128361+0.03844876008156815j),(0.19560002949162555+0.0066423949041257944j),(0.06309847230122687-0.001656771771758579j)
