Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.162762870031206,-0.0018541180127632274,6.702906182387145,0.0004,0.0,0.0
4.162636977180478,-0.0024287012198364014,6.72105015950579,0.0004,4.178,9.360000000000001
3.7594785349996407,-2.013239445962807,6.773832145791321,1.9976,2.748,20.094
3.7272501354499954,-2.0133498083728303,6.817313178772572,1.9976,2.727,30.204
3.7020870403430934,-2.0126515557486977,6.932699957070582,1.9976,2.704,40.485
3.680367692402412,-2.0112554037431716,6.844423615145181,1.9974,2.683,50.766
3.6606524712072024,-2.013512738498715,6.585475163919541,1.9976,2.664,61.032
3.6421275245641582,-2.0120624377950183,6.309285710449614,1.9976,2.647,71.32900000000001
3.624634176184366,-2.0115270845597144,6.227688240605474,1.9976,2.62,81.594
3.60750194791149,-2.015461984491841,6.256268121416771,1.9976,2.602,91.90700000000001
3.5912539256627207,-2.013715760448118,6.17566557416664,1.9976,2.585,102.172
3.575640532247063,-2.0125119668683658,6.198449822736861,1.9976,2.571,112.469
3.560120204187108,-2.011882143412162,6.164845634849308,1.9974,2.557,122.75
3.545459820563055,-2.012359997672043,6.160259438345571,1.9976,2.543,133.047
3.53121942315914,-2.0116277852035385,6.1334878836799875,1.9976,2.53,143.297
3.5175170386556145,-2.0137911368846395,6.177952697894691,1.9976,2.516,153.532
3.5040899608759513,-2.013528063411928,6.1860173990905585,1.9974,2.504,163.766
3.491227481820787,-2.014486084123303,6.225608125463828,1.9976,2.492,174.032
3.4788764407435724,-2.012482364081938,6.293821610992829,1.9976,2.48,184.297
3.4669638830138787,-2.0135512738274772,6.296832282680221,1.9974,2.469,194.563
3.455393101272466,-2.0129076888018584,6.338914590209099,1.9976,2.458,204.844
3.4443171205541616,-2.013708452979853,6.338484497367472,1.9976,2.448,215.094
3.4339541319815186,-2.0132516980941415,6.710251462381714,1.9976,2.437,225.344
3.4241147388747852,-2.0113400953790297,7.0782577208444515,1.9974,2.428,235.61
3.4152659146649436,-2.0123284110210307,7.316943521806681,1.9974,2.418,245.844
3.4069379399989237,-2.01219626840417,7.507697106411703,1.9974,2.41,256.063
3.399195981212864,-2.01218048668888,7.708547160972959,1.9974,2.402,266.454
3.3920173356501273,-2.013222222280604,7.885955222490937,1.9976,2.394,276.719
3.385239355796702,-2.0130214702834204,8.030945789642578,1.9976,2.387,287.0
3.378838390742945,-2.0138666277322566,8.205825853818405,1.9976,2.38,297.297
3.3726667536302397,-2.012935818781779,8.355328891698393,1.9976,2.374,307.579
3.3670796182300853,-2.0137064155482407,8.473842031024775,1.9976,2.368,317.86
3.3617574079178443,-2.011163246972111,8.59747268006793,1.9976,2.363,328.157
3.356520653452993,-2.012627101363628,8.736911215972912,1.9974,2.358,338.422
3.3516835744060556,-2.0135419034388566,8.857889289637837,1.9974,2.353,348.641
3.346780467064943,-2.012635090661953,9.00152313506839,1.9976,2.348,359.016
3.3423813143435326,-2.0125811096221145,9.130370068332589,1.9976,2.344,369.329
3.3379966039423796,-2.01315517717398,9.232203324187479,1.9976,2.34,379.579
3.3336288114789356,-2.0134661710516366,9.297715735408428,1.9976,2.336,389.844
3.3294921186121695,-2.0116889810004195,9.481399416932595,1.9976,2.332,400.141
3.3256635255044467,-2.011503285662122,9.539296005536102,1.9976,2.328,410.438
3.3215719053999617,-2.0128993230132277,9.613926054467528,1.9976,2.325,420.735
3.3177526851603423,-2.012566298832594,9.718522118287318,1.9976,2.321,431.0
3.3137346157413403,-2.0133596763670227,9.811570293425829,1.9976,2.317,441.297
3.3100231584385993,-2.0128351090819683,9.901905745348502,1.9976,2.313,451.516
3.306136971833128,-2.0124427715899906,10.02186268763922,1.9976,2.31,461.891
3.3024552446347326,-2.011872216081109,10.101016568087724,1.9976,2.307,472.188
3.2987535750870607,-2.0144047263609943,10.209302785084537,1.9976,2.303,482.438
3.294983349953083,-2.012947233514971,10.268693213575377,1.9976,2.299,492.657
3.2911727732776406,-2.0139081377688903,10.37047906497619,1.9976,2.296,503.047
3.2875916223248045,-2.013608767630447,10.441222849148303,1.9976,2.293,513.329
3.284075059624626,-2.0120764994694,10.528931916953065,1.9974,2.289,523.594
3.2801861812954405,-2.012719897908868,10.66262783779095,1.9976,2.285,533.891
3.2765186956916894,-2.0146598405059004,10.716418621875235,1.9976,2.282,544.172
3.273002805766085,-2.012814654625257,10.81730919108766,1.9976,2.279,554.454
3.2691468886401003,-2.01221629976449,10.885449074192396,1.9976,2.275,564.766
3.265584016784035,-2.011693619092203,10.955274204751591,1.9974,2.272,575.016
3.261786870621014,-2.0141215388439564,11.07008285116042,1.9976,2.269,585.297
3.2581406715612578,-2.0130004911990946,11.140770319557298,1.9976,2.265,595.579
3.2543415739759576,-2.0133243687098967,11.211782294071227,1.9976,2.261,605.875
3.250684930880256,-2.0109405960520985,11.323910309078231,1.9976,2.257,616.313
3.246924308998063,-2.013071790559974,11.33259433075966,1.9974,2.254,626.704
3.2430799303255484,-2.013100227169992,11.3830527590638,1.9976,2.251,637.141
3.2390152671009096,-2.0112753472758818,11.479645784396592,1.9974,2.247,647.61
3.2350717161596463,-2.0120134890232753,11.584147308110474,1.9976,2.243,658.063
3.2311275737656593,-2.0147715865597684,11.640270836604286,1.9974,2.239,668.454
3.227147205246128,-2.013274276899368,11.700120327681658,1.9974,2.235,678.829
3.223017727973874,-2.0137953463684224,11.766545250770182,1.9976,2.231,689.266
3.219053349444789,-2.0109745759029645,11.89394319870094,1.9974,2.227,699.641
3.2149827792091075,-2.013205966793287,11.90327424966601,1.9976,2.223,710.047
3.2107635670050594,-2.0118634264859305,11.963237948612239,1.9976,2.219,720.438
3.206581676252553,-2.013980133964108,12.024846258631609,1.9976,2.215,730.813
