Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time
3.5816261309714776,-0.003113656257041075,58.4332880107998,-0.001,-0.007,0.0
3.3130048100555425,-3.688351560031561,58.28995584923948,-3.682,1.472,2.5160000000000005
3.6673857581526934,1.5136863918967318,58.140643189370486,1.507,4.424,6.593999999999999
3.690465586882517,1.5156246323309366,58.0551936325374,1.507,4.451,10.547
3.702958512025458,1.5118868305543038,57.98144529226009,1.507,4.467,14.485000000000001
3.712589923828226,1.5156612940984373,57.83386168013931,1.507,4.478,18.454
3.720902784127954,1.5144025961953307,57.69708125147925,1.507,4.484,22.438000000000002
3.7281509729829043,1.5135976952850247,57.61636985835788,1.507,4.494,26.391000000000002
3.734738289269642,1.5140778411204068,57.57997376552116,1.507,4.5,30.344
3.740557876454142,1.515511925333159,57.46017999259914,1.506,4.505,34.282000000000004
3.746134731321074,1.513294705657663,57.26541566679055,1.507,4.511,38.235
3.7507222385424126,1.5159898861525487,57.14752464241128,1.507,4.516,42.188
3.755476242053559,1.5146857212886695,57.054372687960694,1.507,4.521,46.141
3.759569548822228,1.516228061547871,56.89378982665291,1.507,4.527,50.094
3.763682033839586,1.5161853500966698,56.7676751618241,1.507,4.527,54.063
3.7671794811410932,1.5146872234823074,56.66167192962463,1.507,4.532,58.063
3.7705516738396545,1.5146901575845535,56.50196387988836,1.507,4.532,62.032
3.77333183834455,1.5143734639039867,56.35808291622488,1.507,4.538,65.985
3.776197276844431,1.515141000408705,56.29463605786361,1.507,4.543,70.016
3.778414345478936,1.514425335688022,56.227910589017014,1.507,4.543,73.985
3.780525057624656,1.512922097060178,56.127732130720624,1.507,4.543,77.922
3.7825321921996187,1.5147946681046578,56.01600619854028,1.506,4.548,81.875
3.784048312158414,1.5131322252783899,55.87251900570908,1.507,4.548,85.813
3.78537233073621,1.513364655555233,55.76650805594908,1.507,4.548,89.813
3.786927249958748,1.5150606493901733,55.650869369481974,1.507,4.559,93.78200000000001
3.787995134977118,1.5122085446388818,55.54904874946107,1.507,4.559,97.735
3.7892199249990015,1.5141906843614978,55.47136733678239,1.506,4.565,101.735
3.790256141921342,1.513678215531824,55.40179468929464,1.507,4.565,105.688
3.7913566566930013,1.5142330003083875,55.26955255607585,1.507,4.565,109.65700000000001
3.7924440049297425,1.5137605763095525,55.152513566237346,1.507,4.565,113.65700000000001
3.793438701965423,1.5134555103630163,55.056516435513636,1.507,4.565,117.61
3.7942237576129165,1.5148210135672115,55.004633320265,1.507,4.57,121.563
3.794998140452731,1.5151413332029848,54.85202416251478,1.507,4.57,125.547
3.7963605096239736,1.5150370940352256,54.754473483702895,1.507,4.57,129.5
3.797351485534484,1.5153220919829988,54.63852673783455,1.507,4.57,133.5
3.798418457016525,1.51390726261928,54.54482548927431,1.507,4.57,137.438
3.7988843110593296,1.5142987326910133,54.52760442603806,1.507,4.57,141.375
3.80034412915402,1.5112447193531542,54.38029545955499,1.507,4.57,145.313
3.801040548867059,1.5152346704498119,54.25698623497803,1.507,4.57,149.25
3.802395309793018,1.5147652406122163,54.20754677221886,1.507,4.57,153.25
3.8031691920940704,1.5137570348390745,54.09996452772285,1.507,4.575,157.188
3.804224709278195,1.5131916561746868,54.02852805693935,1.507,4.575,161.157
3.8051322306052473,1.5130973447608602,53.9361507419017,1.507,4.575,165.094
3.806233182163553,1.5155417232039226,53.80560920426643,1.507,4.575,169.032
3.8070767861766215,1.5119156865734027,53.720929450003865,1.507,4.575,172.985
3.8080580079334907,1.5128197897620395,53.672564853390455,1.507,4.575,176.985
3.809113213166431,1.5149686539087852,53.58829197003113,1.507,4.575,180.922
3.8100748674046536,1.5147652977694528,53.54722458562781,1.507,4.575,184.844
3.811033241614367,1.5159752569305665,53.42516460197637,1.507,4.575,188.782
3.8122230451942603,1.512946561669388,53.363411497205604,1.507,4.581,192.735
3.8131352588927885,1.5136336419958567,53.275735648891946,1.506,4.581,196.719
3.814129456044359,1.5148025113836112,53.227922618489764,1.507,4.581,200.672
3.81493433029157,1.5147946913995216,53.094331750959086,1.507,4.581,204.625
3.816000890832886,1.5131565973210381,53.018396138043,1.507,4.581,208.563
3.816610613996417,1.5171272635532214,52.961558871527025,1.507,4.581,212.516
3.817892121770609,1.5144961745462988,52.90743642959529,1.507,4.586,216.454
3.81869851683796,1.5164259476681672,52.84475736220158,1.507,4.586,220.454
3.819419527530005,1.5163964541328185,52.74632677174634,1.507,4.586,224.391
3.8205785038318587,1.5136382249520475,52.63735563056363,1.506,4.586,228.344
3.821433658012033,1.5122902511894032,52.560302179833556,1.507,4.586,232.329
3.8225361591965146,1.5130561846576989,52.498929360889456,1.507,4.586,236.266
3.823547799532592,1.5148016806555415,52.37228362406506,1.507,4.592,240.204
3.8243331678917833,1.5148476857820337,52.31690530766526,1.507,4.592,244.141
3.8252750815732925,1.5159484247039605,52.25540097604592,1.507,4.592,248.094
3.826258104482744,1.5144054935088127,52.21194608729739,1.507,4.592,252.032
3.8270019496892735,1.5167238688772726,52.161156236912,1.507,4.597,255.969
3.8277135795919985,1.5151260474196464,52.068849950370726,1.506,4.597,259.969
3.8287487440489483,1.5156584364236094,51.98089762507367,1.507,4.597,263.907
3.829804998586805,1.515284534092639,51.9194529759375,1.507,4.597,267.844
3.830573604745905,1.5147609719741553,51.86163110567813,1.507,4.597,271.782
3.8310721656664883,1.514334872746461,51.81006019332515,1.507,4.597,275.766
3.8319963745726002,1.5148921118134013,51.734787160151235,1.507,4.597,279.704
3.8330647784750806,1.511282546309648,51.658609272928295,1.507,4.597,283.657
3.8337204416233783,1.5137965743081663,51.57941454565497,1.507,4.597,287.594
3.834809442712621,1.5154425091793675,51.52443521688399,1.507,4.597,291.532
3.835595058093825,1.5137276553437085,51.495764550870206,1.507,4.597,295.532
3.8363337591699396,1.51533845208262,51.45229097825492,1.507,4.602,299.469
3.837241147929814,1.5151900073246485,51.36257477125379,1.507,4.602,303.422
3.8382552576665367,1.513885726084634,51.303043689884504,1.507,4.602,307.36
3.839000275432014,1.5153847958138371,51.22351049051438,1.507,4.602,311.391
3.8396663576682033,1.5159530345610193,51.15231088950731,1.507,4.602,315.329
3.8407777419091556,1.5135389168830098,51.155775147904095,1.507,4.602,319.282
3.841679495471498,1.5117389319220795,51.06064983570235,1.507,4.602,323.235
3.8423575844822255,1.5158139926677603,51.0294678535854,1.507,4.608,327.172
3.8428862839044213,1.5140956822321296,50.91943145372776,1.507,4.608,331.11
3.8444043049281844,1.5147586673976918,50.88186526103913,1.507,4.608,335.157
3.8446354157392175,1.5141175652352379,50.8000915029213,1.507,4.608,339.125
3.8457177024739546,1.5137398457182094,50.73813265414528,1.507,4.608,343.063
3.846248020795453,1.513499326893779,50.68541324713938,1.507,4.608,347.047
