Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time
3.670810861530231,-0.0057629434003881735,30.172141952687344,0.0,-0.007,0.0
3.203116837188112,-3.47406493354086,30.164913525469778,-3.462,1.423,2.4540000000000006
3.8468224840600334,1.5123794620513569,30.19783039686034,1.507,4.624,7.922000000000004
3.8688562744718906,1.5119470641000732,30.23681584372627,1.507,4.646,13.265999999999998
3.881071615568542,1.5101106538668911,30.261090381152105,1.507,4.662,18.985
3.8880393534440043,1.5125529612991706,30.25977105571678,1.507,4.672,24.36
3.89341263366528,1.5127936142748288,30.253114102119483,1.507,4.678,29.75
3.897457702368597,1.5110938180668063,30.239362016545243,1.507,4.678,35.141000000000005
3.9005196970624176,1.5107892607274946,30.221999733929955,1.507,4.683,40.516000000000005
3.903003440313069,1.5121170677739824,30.197933663082345,1.507,4.683,45.891
3.9052552658726754,1.508841835626972,30.17493536464192,1.507,4.683,51.266
3.907311422290582,1.5124278087387804,30.15656226094865,1.507,4.689,56.625
3.9090145116817485,1.5124308023697,30.133278723337234,1.507,4.689,62.0
3.9107142452967514,1.5128019794215182,30.10439522877478,1.507,4.694,67.36
3.912162745921612,1.5115735552991656,30.089459822316954,1.507,4.689,72.735
3.9137463532759105,1.5133059414139678,30.06780505593824,1.507,4.694,78.094
3.915019446071322,1.5123853180576952,30.046355686308353,1.507,4.694,83.469
3.9166937760925506,1.5135706638273136,30.02696689755935,1.507,4.694,88.844
3.918112471732456,1.5129431591340445,30.002899974703052,1.507,4.699,94.20400000000001
3.9194144999582265,1.5121649026483892,29.98010110086254,1.507,4.699,99.563
3.920910953476381,1.5103830111530576,29.956368474251253,1.507,4.699,104.922
3.9223692233246807,1.5126133083747981,29.94059662530584,1.507,4.699,110.297
3.9238914315248397,1.5127145790193364,29.924850177173482,1.507,4.699,115.64099999999999
3.92516163625737,1.5130091501972767,29.910311566315585,1.507,4.705,121.01599999999999
3.926594286794213,1.51289475468664,29.892510525782697,1.507,4.705,126.375
3.927972297495402,1.5134922413015848,29.87458876563639,1.507,4.705,131.719
3.9295001055033585,1.512499887378377,29.84635372711104,1.507,4.705,137.094
3.931031190384531,1.5111633657190104,29.82585602554691,1.507,4.71,142.438
3.9323813434459,1.5122104599972284,29.80756561277879,1.507,4.71,147.797
3.933728543143225,1.511848401972002,29.79168783791211,1.507,4.71,153.141
3.935315611851791,1.5128898928636139,29.771400054939804,1.507,4.71,158.5
3.9364050688936003,1.5122947064430168,29.74338217059935,1.507,4.716,163.86
3.9379840549642315,1.5120399796442847,29.733111503244892,1.507,4.716,169.219
3.939397191880168,1.512277729121625,29.717461398577637,1.507,4.716,174.579
3.9406521815648565,1.5124664679680828,29.702219166139436,1.507,4.716,179.938
3.9418424252387836,1.5118447296393893,29.69498962466364,1.507,4.716,185.297
3.9433375098213475,1.5136896921399583,29.67637064198514,1.507,4.721,190.641
3.94476507623283,1.5128696391830108,29.65868672859081,1.507,4.721,196.0
3.945846859409165,1.5125429562968373,29.653044472369544,1.507,4.721,201.344
3.9471667566597093,1.512485258194612,29.641390133141947,1.507,4.721,206.704
3.9483735544138048,1.5132829603400273,29.621905322459522,1.507,4.726,212.079
3.9497922774765266,1.5118110365624808,29.613254144037462,1.507,4.726,217.485
3.9510529456425805,1.513060155431585,29.59892965673161,1.507,4.726,222.844
3.952412678519191,1.5131635016541196,29.577040883416934,1.507,4.726,228.204
3.9535236286018716,1.5122600835660207,29.56375745224723,1.507,4.732,233.563
3.9548525854736027,1.512281615743583,29.54683532323333,1.507,4.732,238.907
3.956101576062302,1.5123219474096632,29.53228839776483,1.507,4.732,244.25
3.957174056720233,1.511659794463599,29.524413958190472,1.507,4.732,249.61
3.958491837234789,1.510846839490557,29.508857413412844,1.507,4.737,254.969
3.959569125427505,1.5128937297321883,29.496311020587076,1.507,4.732,260.375
3.9607280947573287,1.5117270643506409,29.480882579349302,1.507,4.737,265.766
3.961825712089705,1.512142347061616,29.465715570155513,1.507,4.737,271.141
3.963032928404252,1.512372271640929,29.456800880865906,1.507,4.737,276.516
3.964178500111809,1.511467967125232,29.43945967297344,1.507,4.743,281.875
3.9653773337283003,1.5133262376623853,29.42946378224151,1.507,4.743,287.219
3.96634673507991,1.5107102324565456,29.416186941598514,1.507,4.743,292.563
3.967533719481536,1.5120120180874137,29.411859158021734,1.507,4.743,297.907
3.968571962468732,1.5121542792306804,29.391597961904463,1.507,4.743,303.266
3.9694772793794466,1.511525867361808,29.38402887488166,1.507,4.748,308.61
3.970548835287646,1.5114942272450196,29.373724726633803,1.507,4.748,313.985
3.971700253597483,1.511213649095561,29.37133375240931,1.507,4.748,319.329
3.9728869921646925,1.5141153982510824,29.353657341349717,1.507,4.748,324.672
3.9737979368681215,1.51121201499563,29.344094799723347,1.507,4.748,330.032
3.974996429974246,1.5125551079908737,29.324827105350373,1.507,4.748,335.391
3.975934215392896,1.5117615369802015,29.308036528735496,1.507,4.753,340.75
3.977036210824447,1.5130872758076015,29.29828188343354,1.507,4.753,346.125
3.977914580047328,1.5113568723415176,29.29107869724792,1.507,4.753,351.469
3.979105943053541,1.5116523612445236,29.286265574253584,1.507,4.753,356.813
3.979876648057289,1.5106915162888574,29.27102664213013,1.507,4.753,362.172
3.98103658230892,1.5116431206359036,29.26371850676214,1.507,4.759,367.516
3.9820554318682126,1.5129866386502346,29.244829252677604,1.507,4.759,372.875
3.9829593689741736,1.5114276003991687,29.237448213114654,1.507,4.759,378.235
3.9837101725582214,1.5129639707131965,29.235787412109225,1.507,4.759,383.579
3.984982846543109,1.513625622172858,29.211286841443073,1.507,4.759,388.922
3.985876403975081,1.5113351006499876,29.213520070213978,1.507,4.759,394.266
3.986665619024925,1.5125670861849876,29.208764128044773,1.507,4.764,399.641
3.987603366461463,1.5110001204331656,29.19371430085531,1.507,4.764,405.0
3.988689998793949,1.5121423651708703,29.175173129930556,1.507,4.764,410.344
3.989417649653604,1.5112423298823738,29.17123572051009,1.507,4.764,415.688
3.990208774466689,1.513115234597745,29.161259965158525,1.507,4.764,421.032
3.991047251341849,1.5115171728038108,29.16067908670298,1.507,4.764,426.375
3.9918405227041545,1.5118714016659858,29.150305340290053,1.507,4.77,431.719
