Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(817.3434448242188-21.931774139404297j),(341.11688232421875-96.39926147460938j),(2.2357017820147287+0.5675128865075794j),(0.14962736966749507-0.12474541087893609j),(0.08071299287289234-0.0011129606426696138j)
(809.0552978515625-34.01892852783203j),(349.45526123046875-83.14825439453125j),(2.2130625814458518+0.429220500092353j),(0.169410543827677-0.09863802100531564j),(0.08324279772471589-0.0009926749717481121j)
(812.3697509765625-44.07825469970703j),(347.2359619140625-75.91911315917969j),(2.259286251073501+0.36702636775295266j),(0.1813868462191271-0.07519585140859009j),(0.08227187647735806-0.0005495939840176117j)
(807.4793090820312-50.536014556884766j),(352.1557312011719-68.20336151123047j),(2.236850680665407+0.28971478247757804j),(0.18796414845509973-0.055525645745985584j),(0.08232675328824753-0.0010340688272676842j)
(810.6082763671875-50.594879150390625j),(349.9922180175781-59.5806884765625j),(2.27476223493231+0.24268259851164614j),(0.19103217762403837-0.03982264607177281j),(0.08290093676420505-0.0007230415513832325j)
(809.0003662109375-56.563411712646484j),(352.2109375-54.440635681152344j),(2.2675677341270077+0.18989875118031524j),(0.1919487120951067-0.027796626503110863j),(0.08076525165039848-0.00043002645097841826j)
(808.1959838867188-58.613853454589844j),(352.17047119140625-51.57242202758789j),(2.2705801365619944+0.16607145794417372j),(0.19162964148966066-0.01894073731902552j),(0.08060716487791503-0.0013648271734268635j)
(808.0494384765625-62.750675201416016j),(352.6605529785156-49.19926071166992j),(2.2719013639265015+0.1390152425598592j),(0.1906621881682468-0.01268552446599141j),(0.08089052510941744-0.0006274164170405412j)
(804.0869140625-63.95606231689453j),(355.5643005371094-46.447208404541016j),(2.246599271130155+0.11360027474569852j),(0.18940615619952642-0.008479288927032915j),(0.07885683078056202-0.000360144705799124j)
(802.5210571289062-64.01081085205078j),(356.16656494140625-46.712188720703125j),(2.238288517565916+0.11383590932669715j),(0.1880722099797505-0.00582517812048099j),(0.07917231647398099-0.0004533729952545457j)
(804.3649291992188-57.4271240234375j),(356.32928466796875-38.849151611328125j),(2.2482113110417252+0.08395037775634806j),(0.18677722466784333-0.004294636652753508j),(0.08218888468787924-0.0005497734403023031j)
(802.0144653320312-59.34872055053711j),(361.1499938964844-37.0961799621582j),(2.214241838280665+0.06310727827007805j),(0.18558083917450624-0.00352885470649166j),(0.07921473641950659-0.0006875461520579494j)
