Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(836.7200317382812-28.888643264770508j),(321.62286376953125-88.15071105957031j),(2.4426797529612525+0.5796705858050422j),(0.1644851617872056-0.12965181028628364j),(0.09834117157973117-0.0014760389172420987j)
(830.690673828125-38.207767486572266j),(325.8555908203125-81.48844909667969j),(2.4268150324782565+0.48963292405981795j),(0.1864826964753599-0.1039949317994856j),(0.09981593585584347-0.0021289766838510833j)
(831.46142578125-48.28411102294922j),(327.3345031738281-69.82402801513672j),(2.459644315606791+0.3771620815410643j),(0.2005335087279962-0.08037478555898579j),(0.09751916404626709-0.0008939362909286926j)
(826.8897094726562-55.515342712402344j),(331.19390869140625-62.597434997558594j),(2.44116905289279+0.2937722459284782j),(0.20883773392851818-0.06013778129248063j),(0.09587831308768965-0.0019333003134209357j)
(828.03662109375-54.82867431640625j),(329.3438720703125-58.21513366699219j),(2.466561372972934+0.26951321471711703j),(0.21321966429749373-0.043680313038920615j),(0.09688825152296568-0.0015430674309930767j)
(826.5454711914062-59.07770538330078j),(334.01763916015625-51.32963180541992j),(2.4440197779130046+0.19871085284305343j),(0.2150512943240103-0.03085279835477077j),(0.09638881392902116-0.0005740831513592195j)
(824.0667114257812-61.27847671508789j),(335.83526611328125-51.1710090637207j),(2.425278451314393+0.1870722798896755j),(0.21530005718836712-0.021232596849613136j),(0.0947370221648926-0.0018130906264400052j)
(824.406005859375-62.93424987792969j),(335.77777099609375-47.85619354248047j),(2.432514607076211+0.15926200175366112j),(0.21461712487983106-0.014291434473944667j),(0.09495982820266778-0.0011932066353133916j)
(821.8945922851562-65.5912094116211j),(336.8031311035156-43.37427520751953j),(2.425141148134333+0.11756877091640563j),(0.21342565542322633-0.009490128907493766j),(0.09557414078681818-0.0017559259587133298j)
(820.9321899414062-67.0601806640625j),(339.794677734375-45.318603515625j),(2.3996033283019584+0.12268141291670065j),(0.2119932016494243-0.006327625550741896j),(0.09542107456419564-0.0017856954689600749j)
(820.7637329101562-58.991973876953125j),(339.17376708984375-38.25223922729492j),(2.4088677806034515+0.09774521484390412j),(0.21048502303485256-0.004363132908990613j),(0.09651190910758349-0.0008050379405253972j)
(819.7947387695312-58.42345428466797j),(339.5121765136719-38.02423095703125j),(2.403747085057759+0.0971310672226536j),(0.20900045290923058-0.0032232644707374377j),(0.09375110034085948-0.0015332749422174207j)
(821.6510620117188-59.70355224609375j),(340.5533752441406-37.85587692260742j),(2.4024952598116878+0.0917477696237363j),(0.2075962013120238-0.002601305678133544j),(0.09354476797316114-0.0014308385833329811j)
(820.4967041015625-61.67255401611328j),(339.7223205566406-35.32048416137695j),(2.4080426750040744+0.06882291133528787j),(0.206300496986799-0.002252703893731721j),(0.09484289294035592-0.0020234315279862095j)
(817.8773803710938-60.57654571533203j),(342.6983642578125-35.826690673828125j),(2.3790590285253366+0.07195034691170445j),(0.20512133034918212-0.0019890759906988774j),(0.09444007735095279-0.002251449205840844j)
(819.5767211914062-41.853118896484375j),(344.97064208984375-26.8306827545166j),(2.370881052897151+0.06307562391592275j),(0.20405125686791245-0.0016719737933629355j),(0.0923510470390639-0.0020644662320510837j)
(819.8262939453125-40.0318717956543j),(343.7884216308594-27.94884490966797j),(2.37842974520806+0.07691501696383284j),(0.20307047646272808-0.0012070230063988433j),(0.09240215647101314-0.0026428335460311576j)
(817.9454345703125-39.270233154296875j),(343.6322021484375-28.164268493652344j),(2.3737142680568173+0.08027097764997458j),(0.20214929507843604-0.0005386672707989607j),(0.09050603818102984-0.0025208298877957675j)
(815.2152709960938-40.22453308105469j),(345.83697509765625-27.440837860107422j),(2.351647425432629+0.07028352771567449j),(0.20125060793122954+0.00035449426979775267j),(0.09033295166191772-0.0019176774314587787j)
(814.4339599609375-40.06024169921875j),(347.49749755859375-28.860382080078125j),(2.3371652080951035+0.07882427753613569j),(0.20033270134208497+0.001463936964942422j),(0.08888487824674897-0.002315740823747395j)
(814.8557739257812-39.66938400268555j),(349.64599609375-27.529064178466797j),(2.32503633813825+0.06960380167106048j),(0.19935242687474466+0.002755245092126438j),(0.08769793499537422-0.0038252086396174095j)
(815.1142578125-0.05356025695800781j),(351.4652099609375-10.082008361816406j),(2.317286579348347+0.06632048280211747j),(0.19826863708015166+0.004172199463904179j),(0.08663864416561048-0.0026368750644736303j)
(811.8667602539062-0.320892333984375j),(352.39288330078125-10.47744083404541j),(2.301860418681996+0.06752892904104367j),(0.1970456732987302+0.005641123273628184j),(0.08583244370360128-0.002530478750596553j)
(811.1563720703125+2.567537307739258j),(353.40802001953125-13.948638916015625j),(2.291384163020331+0.09770357677134282j),(0.19565665582558367+0.0070756035056458964j),(0.08481018944820035-0.0027890508663366022j)
(809.99365234375-0.6451396942138672j),(355.2427978515625-10.43662166595459j),(2.278199807366631+0.06511481700577015j),(0.1940863413398884+0.008381588961116121j),(0.08485090389014689-0.0035044077483019544j)
(809.314208984375-0.5153598785400391j),(356.33447265625-9.167165756225586j),(2.2697556271224464+0.05694612151935244j),(0.19233337657016375+0.009462739620654876j),(0.08115998008082881-0.003549238454197104j)
(807.15283203125-1.6861133575439453j),(357.2015686035156-9.955004692077637j),(2.258034186334721+0.05820978794572199j),(0.1904118806362762+0.010225784586444455j),(0.08134087572303696-0.0017549112879909085j)
(805.5616455078125-10.11151123046875j),(356.3682861328125-16.528301239013672j),(2.2569362235648947+0.07630255443022167j),(0.1883524147812735+0.010585553604392372j),(0.08037589011147689-0.00247575911904958j)
(804.87890625-9.765909194946289j),(361.16070556640625-15.573814392089844j),(2.225616917202217+0.0689317392444808j),(0.18620252478643093+0.010469291693345225j),(0.07908823629156807-0.0022916545034040664j)
(805.9371948242188-14.413021087646484j),(360.9109191894531-10.407124519348145j),(2.2323593930544723+0.024436559324984765j),(0.18402714276950116+0.009819853645223784j),(0.07773290586309739-0.002440452099795004j)
(804.0374145507812-15.190807342529297j),(360.8688049316406-9.941381454467773j),(2.2275293236355735+0.019269915464324536j),(0.181909187499593+0.008597406885089897j),(0.07659065646292486-0.002226704137911978j)
(804.3075561523438-18.118595123291016j),(360.75048828125-7.007536888122559j),(2.2296740526849548-0.006913565003041756j),(0.17995068932173658+0.006779348436364664j),(0.07515460642633601-0.0019121282012656265j)
