Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time
3.651442969364682,-0.0016101210377329328,5.184852853749064,0.0,-0.007,0.0
3.931329226057658,1.5161298633955231,5.189826810967147,1.507,4.791,2.5
3.9626441957109866,1.5155117948533041,5.195719395274935,1.507,4.834,9.921999999999997
3.9828933954321615,1.5150398514339845,5.213134535583468,1.507,4.845,17.344
3.9994211198225904,1.5182351223263508,5.220238374543131,1.507,4.861,24.75
4.013270322377545,1.5157880407000839,5.228137260560203,1.507,4.872,32.172
4.025319228929534,1.514778244931843,5.248265099257369,1.507,4.883,39.656
4.036358927723473,1.5150228319745283,5.286660949620908,1.507,4.894,47.063
4.046115437721618,1.5179937803182642,5.3110002116896045,1.507,4.899,54.453
4.055119296765856,1.5160200446419487,5.3451737248585784,1.507,4.91,61.953
4.063298552560997,1.5153915606644641,5.368183686720334,1.507,4.921,69.344
4.071681668115704,1.5160906471807432,5.42098319062868,1.507,4.926,77.172
4.079173212932937,1.515201547451969,5.447337287513207,1.507,4.937,84.735
4.086286940159521,1.5167446002044853,5.484577468364505,1.507,4.942,92.25
4.092973962729416,1.5162183086154075,5.53047114298048,1.507,4.948,99.813
4.09964956135717,1.5165629798265212,5.575398931685064,1.507,4.953,107.39099999999999
4.105868154479207,1.5164036949526711,5.60836767931911,1.507,4.959,114.953
4.1121725800416975,1.5140412550478688,5.653998997076557,1.507,4.969,122.531
4.117950891992492,1.5169000262095353,5.705800090151159,1.507,4.975,130.078
4.123446555235432,1.5157049902969169,5.749946851251384,1.507,4.98,137.641
4.1288199324939265,1.5144711172130183,5.792522367515166,1.507,4.986,145.188
4.134097791455384,1.5160260772040444,5.842101116383509,1.507,4.991,152.75
4.138866956923797,1.5167977270699018,5.880524753351274,1.507,4.996,160.328
4.143210183083734,1.5123630802851658,5.938000597927925,1.504,4.996,167.875
4.146566489602318,1.5068103640040333,5.980882788610515,1.499,4.996,175.438
4.149638367026168,1.5013188495486849,6.02546839104286,1.493,4.996,182.985
4.152650588956059,1.4976146590292108,6.069460931182383,1.488,4.996,190.531
4.155541669151935,1.4942475644349398,6.114185366344123,1.484,4.996,198.094
4.157967548783212,1.485397618288143,6.167861450415272,1.479,4.996,205.641
4.160379112669133,1.4828651016006953,6.215165336669511,1.475,4.996,213.188
