Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(880.1065673828125-47.42973709106445j),(277.5433349609375-69.16741943359375j),(3.025728959472027+0.5831598404764002j),(0.022986942125080703-0.05928505544314506j),(0.1489765513044897-0.0025972135167007544j)
(876.9841918945312-56.59265899658203j),(283.2163391113281-61.700584411621094j),(2.9977705119123637+0.4532631624401952j),(0.08286928956195601-0.10529472148985201j),(0.15030269641983507-0.0017655281722221262j)
(877.4783935546875-62.347930908203125j),(281.3306579589844-53.80704879760742j),(3.0498514453640335+0.3616938707504394j),(0.1491982829871424-0.11691384098000843j),(0.14818356877165217-0.0005444123255122738j)
(874.2628173828125-66.11031341552734j),(284.1148376464844-50.98584747314453j),(3.0215952797919754+0.3095518818167152j),(0.20665403528018664-0.10623232397853477j),(0.149812996695667-0.0014164476228539934j)
(876.435546875-66.31759643554688j),(282.5669250488281-45.478172302246094j),(3.060194925737234+0.2578308684323221j),(0.25032035252107343-0.08495643174291324j),(0.14757165990834892+8.795044893010862e-05j)
(874.1949462890625-69.74925231933594j),(285.7900085449219-41.58513641357422j),(3.030225382708903+0.19686861647455126j),(0.28061920769519766-0.061316505139840535j),(0.15029388690388676-0.0013899156121025156j)
(874.0436401367188-71.47503662109375j),(285.2018127441406-39.92540740966797j),(3.0401543346492237+0.17497912547566663j),(0.2999550574194014-0.040023347771513826j),(0.14921077809562372-0.001722502217933717j)
(870.7155151367188-73.02481842041016j),(287.06622314453125-36.03248596191406j),(3.0175402223249517+0.12437777210051017j),(0.3110033194916287-0.0231851710755916j),(0.1485543935494112-0.0010036948265740816j)
(873.1299438476562-73.38310241699219j),(286.1835021972656-37.01588439941406j),(3.033363379769991+0.13592511619756603j),(0.31604390324303877-0.011273165959260967j),(0.14796328159325825-0.000812616038234808j)
(871.8294677734375-74.19044494628906j),(287.3162536621094-35.75761413574219j),(3.019753729390006+0.11760122604808694j),(0.3168242761021106-0.0038576044924889426j),(0.1508394787978672-0.0021971510953246137j)
(873.2128295898438-65.85084533691406j),(288.7036437988281-30.625335693359375j),(3.0148694826788067+0.09172223908694772j),(0.31463430002702025-9.602579212422092e-05j),(0.14783428611592198-0.0007581546620165203j)
(870.7371826171875-68.37469482421875j),(289.9005432128906-29.46442413330078j),(2.996589013527701+0.0687065798594376j),(0.310431370080791+0.0009697952983519185j),(0.14599690416036348-0.0006291064313216528j)
(872.9788208007812-66.7961654663086j),(287.2677307128906-30.76740264892578j),(3.0290602702797087+0.09190086005043413j),(0.3049488879873016+0.0002472029678088271j),(0.14639377865500997-0.0028366106206203423j)
(869.8333740234375-66.59539794921875j),(289.8856506347656-28.86491584777832j),(2.9938004396930684+0.06837316633011149j),(0.29876985369746484-0.0014898963354989141j),(0.14705510305629574-0.0020622170917689955j)
(867.8683471679688-68.10382843017578j),(291.8838806152344-28.214359283447266j),(2.968154542005202+0.05358552241318428j),(0.29236868631344626-0.003631008413504445j),(0.14538746838514702-0.003284799701375318j)
(868.9802856445312-45.476654052734375j),(292.2848815917969-23.234729766845703j),(2.966680630347648+0.08024147047976132j),(0.2861311679641429-0.005727492186970394j),(0.14556656176222643-0.002526266684499527j)
(870.2693481445312-44.43347930908203j),(292.72857666015625-21.82652473449707j),(2.967774982390816+0.0694935048111468j),(0.28036236914039314-0.0074737845214434126j),(0.14585223844532091-0.002252490445177967j)
(869.3699951171875-44.60356903076172j),(293.6712951660156-24.21204376220703j),(2.9528014890510073+0.09156424303590942j),(0.27528984130382467-0.00868127811501144j),(0.1421362216894815-0.0032064352545308184j)
(868.7939453125-45.257389068603516j),(294.1524353027344-22.584819793701172j),(2.9479845448529103+0.07248728234927326j),(0.27106643728373736-0.009251485353469233j),(0.14352401302765785-0.0022596991716085785j)
(866.4082641601562-45.556312561035156j),(293.94281005859375-21.73865509033203j),(2.9429061928476425+0.06266018251921322j),(0.26777479040267027-0.009152560707943118j),(0.14175446012292556-0.0023799491055451387j)
(865.7573852539062-45.36840057373047j),(296.92694091796875-22.729658126831055j),(2.9103672157250666+0.06999449493866977j),(0.26543399311252636-0.008401186738114562j),(0.1390378283373309-0.0030075730481693348j)
(866.375-3.7329750061035156j),(298.3515625-7.457143783569336j),(2.9023723914215607+0.0600313036074314j),(0.2640082494558316-0.007050224351040896j),(0.13907400464306277-0.001795811084480674j)
(865.4729614257812-3.4138259887695312j),(298.4384765625-6.927813529968262j),(2.8987081384728066+0.05585031683701431j),(0.2634169847272288-0.005181386602661809j),(0.1356592351754629-0.00226542703127103j)
(864.9083251953125-2.5654525756835938j),(300.8606872558594-7.027248382568359j),(2.873411687676873+0.05858766467553313j),(0.263545838478731-0.002901497396891421j),(0.14043180243812967-0.0027864620692123186j)
(866.0433349609375-5.8350372314453125j),(301.44732666015625-5.265287399291992j),(2.8724125562931606+0.03081480439614375j),(0.26425797730906975-0.0003405962778347177j),(0.13439467920250694-0.003906365474312984j)
(860.11767578125-4.96977424621582j),(303.5030517578125-5.826529502868652j),(2.833237312511015+0.03801664094292223j),(0.2654051687948295+0.0023498158873679485j),(0.13655430863546722-0.002438900642552192j)
(864.6162719726562-3.8298568725585938j),(299.31182861328125-4.923279762268066j),(2.888109664471899+0.03471000473947099j),(0.26683806157808765+0.004999803607887752j),(0.13566756985311945-0.0015369977293541819j)
(861.9707641601562-15.51028060913086j),(305.305908203125-12.328110694885254j),(2.8207540634981414+0.06309831290885065j),(0.2684151662218528+0.007426242148563128j),(0.13564526906112082-0.002186596401043491j)
(862.4483032226562-17.237520217895508j),(302.3474426269531-7.443028450012207j),(2.852182372350608+0.013201217412174547j),(0.27001017915468906+0.009440673331243732j),(0.13275355360649388-0.0022997729284833387j)
(861.9754028320312-18.617576599121094j),(302.0761413574219-6.83259391784668j),(2.853437949235999+0.0029092207475660266j),(0.27151756324191906+0.010859605953982549j),(0.13330444813360234-0.0027883318812862664j)
(862.7413330078125-19.658706665039062j),(302.1465759277344-5.434879302978516j),(2.85561991392833-0.013697845441235692j),(0.27285667349981774+0.01151660622483946j),(0.13170381530892897-0.002491990706786433j)
(861.8955078125-22.673158645629883j),(302.72283935546875-3.448605537414551j),(2.8476276463083288-0.04245736530299898j),(0.27397512845010086+0.011275153996943574j),(0.1307434196023521-0.002628109063577101j)
(863.0838012695312-41.385047912597656j),(300.1096496582031-13.525920867919922j),(2.876267442365078-0.008266585546378404j),(0.2748524764757558+0.010041018391371042j),(0.12966487427891737-0.002728114703478392j)
(863.8558959960938-43.676143646240234j),(299.517578125-10.367371559143066j),(2.8857475847210905-0.04593562186121529j),(0.2755053839865889+0.007772848051109572j),(0.12880020264456102-0.0018229980853875095j)
(863.9476928710938-45.37139129638672j),(298.6215515136719-7.951041221618652j),(2.8951120069117473-0.07485138388347347j),(0.27599549290351993+0.004489802000587138j),(0.12786565352803933-0.0014664045626711154j)
(866.21728515625-49.54108428955078j),(299.16949462890625-4.251450538635254j),(2.8971746235725546-0.12442408181293971j),(0.2764407276754559+0.00027542422112198j),(0.12738975017890738+4.599082002754805e-05j)
(866.5379638671875-57.59156799316406j),(297.8702697753906+3.8178329467773438j),(2.9061564254567696-0.23059296181037114j),(0.27703022360130874-0.0047223071755482585j),(0.12448805619750955-0.00031422249473135036j)
(869.6765747070312-67.98150634765625j),(294.6084899902344+14.741382598876953j),(2.9330840968787397-0.3775153296434665j),(0.2780423298329397-0.010293600103787442j),(0.1252363707763606+0.001983116932724139j)
(878.09326171875-80.43954467773438j),(286.5764465332031+28.737993240356445j),(3.0057066746543297-0.5821047919132358j),(0.27986449860204493-0.016169096597165356j),(0.12685007113659663+0.0032689577188142315j)
(889.1968383789062-91.21649169921875j),(274.0489501953125+40.34772872924805j),(3.1278598316251625-0.7933565574098708j),(0.2830134590148245-0.022016021993469827j),
(906.66748046875-103.07759857177734j),(256.6371765136719+52.86062240600586j),(3.309731189507839-1.083366225512227j),(0.28815382538949064-0.027418932898503237j),
(925.033203125-104.00776672363281j),(235.14695739746094+61.09157943725586j),(3.57747042085159-1.3717425421682439j),(0.29611262270939875-0.031831252098419936j),
(938.8998413085938-87.80403900146484j),(215.0819549560547+70.77449035644531j),(3.817610529604764-1.6644514817004807j),(0.3078845648757975-0.03447832831672539j),
(945.4310913085938-40.87274169921875j),(198.29075622558594+76.91511535644531j),(4.074850593863896-1.7867214384087615j),(0.32461511600177284-0.034186550976585676j),
(944.140625+31.014617919921875j),(183.21485900878906+94.38088989257812j),(4.141400098777003-1.964111485011158j),(0.34752975058472935-0.029107232491700066j),
(934.9483032226562+162.61788940429688j),(152.51382446289062+114.49959564208984j),(4.432484406618142-2.2614329163797824j),(0.3777393407689951-0.016303054339045633j),
(887.1714477539062+333.9071044921875j),(118.36190795898438+125.17472839355469j),(4.946518650649708-2.4101675024991724j),(0.4157805732632813+0.008817363333317186j),
(796.98779296875+483.0636901855469j),(82.45252990722656+129.78134155273438j),(5.43136780309986-2.6903541955192165j),(0.46063433783997615+0.05315940483598297j),
