Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(840.9351196289062-31.832565307617188j),(317.1351318359375-87.76838684082031j),(2.4888159071635765+0.5884141278438977j),(0.17024685155651303-0.12717078386984754j),(0.07638371180574928-0.000269246945318832j)
(836.0734252929688-42.20466613769531j),(321.4540710449219-76.98374938964844j),(2.489568258073131+0.46492375176466494j),(0.18885936768960376-0.10191650460654615j),(0.07937810162764992-0.0009846752175818548j)
(835.7943115234375-50.458534240722656j),(321.2247009277344-68.50027465820312j),(2.5207662295540834+0.38046465443001437j),(0.20086652177188338-0.07930853107537349j),(0.07356137021410517-0.0005228332953013491j)
(833.49609375-57.671287536621094j),(324.16363525390625-58.79905319213867j),(2.520560859131474+0.27928889809790053j),(0.2081963661261872-0.06012168089146751j),(0.0748354013281634-0.00012763957852380344j)
(835.3947143554688-56.618202209472656j),(320.4939270019531-53.62439727783203j),(2.564353557035733+0.2524032590899616j),(0.21236173455161186-0.044481419409225814j),(0.07454255973279282-0.00023019958930382448j)
(832.9295654296875-61.682098388671875j),(327.88482666015625-49.75709533691406j),(2.5110335638699315+0.19293249610651336j),(0.2144678815571688-0.03215410938526827j),(0.07534937943326933-0.00042817511187853984j)
(831.4137573242188-64.18208312988281j),(326.6534423828125-45.452701568603516j),(2.523723487072121+0.1546837131153415j),(0.215280642118897-0.022734131046535586j),(0.07592787908681196-0.0008502018094852396j)
(831.6705932617188-66.73602294921875j),(328.4481506347656-43.16393280029297j),(2.515381405473493+0.1273800169764669j),(0.2153082218780552-0.015755683962228262j),(0.07417234340387005-0.0010707125889944174j)
(830.0902709960938-68.22293090820312j),(328.19146728515625-41.985435485839844j),(2.514724015065728+0.11383249022306571j),(0.21487528936633885-0.010755060972995192j),(0.07369995081302597-0.0007984026565072108j)
(830.5010986328125-69.63653564453125j),(329.623046875-42.41151809692383j),(2.5052554869851265+0.11108189529308421j),(0.21418202326319405-0.007302635071283584j),(0.07417147060840766-0.0010574198265183067j)
(830.0032348632812-60.116943359375j),(330.60931396484375-37.85478973388672j),(2.498589028422412+0.10425180866688108j),(0.2133475514227893-0.0050173561748839005j),(0.0742324554841348-0.0007190066024997928j)
(829.111572265625-60.604278564453125j),(332.05865478515625-35.62781524658203j),(2.487825434394292+0.08441733402802262j),(0.21244001640582563-0.003571643976224986j),(0.0711965521116593-0.00025835866196909546j)
(829.300048828125-60.88316345214844j),(331.8666076660156-35.156410217285156j),(2.4903824629238964+0.08036284276957732j),(0.21149629326566008-0.002691265448195505j),(0.07419414167629522-0.0013510680420719108j)
