Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(857.5834350585938-38.34779357910156j),(300.12738037109375-79.85779571533203j),(2.7002241253323054+0.5907030301203796j),(0.1649102231561431-0.12591921486262622j),(0.09355142052380482-0.0010397629201526492j)
(849.4844970703125-46.202110290527344j),(309.55401611328125-72.07230377197266j),(2.636074275470573+0.4644935234955961j),(0.18918946157414915-0.10432917252328233j),(0.09519562271394336-0.0016866187751030108j)
(851.5570678710938-52.973960876464844j),(305.3272399902344-65.58502960205078j),(2.7016133640163473+0.4068141171413861j),(0.20625873815257023-0.08308207152918327j),(0.09412378706629639-0.000969827619577676j)
(847.1373901367188-59.70452880859375j),(309.9916687011719-57.802040100097656j),(2.6756588782443242+0.30631149980163336j),(0.21761407177248632-0.06381944088953509j),(0.09414112659316759-0.0016754539389274893j)
(849.3290405273438-59.949546813964844j),(308.2198791503906-52.47972106933594j),(2.710142531834962+0.26694571921083565j),(0.22468190338779176-0.04732397935055559j),(0.09245505314751064-0.0015838763406712324j)
(849.5914916992188-62.37175750732422j),(310.4154968261719-47.90089416503906j),(2.7035770269882833+0.21626497457717272j),(0.22865376621877173-0.033809751630744546j),(0.09345440065846848-0.0016341601210422155j)
(847.9868774414062-63.090980529785156j),(310.884765625-46.411434173583984j),(2.6978267539698813+0.19981367742140146j),(0.2304511323460189-0.023149011767926272j),(0.09350461873431722-0.0017629261330198733j)
(846.74560546875-67.04499053955078j),(314.6822814941406-44.97019958496094j),(2.6667806055759318+0.16804462358484104j),(0.23075214869985386-0.01503113214800442j),(0.09045311150548933-0.0026052194637938945j)
(846.2520751953125-70.03976440429688j),(313.4115905761719-41.99747848510742j),(2.681918767632347+0.13590455049809747j),(0.23004016079192627-0.009066071159788072j),(0.09274550298067581-0.0022845221929917677j)
(846.6348876953125-69.03062438964844j),(313.8985900878906-42.064151763916016j),(2.678530520982657+0.13902416680822988j),(0.22865343394836282-0.004847826396319324j),(0.0875762009057694-0.0014820844793368728j)
