Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(913.89501953125-50.81653594970703j),(243.96238708496094-66.92891693115234j),(3.5369886047127785+0.7620448495480695j),(0.22883362356550577-0.2203889679117129j),(0.1935870760774282-0.015390338785087337j)
(907.8078002929688-56.69163513183594j),(249.81277465820312-61.71577453613281j),(3.477759603605704+0.6322374533138312j),(0.10163588557140625+0.043577671136697055j),(0.18685480907159857-0.014427322209673585j)
(907.30078125-60.49402618408203j),(252.40914916992188-58.559627532958984j),(3.4637307374955437+0.5639286695677364j),(-0.012131809568431885-0.04987346173721143j),(0.18505243769342314-0.012921466595788904j)
(907.8909912109375-61.113929748535156j),(250.0403289794922-57.228485107421875j),(3.503395229926214+0.5574303655797129j),(0.08039049751309695-0.15490079299339587j),(0.17820231319902394-0.014125130072573882j)
(905.4457397460938-58.380706787109375j),(253.2611541748047-53.44974899291992j),(3.4692731474090603+0.5016603219066498j),(0.2254364501265726-0.13910670054205374j),(0.17427526217169256-0.015684821551411158j)
(901.2588500976562-59.51156234741211j),(255.7487030029297-50.35136413574219j),(3.436607779403057+0.44389795925469505j),(0.32348388888742124-0.05321211488865245j),(0.16968750447037487-0.015733301300027116j)
(897.7216186523438-59.251121520996094j),(262.08013916015625-50.961021423339844j),(3.3429347907233677+0.42394761511473283j),(0.36617939382976084+0.037973261009557904j),(0.16500726365457324-0.016366286436367682j)
(895.1890258789062-58.00050354003906j),(264.0588684082031-51.892391204833984j),(3.305615795448247+0.42996398937348757j),(0.37608267307251464+0.103875555107172j),(0.16274063875384967-0.013443533840085885j)
(890.9999389648438-59.935325622558594j),(268.77484130859375-52.671173095703125j),(3.2345254002197117+0.410867777196717j),(0.372790327575858+0.13866855031281194j),(0.156964160516539-0.013495364258226478j)
(887.2623291015625-59.36814880371094j),(271.92333984375-53.02446746826172j),(3.1844024888218487+0.4026248627042643j),(0.36593785509820487+0.14679364702152958j),(0.15161682050812467-0.012010159912984802j)
(884.5874633789062-51.943260192871094j),(274.85809326171875-45.486244201660156j),(3.1629924591778065+0.33446127098671763j),(0.35799293023022233+0.13539874951319192j),(0.14976634571735944-0.010697502782850763j)
(879.0067749023438-50.56675720214844j),(279.9562072753906-45.19441604614258j),(3.0884714499490205+0.317960109975049j),(0.3482319468770217+0.11162851738240716j),(0.14562080901096502-0.01073723622643993j)
(875.2567749023438-51.76280975341797j),(284.6061096191406-44.12797927856445j),(3.030668223779581+0.2880277409906245j),(0.3354700238861616+0.0817840554315189j),(0.14306986619033352-0.008714463605110755j)
(874.6889038085938-52.368865966796875j),(286.8638610839844-42.96537780761719j),(3.0089852236127643+0.26811784758326646j),(0.31935617615911804+0.050945890104345096j),(0.1391971125586858-0.00807255012148543j)
(869.330322265625-52.81311798095703j),(290.1503601074219-43.26475524902344j),(2.9575203537681056+0.25898046875077146j),(0.3006181267129408+0.022737766659738694j),(0.1410624841519981-0.007351635668804785j)
(868.0396118164062-36.478214263916016j),(294.3880920410156-32.72841262817383j),(2.9262317514956484+0.2014100011098153j),(0.2807281428472926-0.0007168746558444928j),(0.1384315954032245-0.007508169215641178j)
(863.7084350585938-35.49082565307617j),(298.0925598144531-32.498985290527344j),(2.876243604660267+0.19451734381711264j),(0.26139355946101794-0.018602299766852824j),(0.13441928565755-0.007260432752790315j)
(864.7157592773438-37.044837951660156j),(296.1492004394531-30.737712860107422j),(2.901590564069357+0.176071451710576j),(0.24413321287754414-0.031043848559063905j),(0.13297243301537393-0.007554028301993542j)
(862.9373168945312-37.36146926879883j),(299.1387023925781-31.423267364501953j),(2.866231888205631+0.1761888423711222j),(0.23004345087249192-0.038688792454150765j),(0.13323770896000517-0.006053229045116224j)
(859.8463134765625-37.14362335205078j),(304.0069274902344-31.320053100585938j),(2.811127641542138+0.16743382814922528j),(0.21973966888467367-0.042344665387450325j),(0.1280586629242991-0.004004016886483716j)
(856.8264770507812-37.11690139770508j),(303.6613464355469-30.927993774414062j),(2.8050030877682364+0.1634591205652136j),(0.21340511922905003-0.042735597476492894j),(0.12510487709794876-0.006003135613457033j)
(857.5599365234375+3.397703170776367j),(306.76971435546875-14.472064971923828j),(2.788722826519114+0.14263559620538535j),(0.21087798063270968-0.04038772893392724j),(0.12413484269545012-0.006162733109975673j)
(854.5769653320312+1.1251907348632812j),(311.06689453125-10.188020706176758j),(2.744182870114461+0.09349430347112453j),(0.21173451686946873-0.03562372791357742j),(0.12212678696170184-0.005482970119483627j)
(853.2921752929688+2.4417724609375j),(313.60089111328125-13.74808120727539j),(2.7153894228556403+0.12682733972642424j),(0.2153567382996909-0.02863347700414244j),(0.12110167649988364-0.005554309250500332j)
(851.0638427734375+2.4726791381835938j),(314.2496643066406-14.016416549682617j),(2.7025136898515125+0.12840820955336646j),(0.22099318707538942-0.019585193980174727j),(0.1192913929325605-0.004978557266773454j)
(848.5997314453125+1.7625484466552734j),(316.10028076171875-12.388307571411133j),(2.6802550125781037+0.11061797170198476j),(0.22782673895686037-0.008742353171005966j),(0.11733680934419416-0.004901317868317007j)
(847.7973022460938+0.9803943634033203j),(317.1722412109375-11.77365779876709j),(2.6691943281126247+0.10217342746416194j),(0.2350558728379739+0.0034446227209783695j),(0.11508440300398964-0.0037888977717307377j)
