Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(842.7844848632812-32.660037994384766j),(316.55987548828125-86.3087158203125j),(2.5042933989839034+0.5796132849312855j),(0.17086727084293507-0.12745675267361817j),(0.08026055470028791-0.0015594594975528878j)
(835.4691772460938-41.558349609375j),(321.3299865722656-77.48363494873047j),(2.4866342865895423+0.47028014819196096j),(0.1892393707021203-0.10190393838448332j),(0.07572061840745051-0.00010768333741430023j)
(835.4769287109375-50.821533203125j),(322.16534423828125-68.65679168701172j),(2.512813280558249+0.37775684729921427j),(0.20109797989891684-0.07914175333077497j),(0.07714950256762276-0.0013133743939331938j)
(837.260986328125-55.66718292236328j),(319.2591247558594-61.68507766723633j),(2.560610642126862+0.32038014102494916j),(0.20837965595900657-0.05988324463022964j),(0.07384762146657026-0.00014866645650291657j)
(835.1007080078125-58.51423645019531j),(326.1412048339844-52.074440002441406j),(2.524828285055494+0.22372144799531024j),(0.21258602409145447-0.04421725343049993j),(0.0761127566895665-0.0008158160178254399j)
(835.4381103515625-60.14008712768555j),(323.1294860839844-51.27471923828125j),(2.55076475974356+0.21864194638277273j),(0.21480397691202027-0.03189183454479961j),(0.07515971363131184-0.0013538199311401698j)
(830.3604125976562-64.56214904785156j),(327.6766357421875-45.952301025390625j),(2.5123078425708827+0.15528777963421983j),(0.21577981782366015-0.022494474081773703j),(0.07508672167041341-0.000640279723771166j)
(832.3416137695312-66.22090911865234j),(326.0481262207031-45.078636169433594j),(2.5324896538630353+0.14703433860019577j),(0.21600353932467173-0.015558487222923576j),(0.0754348536914581-0.0003909993623996677j)
(831.824951171875-66.10636901855469j),(328.6509094238281-45.27435302734375j),(2.51108457517436+0.14477781486387398j),(0.2157837902697044-0.010621593810893342j),(0.07568405372822336-0.00037290681991296787j)
(829.2017211914062-70.59141540527344j),(330.45086669921875-42.08122253417969j),(2.496030309785795+0.10423513745609884j),(0.21530717120371964-0.00725564507265409j),(0.07538959786090592-0.0009304619467930207j)
(830.3447875976562-62.16434860229492j),(329.1759338378906-35.37943649291992j),(2.513754504692923+0.08132693342175974j),(0.2146817304204851-0.005079931773262133j),(0.0749472287882905-7.683514970676244e-06j)
(831.69482421875-61.11231994628906j),(330.30072021484375-33.54945755004883j),(2.5108810558173587+0.07001612783052572j),(0.21396703982814655-0.0037656254307430114j),(0.07210410154161749-0.00034752339203934166j)
(830.4989624023438-63.070960998535156j),(330.5577392578125-35.18403625488281j),(2.5043537048652333+0.07575774993113082j),(0.213193891408942-0.0030356707494477307j),(0.07569463811502411-0.0009311450593928449j)
(829.4700927734375-64.31292724609375j),(331.1354064941406-31.839929580688477j),(2.500483796296738+0.04621161146027358j),(0.2123764961820999-0.0026624711506504934j),(0.07184648608941374-0.0006459946721086684j)
(825.6450805664062-63.96605682373047j),(334.54229736328125-32.93466567993164j),(2.4629373500155145+0.05126395533484382j),(0.21151960221844449-0.0024645771494686396j),(0.07335992437256901-0.0006959441028458658j)
(829.5533447265625-42.414337158203125j),(331.13226318359375-24.723365783691406j),(2.5008248725647415+0.0586305627259408j),(0.21062241550973193-0.0023029733540774885j),(0.07520598593843848-0.0010438216702416615j)
(826.93603515625-43.872825622558594j),(335.4979553222656-24.216049194335938j),(2.4614172009826327+0.04689439728212069j),(0.20968070882777282-0.0020772408308211963j),(0.07187996177244489-0.0009176244508414559j)
(827.6546020507812-44.11660385131836j),(333.99945068359375-23.713050842285156j),(2.4749145155889725+0.04362632889763682j),(0.2086880759363662-0.0017217094377127316j),(0.07255947973686323-0.0012510538946273648j)
(827.0953979492188-43.48748016357422j),(331.73065185546875-23.986553192138672j),(2.4897357253002084+0.048933368547382804j),(0.207636939930311-0.0012016320414275409j),(0.07112470407033192-0.0010997826402432684j)
(824.9720458984375-42.76543045043945j),(336.7733459472656-24.290807723999023j),(2.4460694713269984+0.049444449679565856j),(0.206519651768054-0.0005093705870792187j),(0.06810424332471403-0.0013585538167310127j)
(826.4886474609375-43.396636962890625j),(335.7514343261719-24.983444213867188j),(2.4576187604479167+0.053620453696182444j),(0.20532981099745223+0.0003394338336764324j),(0.07426601467794473-0.0012226226107989522j)
(826.0233764648438-3.763622283935547j),(338.45654296875-7.893274307250977j),(2.439492158554923+0.045772371123452144j),(0.20406379735709654+0.0013097344451305727j),(0.06931959636615315-0.0012391064593799505j)
(822.36669921875-2.754362106323242j),(342.2748718261719-8.48086929321289j),(2.4013750142469816+0.05145392479304409j),(0.2027224119922657+0.0023510073133298816j),(0.06381722631054634-0.0013001438575599344j)
(826.19580078125-4.092266082763672j),(334.21881103515625-7.6841583251953125j),(2.470995978309166+0.044567384431027784j),(0.20131248362877868+0.0034012176595952727j),(0.06876935029459544-0.0012579944759570875j)
(823.1397705078125-3.5506458282470703j),(340.9705505371094-6.880099296569824j),(2.4133356356674276+0.03828290437556318j),(0.19984829136456805+0.004390769809953099j),(0.06718637416741872-0.0013726216520869457j)
(816.0372314453125-3.460979461669922j),(346.5798034667969-6.054532051086426j),(2.3539995825588043+0.03113680125394342j),(0.19835268417790475+0.0052463482259940426j),(0.06599173325414061-0.00123584705251089j)
(823.6104736328125-5.180234909057617j),(341.5954895019531-5.391416549682617j),(2.4107083509522242+0.022883492993778544j),(0.19685782890770673+0.005894524460115684j),(0.066714406247173-0.0010741592562886258j)
(820.56494140625-15.929067611694336j),(343.47027587890625-10.304842948913574j),(2.3882837200563904+0.02527677546104368j),(0.1954055830340403+0.006264984851009749j),(0.06263531217674165-0.001251065485612798j)
(820.3441772460938-16.577024459838867j),(343.758056640625-8.850065231323242j),(2.3860598612006023+0.013206267809381257j),(0.19404755493237097+0.006293231404417099j),(0.06203841130888298-0.0014209279626277846j)
(820.59716796875-19.443273544311523j),(341.2359313964844-7.47268533706665j),(2.4048739787684106-0.004314923752753595j),(0.19284497157206024+0.005922626415491251j),(0.0624215673221548-0.0011921301207734282j)
(819.8016967773438-19.52142906188965j),(344.961669921875-5.672471046447754j),(2.3767887127787657-0.01750676794467046j),(0.191868512963844+0.005105690770643049j),(0.06211512490654306-0.0012472809197273168j)
(820.98291015625-21.435405731201172j),(343.3285827636719-4.195138931274414j),(2.3916512455653107-0.03321044927024836j),(0.1911982887319262+0.003804626210824057j),(0.06045056508536823-0.0016612425559005596j)
(820.4638671875-38.53811264038086j),(342.2498474121094-14.548398971557617j),(2.3977198121055503-0.010679707294244447j),(0.19092412479669948+0.001991113109420224j),(0.05831844640156787-0.0010985707689961956j)
(823.3043823242188-41.72517013549805j),(340.5930480957031-12.356170654296875j),(2.4185284306270334-0.03476706345184799j),(0.19114630314913306-0.00035446092500400245j),(0.058717535313500255-0.0011542593902278797j)
(822.2648315429688-42.71726989746094j),(340.6356201171875-11.39366340637207j),(2.415405478297505-0.04461351658585757j),(0.19197686701045796-0.0032440561368759684j),(0.057570579822740435-0.0009410839758944183j)
(822.2796020507812-48.63457489013672j),(342.40948486328125-4.4036126136779785j),(2.4028802589666656-0.11113366525984922j),(0.19354158405567407-0.006682871098641857j),(0.05749053250400695-0.00012413801093167918j)
(823.1236572265625-56.24168395996094j),(339.8365173339844+2.8280930519104004j),(2.4205716801590818-0.18564010249748714j),(0.19598267025914937-0.010669417097229386j),(0.054678004860908146-0.0004765096035231927j)
(827.3495483398438-69.2189712524414j),(336.720458984375+15.288090705871582j),(2.442712458258822-0.316474327708165j),(0.19946243056762697-0.015193873102517234j),(0.05628049032945559+0.00020769523566235685j)
(836.6342163085938-85.5538558959961j),(327.5063781738281+33.16696548461914j),(2.5024390064100213-0.5146530732891581j),(0.20416807073670976-0.020233508021058166j),(0.05656628227299395+0.0006244255908635499j)
(850.5831298828125-98.50891876220703j),(312.7656555175781+46.34965515136719j),(2.6154410994671253-0.7025506410785292j),(0.21031805048849886-0.025743574821967374j),
(870.3155517578125-111.48458862304688j),(292.83624267578125+61.159759521484375j),(2.771612914994573-0.9595662252157247j),(0.21817040787522324-0.031641600483534496j),
(892.072021484375-114.62483215332031j),(269.51531982421875+72.39271545410156j),(2.9806294229467576-1.2259068985700676j),(0.22803334117251656-0.03778236690494093j),
(909.6085205078125-102.40984344482422j),(246.16004943847656+81.17378997802734j),(3.2090442737662275-1.4742446232909772j),(0.24027773087379298-0.04392002005658815j),
(920.1019287109375-60.27783203125j),(225.09776306152344+87.55343627929688j),(3.45995909653702-1.613561749254726j),(0.255349801337594-0.049652556341767115j),
(921.7618408203125+6.654682159423828j),(207.96018981933594+106.95914459228516j),(3.518186894788762-1.7774920235651785j),(0.27377909876870193-0.05434235688091556j),
(918.3984985351562+128.5276336669922j),(174.43289184570312+127.89860534667969j),(3.775522874155252-2.031477393067603j),(0.2961713799429206-0.05700462964524527j),
(877.9581909179688+296.8914489746094j),(136.5323028564453+141.822509765625j),(4.1795077530817375-2.166936497536445j),(0.3231663375891549-0.05615434765648614j),
(803.3994140625+450.7762756347656j),(98.22091674804688+151.529541015625j),(4.514660965144814-2.375545209512885j),(0.355324202119308-0.04960372852840539j),
