Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(907.6004638671875-51.31806945800781j),(249.66163635253906-65.86473083496094j),(3.4494703475051507+0.7044749408565246j),(0.04365989250084648+0.09252038490448039j),(0.1548669744380056-0.009104047407346848j)
(901.836669921875-57.18505859375j),(255.20736694335938-61.54515075683594j),(3.390591300297799+0.5935933431401137j),(0.004219643403085297-0.03191142557077594j),(0.15265546964881588-0.008237919632537827j)
(901.3710327148438-64.10475158691406j),(256.0262451171875-54.194419860839844j),(3.420365356637056+0.4736231809853831j),(0.07593917554402276-0.11408280780887364j),(0.14892565064623828-0.00803861207788666j)
(902.709716796875-63.25316619873047j),(256.8564758300781-54.07190704345703j),(3.4149550287938037+0.4726373523714684j),(0.1752454474233831-0.12716184130840694j),(0.14753084124105947-0.007984409836716102j)
(897.5885009765625-62.06157684326172j),(258.3572082519531-49.7239875793457j),(3.3947020867366544+0.4131355508731145j),(0.2571847483985184-0.09590867968912714j),(0.14025741797286131-0.007544775299324678j)
(896.3672485351562-64.66730499267578j),(260.77899169921875-46.992576599121094j),(3.3724425601825474+0.35973933226585014j),(0.31055760656791676-0.04933631812264697j),(0.13918997353858545-0.010396793818388818j)
(895.5717163085938-65.41442108154297j),(263.3057861328125-46.29491424560547j),(3.3416401745916584+0.33909822321873107j),(0.3395308664229044-0.005850552296205838j),(0.1404319319456707-0.01047572126557621j)
(891.2817993164062-66.0853271484375j),(268.3518981933594-45.617225646972656j),(3.268724354599199+0.3093878220054407j),(0.35171208048200703+0.026437512078702458j),(0.13426056606667877-0.009242851642272733j)
(888.7177124023438-63.01935958862305j),(269.2402648925781-48.167938232421875j),(3.2390399801051366+0.3454108847446381j),(0.35337524570473966+0.04584856264934993j),(0.1285741328336824-0.009499998671732018j)
(888.3720703125-63.30858612060547j),(269.583740234375-46.812835693359375j),(3.2384743020126914+0.32751819230610596j),(0.34855512192069327+0.05389447435503052j),(0.12523870679302268-0.011006889184365584j)
(885.6686401367188-52.71094512939453j),(274.8269958496094-41.89287185668945j),(3.1780321277840202+0.2926420940114419j),(0.33956005917635174+0.053311668304313664j),(0.12126717766837765-0.010441114231407776j)
(881.0831909179688-53.80467224121094j),(279.3066101074219-43.815738677978516j),(3.108265104933413+0.2949670947878571j),(0.327717446503599+0.047023232508048185j),(0.11674392098608724-0.009195185444333391j)
(876.5568237304688-51.64573669433594j),(281.4505310058594-45.84077835083008j),(3.0630570016994962+0.31539176735353475j),(0.3139322386219336+0.03763344738756186j),(0.11361140213311734-0.00962330136940381j)
(874.9383544921875-51.30009078979492j),(285.05706787109375-46.50240707397461j),(3.01837595392971+0.3124344791282834j),(0.29898899588064615+0.027209134299209663j),(0.1081783581581408-0.009076262489202984j)
(870.2491455078125-52.00456237792969j),(289.3033142089844-44.68898010253906j),(2.965101852645953+0.2782644075028263j),(0.28365539282147384+0.0172233356478794j),(0.10496369161194746-0.007847358525273015j)
(868.5774536132812-30.619544982910156j),(293.63336181640625-38.491981506347656j),(2.921499939057174+0.278697134875435j),(0.268671966352768+0.008597470917153767j),(0.10278252583941658-0.008090972259774787j)
(864.0579833984375-30.979188919067383j),(297.9736022949219-38.500083923339844j),(2.865377971164637+0.26625883243286386j),(0.25469888583073313+0.0018007103684542403j),(0.10078443190029607-0.007180493032064175j)
(861.3146362304688-32.13979721069336j),(301.57611083984375-36.017799377441406j),(2.828427553506971+0.2312316408980462j),(0.24226421061721715-0.0030265321677165496j),(0.09605561207313153-0.008117504061659174j)
(858.7957763671875-32.00920104980469j),(303.75311279296875-36.68968200683594j),(2.7991716465001946+0.23272688761224503j),(0.23173339035664414-0.005951633329380143j),(0.09463680559711259-0.006369549770919752j)
(856.37548828125-32.922943115234375j),(306.5513000488281-35.85584259033203j),(2.7682691936977446+0.216393410600742j),(0.22330268090256442-0.0071496937991124354j),(0.09140566847156459-0.00643594205574937j)
(852.042724609375-30.37666893005371j),(309.9884948730469-38.823646545410156j),(2.7182621671729454+0.242448290530295j),(0.21701066625618454-0.006833663083948758j),(0.08965303243098997-0.005593400333846708j)
(850.389892578125+8.342832565307617j),(313.3275146484375-18.98053741455078j),(2.702530497568465+0.19033857864441403j),(0.21276024061520768-0.00521597171026769j),(0.08671644478787835-0.005908677911101145j)
(848.111572265625+8.152872085571289j),(317.2632141113281-19.79071807861328j),(2.661252717735916+0.19170509423410195j),(0.2103452131011501-0.002497248320481229j),(0.08377369592750859-0.005712756067722956j)
(845.2744750976562+7.099164962768555j),(318.7787170410156-17.76007843017578j),(2.6421608141307384+0.16947225570242996j),(0.20947844902886661+0.0011256494783300857j),(0.08167882341758906-0.005641160241577705j)
(842.0126342773438+7.013044357299805j),(321.8188781738281-18.566585540771484j),(2.606485010547854+0.172166939306922j),(0.20982042743697066+0.005441395296262529j),(0.07976809007454014-0.005247989591949151j)
(839.0537109375+5.008386611938477j),(324.5028381347656-17.783588409423828j),(2.5770734790041+0.15666427127603846j),(0.21100764241113906+0.010204621706859098j),(0.07612266181145032-0.004717625797914213j)
