Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(887.3812255859375-46.964393615722656j),(268.65618896484375-70.71183013916016j),(3.1320672622486456+0.6495655852531439j),(-1.942523610807512e-05+0.0003108128556858664j),(0.15990263183145986-0.0041872190254461225j)
(883.6996459960938-56.88951873779297j),(274.96502685546875-62.63451385498047j),(3.100129694480739+0.4992838512352314j),(0.041962318226296424-0.08468352939961349j),(0.15685406358550158-0.0033880560840750733j)
(884.89990234375-61.406585693359375j),(275.3460998535156-57.03377151489258j),(3.125853286450517+0.4244571341207004j),(0.11866667757534965-0.12025178506553391j),(0.15864363129295048-0.0042286100263998335j)
(882.7046508789062-67.77079010009766j),(275.24102783203125-51.49266815185547j),(3.1430813099994137+0.3417908060836464j),(0.19360872503189433-0.11635209622084472j),(0.1586878946772451-0.004245907321131703j)
(882.3552856445312-65.59186553955078j),(277.1662902832031-46.650726318359375j),(3.1345198126389144+0.29092917575564564j),(0.25189818735813463-0.09134880029265495j),(0.15303925975163113-0.0022739699873309104j)
(881.7385864257812-66.25526428222656j),(276.3831787109375-45.08201599121094j),(3.1456832190766986+0.2733830519494019j),(0.29142041297724613-0.06002616006412458j),(0.1532771608103806-0.005128180791189637j)
(880.8046875-68.02821350097656j),(277.6396484375-42.3264274597168j),(3.1369223618765942+0.2332033758871864j),(0.31525753747721447-0.031180708968818735j),(0.1523620332018403-0.0037528023018902814j)
(876.84814453125-70.40548706054688j),(282.6953430175781-38.748817443847656j),(3.078049361693111+0.1728549371109125j),(0.32753198373756487-0.008788006231440697j),(0.15096080530619108-0.0051235132418417295j)
(875.9293212890625-69.57726287841797j),(283.032470703125-42.185752868652344j),(3.0633868188996187+0.21076739448506598j),(0.3317567924151365+0.0062152638803184895j),(0.14794662112578358-0.00586058004162322j)
(874.9261474609375-72.7726058959961j),(284.4792785644531-38.601219177246094j),(3.054016120342147+0.15859200699551892j),(0.33048555996019885+0.014514974423986925j),(0.14660357349103312-0.005055822173371064j)
(873.8492431640625-60.16114044189453j),(285.4552307128906-36.212486267089844j),(3.0390758224196097+0.17477819873022685j),(0.32546960004902575+0.01750169042439372j),(0.14688946596926328-0.005250622667032627j)
(870.9156494140625-60.17535400390625j),(288.83795166015625-36.58816146850586j),(2.993594489955219+0.17087354442907504j),(0.3179249992189955+0.016735853683447075j),(0.14437190261197158-0.006713484968243452j)
(870.870849609375-59.93803787231445j),(290.49200439453125-34.78199768066406j),(2.979900873942117+0.15046495859619582j),(0.30875307472335606+0.013661532410044872j),(0.1403336244150239-0.00738202533462125j)
(871.3574829101562-60.44849395751953j),(290.4249267578125-35.829681396484375j),(2.9805976739596014+0.15957780066930388j),(0.2986773624939181+0.00947227118931753j),(0.14192128562352824-0.006484004004920439j)
(868.0054321289062-59.01441192626953j),(292.284423828125-37.63595199584961j),(2.9468670727176254+0.17754533437333112j),(0.28830938720661464+0.005068778179859817j),(0.13945314998941857-0.007305518219749262j)
(865.332763671875-36.85681915283203j),(296.9028625488281-30.751232147216797j),(2.8963188166191878+0.175843886115415j),(0.2781690503256626+0.0010710085733375702j),(0.1360645107544834-0.006176874696875467j)
(865.7675170898438-38.801910400390625j),(296.07659912109375-29.697168350219727j),(2.9080222165966765+0.16062773982556117j),(0.26868332056782257-0.002140218604447712j),(0.13349501351879597-0.007516766825613691j)
(863.91748046875-36.99637985229492j),(297.7361755371094-30.993572235107422j),(2.8833114794071055+0.17588639562039593j),(0.26017944685967465-0.004369609347482584j),(0.13122246734800902-0.006869557080834807j)
(860.5819091796875-38.542816162109375j),(301.4018249511719-29.427871704101562j),(2.8406701780605266+0.14947507832383475j),(0.2528812894319083-0.005554057301900701j),(0.13099920336576007-0.005917195659805523j)
(857.657470703125-37.67267608642578j),(304.2597961425781-32.266143798828125j),(2.8004687484285924+0.17316665534675388j),(0.2469117293650547-0.005717340809516307j),(0.1264829016003727-0.005606369270241665j)
(857.02197265625-36.590919494628906j),(306.0722961425781-29.60738182067871j),(2.7855628781680184+0.14990675341432053j),(0.24230089467469468-0.004936680069006659j),(0.12414621905959983-0.0060884617327773465j)
(854.5464477539062+3.893594741821289j),(308.40533447265625-14.33100700378418j),(2.7642993882782263+0.1410766409413403j),(0.23899866494161534-0.0033217919345316896j),(0.12162740713910883-0.005881964472742898j)
(852.55029296875+2.6910972595214844j),(312.13433837890625-13.733526229858398j),(2.7257009440149154+0.12854908203080198j),(0.23688980940200413-0.0010047849036667021j),(0.11824004206560322-0.006863002122141459j)
(850.67578125+3.6648502349853516j),(313.8885498046875-13.63783073425293j),(2.7045077997559672+0.12918110537244745j),(0.23581045810318638+0.0018621547502756745j),(0.11850961671547273-0.005468983264033585j)
(847.750244140625+2.474699020385742j),(316.37225341796875-13.704431533813477j),(2.674240548587656+0.1236633273012272j),(0.23556492918413263+0.005104916685341931j),(0.11737237013310851-0.004485645421997059j)
(844.7210083007812+1.7569828033447266j),(319.58514404296875-16.69426918029785j),(2.6357005168390972+0.14317961132747314j),(0.23594204908549915+0.008525002558583808j),(0.11462727568628858-0.005215101137124874j)
(845.44287109375+0.7706413269042969j),(319.7961730957031-12.050739288330078j),(2.639853561894018+0.10188623598978404j),(0.2367300494206287+0.01189938171845462j),(0.11379010736528938-0.004084053756416199j)
(843.1762084960938-11.294845581054688j),(320.5029296875-14.331542015075684j),(2.6271138651864576+0.08223246877010003j),(0.23772907765779622+0.014984646877665162j),(0.11150596767020454-0.004211528084321242j)
(841.7847290039062-11.344606399536133j),(322.6399230957031-14.821041107177734j),(2.605171035593886+0.08451136594816766j),(0.23876051068622292+0.017526320944230858j),(0.10989847873252974-0.0038249557868584565j)
(841.4514770507812-12.259281158447266j),(322.83984375-13.119797706604004j),(2.603648536263805+0.06783568187261421j),(0.2396727278913287+0.019273045919539725j),(0.10870291162439809-0.003929668689596974j)
(839.195556640625-14.431890487670898j),(324.83050537109375-10.980738639831543j),(2.5820388071444915+0.04285558954994613j),(0.24034377079592043+0.01999442556830947j),(0.10762617941570267-0.0037980036402299393j)
(841.0819091796875-17.47088050842285j),(325.3234558105469-7.77245569229126j),(2.5851786688256424+0.008060611999671072j),(0.24068223972951552+0.019500584944723724j),(0.1048876364845725-0.00372846317469103j)
(838.967529296875-36.484954833984375j),(323.5346374511719-17.95319366455078j),(2.5914086291919403+0.03102946327161554j),(0.24062860394055968+0.01766106671045778j),(0.10123900931442888-0.00269032027219191j)
(840.9246215820312-39.15131378173828j),(322.75946044921875-15.244421005249023j),(2.6053393056900602+0.0017523125578937583j),(0.24015954610915174+0.014420474604174368j),(0.1035825381044589-0.0022546649196988518j)
(840.9122314453125-41.07738494873047j),(324.5563659667969-12.644672393798828j),(2.591955671353417-0.02558247348032923j),(0.2392977896086379+0.009808286693766745j),(0.09992064161655508-0.00247750400888495j)
(838.7769165039062-45.635650634765625j),(327.73162841796875-5.615278244018555j),(2.560974775720589-0.09536786194257918j),(0.23812896482523427+0.003940585286785426j),(0.09933107782963317-0.003728647222213238j)
(840.6572875976562-56.154747009277344j),(322.4324645996094+1.8382487297058105j),(2.6061576234100583-0.18901791736637003j),(0.23682557072837712-0.002987667485730454j),(0.09908823816854953-0.0008722097644401609j)
(839.6174926757812-67.45697784423828j),(321.8581848144531+12.191398620605469j),(2.5969918617216923-0.3079553216957832j),(0.23567636131826908-0.010719355403810011j),(0.09892279053691988+0.0007140899347263487j)
(855.0914916992188-77.3223648071289j),(316.5988464355469+22.46971893310547j),(2.67008458877755-0.43372999172481885j),(0.23511817328978638-0.018957303131988894j),(0.09975520502762374+0.0026138116204922346j)
