Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(837.9951782226562-31.769750595092773j),(320.904541015625-88.81934356689453j),(2.45099357126636+0.5793806747110226j),(0.16682161053626196-0.12494849437408759j),(0.07748431149041415-0.0006476627770252285j)
(833.1563720703125-42.291648864746094j),(324.7816162109375-75.54306030273438j),(2.462353427665294+0.4425190880098152j),(0.18313036631769047-0.09865324582129953j),(0.07511537168171496-0.0011788027279619041j)
(831.104248046875-50.54655456542969j),(327.1181335449219-69.74576568603516j),(2.461722036851379+0.37034979531123724j),(0.19307275461227252-0.07574462318046765j),(0.07378027769840022-0.0008151261284202959j)
(831.1605224609375-57.257972717285156j),(326.1203308105469-61.680145263671875j),(2.4926719354847195+0.29587359401442737j),(0.19871662985298336-0.056707976856645824j),(0.07510240466164307-0.0008818897815205344j)
(830.9154052734375-55.69081115722656j),(329.038818359375-56.468570709228516j),(2.4812489302184857+0.25657085059735546j),(0.20159831408700274-0.04145421734497695j),(0.0758803218295319-0.00028049940802272756j)
(829.5098266601562-59.19401550292969j),(331.35015869140625-52.43449401855469j),(2.4698447738998546+0.21219559935796808j),(0.20278914703425072-0.02960795458437923j),(0.07541914676015453-0.000814054293582981j)
(829.1734619140625-62.29310607910156j),(330.7236633300781-48.82359313964844j),(2.480887458080972+0.17789091112232433j),(0.20299818832752792-0.0206794847241977j),(0.07449561252910747-0.0003816908887959841j)
(827.9739990234375-66.57179260253906j),(331.38311767578125-44.034915924072266j),(2.4814187796345064+0.12884565463245665j),(0.20267215753027235-0.014159511977782473j),(0.07481249823775775-0.001628203697521459j)
(825.4237670898438-67.24357604980469j),(331.2838439941406-42.706031799316406j),(2.4766008243063915+0.11628160625882686j),(0.20207794151052247-0.009566811746888263j),(0.07716777383312648-0.001142108366320003j)
(825.0631103515625-70.1143798828125j),(333.1839294433594-41.68684768676758j),(2.464055716653423+0.09785686699685302j),(0.20136484357109696-0.006469235270033643j),(0.07223738586910912-0.00017631895225497457j)
(827.0322875976562-57.23480224609375j),(333.78057861328125-38.792945861816406j),(2.4644128883260885+0.11494687219760297j),(0.2006087184663831-0.004490641042954349j),(0.07377717813276732-0.0008071912581667841j)
(828.0902709960938-60.420745849609375j),(332.0763244628906-36.21344757080078j),(2.4839762244432544+0.0889331600774278j),(0.19984168748715833-0.003310976967506791j),(0.07380982162775668-0.0005000957336245975j)
(823.8588256835938-62.863521575927734j),(338.49481201171875-33.366668701171875j),(2.428597560240168+0.053680848214746606j),(0.19907116224775107-0.00266338589793344j),(0.07352527306241423-0.0007949120759254573j)
(823.5776977539062-63.021244049072266j),(336.5911560058594-34.662750244140625j),(2.4402217068776366+0.06406452199350836j),(0.1982913752573936-0.002330258144830254j),(0.07369147920761797-0.0009355437702896824j)
(823.9076538085938-63.99116516113281j),(336.3641357421875-32.313194274902344j),(2.4451618654339375+0.044653468173934105j),(0.19748995015226328-0.0021390933031135407j),(0.07329870639531567-0.0009572887991932446j)
(823.862548828125-41.27801513671875j),(338.1156921386719-24.462888717651367j),(2.4327274968429085+0.0539268875206234j),(0.19665141645030665-0.001958493990595781j),(0.07074928125163082-0.0010473149647211217j)
(824.388427734375-43.095130920410156j),(337.3283386230469-25.100818634033203j),(2.4398722386292016+0.05379820653583869j),(0.19575903748242537-0.0016943596486932203j),(0.0716325797269953+0.00023103072933313324j)
(823.732177734375-43.152835845947266j),(338.8777770996094-25.824012756347656j),(2.4263784433838307+0.05756055234625248j),(0.19479588283660096-0.0012862395060843843j),(0.07008328939790034-0.001516081230782429j)
(820.9098510742188-41.97399139404297j),(341.6774597167969-24.791915893554688j),(2.3988710356719274+0.05121384821908888j),(0.19374572931204506-0.0007037642582280447j),(0.07040584409941639-0.0011535299201615276j)
(820.4877319335938-46.097015380859375j),(342.4395751953125-21.387802124023438j),(2.3950719825239757+0.014975810699540126j),(0.19259410501273116+5.6930595157901524e-05j),(0.06895355908865645-0.0018970037844817157j)
(819.82958984375-41.736228942871094j),(342.49066162109375-25.776878356933594j),(2.389365312501742+0.057969901934809824j),(0.19132958924186064+0.0009768652604703301j),(0.06843317677327396-0.0016947110096039914j)
(819.7598876953125-1.746194839477539j),(344.42779541015625-8.385391235351562j),(2.3787765825378586+0.05284352107796893j),(0.18994533813927916+0.0020180104232643626j),(0.06711068539734161-0.0016003816999953264j)
(818.4829711914062-0.862884521484375j),(345.1855163574219-10.57885456085205j),(2.3689909615439437+0.0701023802273498j),(0.1884407163206644+0.0031272297141154842j),(0.06193568964351716-0.0021595217950121687j)
(818.215087890625-3.190176010131836j),(346.1411437988281-9.891575813293457j),(2.362153590700719+0.05828618087265936j),(0.1868228727600808+0.004240336937308854j),(0.06191782328580119-0.0015210808831128348j)
(816.6875-1.8201255798339844j),(347.3979797363281-8.897001266479492j),(2.3494632180390256+0.05493138348441195j),(0.18510809898826117+0.005286184217633033j),(0.06444431148343598-0.0015099054836919881j)
(811.213134765625-0.43462562561035156j),(354.49090576171875-9.6314058303833j),(2.286734391284518+0.06090379463121573j),(0.18332284195287568+0.006190648626474416j),(0.06279269493139797-0.0024512862221734797j)
(811.5949096679688-4.064231872558594j),(353.9160461425781-7.710379600524902j),(2.2923470088583535+0.03845723834850926j),(0.18150430294820527+0.00688034626124859j),(0.06188199828210078-0.0014947951079195625j)
(813.5408325195312-13.191179275512695j),(349.982421875-11.29918098449707j),(2.323314337266196+0.03731721677667449j),(0.17970062602832956+0.007285881088182169j),(0.06502418723984563-0.001935540422447951j)
(811.869873046875-12.192083358764648j),(351.5481262207031-14.575201988220215j),(2.3068856645319165+0.06096246734668427j),(0.17797075113877192+0.007344435948398069j),(0.05824081981776327-0.0015198351598880119j)
