Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.184560765856749,-0.008900523513536658,24.567941919048007,0.0004,0.0,0.0
4.184532374259748,-0.0031563091467514547,24.558403453621906,0.0004,4.201,9.374999999999996
3.9050166993779984,-1.9982367297661774,24.57959752326596,1.999,2.869,21.499999999999996
3.886244194321099,-1.9971101582572583,24.637523789867856,1.999,2.856,33.063
3.872149534278008,-1.9938659604532945,24.70771711633953,1.999,2.843,44.75
3.860063783590871,-1.9962010609547691,24.79783564708421,1.999,2.832,56.422
3.850236972378461,-1.9969115048417598,24.904000484016084,1.999,2.821,68.109
3.8406581844915517,-1.9956428060334712,25.00821401969143,1.999,2.809,79.891
3.8323292344803273,-1.9948594705411833,25.10301814511227,1.999,2.802,91.64099999999999
3.824688321500709,-1.9971749644462917,25.224272638614824,1.999,2.795,103.344
3.817479846149209,-1.9965040558057363,25.322313636031293,1.999,2.789,115.031
3.810926586421411,-1.9989408582302284,25.429859379741806,1.999,2.783,126.75
3.8047416238037055,-1.9998760616692326,25.542519839858777,1.999,2.777,138.484
3.7985413580464953,-1.9969921156296655,25.6630198794518,1.999,2.772,150.172
3.7931905938933843,-1.995295351359792,25.76025725006732,1.999,2.767,161.828
3.7878450204390113,-1.9923904719956849,25.866527970936012,1.999,2.763,173.531
3.782731901906151,-1.9968360509076157,25.967372099396588,1.999,2.758,185.313
3.7779956777080277,-1.9966421246043589,26.072266360103402,1.999,2.753,197.078
3.7731620671580957,-1.9973212626099133,26.169768380518416,1.999,2.749,208.781
3.768774841478341,-1.995878216811375,26.294549085494722,1.999,2.745,220.484
3.764615945019319,-1.9967057446695917,26.37792699717149,1.999,2.741,232.219
3.760590655761218,-1.9969756469748872,26.493519882817733,1.999,2.737,243.906
3.756594862963563,-1.9985822640051167,26.588244253357306,1.999,2.733,255.609
3.7530210339000956,-1.9985644887867917,26.694862662952257,1.9988,2.729,267.266
3.7495132770214203,-1.995480360119113,26.799724560703893,1.9988,2.725,278.984
3.745750969755665,-1.998193610895637,26.899334860245634,1.999,2.723,290.781
3.7423265217521675,-1.9956327176752542,26.991833806202752,1.999,2.719,302.484
3.7388499778086683,-1.9964401523938702,27.094973081317633,1.9988,2.715,314.219
3.7351303802152667,-1.998072694938033,27.198533802969795,1.999,2.712,325.938
3.7318030691431434,-1.9963540598026508,27.303145860126342,1.999,2.708,337.578
3.7280945503471274,-1.997126169202814,27.393216492533647,1.999,2.705,349.344
3.724394693900817,-1.9973895135348092,27.492112159225293,1.999,2.702,361.063
3.720787936302163,-1.9967765297106908,27.595679158415766,1.999,2.698,372.719
3.7169935870308457,-1.9962185094632863,27.689581257337924,1.999,2.695,384.375
3.713252720779961,-1.9980918040763147,27.796846696921815,1.999,2.691,396.031
3.7094738301527466,-1.998472148871141,27.88878971859303,1.999,2.687,407.719
3.705372717079269,-1.9958913490128276,27.985313457939718,1.999,2.683,419.375
3.7016804287267173,-1.9983770784898058,28.083759088835116,1.9988,2.679,431.0
3.6978485409437867,-1.9991836694213176,28.18225204987956,1.999,2.676,442.672
3.6939821791752676,-1.9959566785433625,28.268604865965518,1.9988,2.672,454.344
3.689814375205337,-1.9965153213275564,28.365777836429285,1.999,2.668,466.016
3.6857339355359273,-1.9970512219174834,28.453245781390066,1.999,2.665,477.719
3.6818074596897756,-1.9984870788967195,28.546830130530555,1.9988,2.66,489.5
3.6780162685885527,-1.9973415971393176,28.635635550490836,1.999,2.657,501.203
3.6741290928201655,-1.9918486386306373,28.695320912758746,1.999,2.653,512.906
3.6704688980940685,-1.9967511335525718,28.77136858173696,1.9988,2.649,524.578
3.6668401105281747,-1.9990609046664982,28.857563465575648,1.999,2.646,536.313
3.6630637178082424,-1.9959032652683866,28.928475643039054,1.999,2.642,548.0
3.6598786367171634,-1.9982698252133393,28.992952321424433,1.999,2.638,559.656
3.6564993149134377,-1.997815926276819,29.056314460591654,1.999,2.635,571.375
3.6532809578722274,-1.9972915394606194,29.11395713161801,1.999,2.632,583.031
3.6502693058269573,-1.9941160872102515,29.1663793863418,1.9988,2.629,594.75
3.647225155211432,-1.9961146025667043,29.21494930718213,1.999,2.626,606.484
3.644464336866939,-1.9970915761659591,29.262010788172017,1.999,2.623,618.203
3.6416332147789965,-1.9958336730184087,29.307946395443928,1.999,2.62,629.891
3.638973696130716,-1.998106911959896,29.32698736972757,1.999,2.617,641.578
3.6359588329078005,-1.9955152431282726,29.366704978317376,1.999,2.614,653.359
3.633146755805836,-1.997632799484365,29.4000897782897,1.999,2.612,665.109
3.6304993779705375,-1.996680985598231,29.405573410390257,1.999,2.61,676.828
3.627890954041764,-1.9955581956549626,29.4281074151184,1.999,2.607,688.531
3.6252326093084375,-1.9998517364458466,29.458073301803044,1.9988,2.604,700.266
3.6228202449997773,-1.9978291731876008,29.473372282885506,1.999,2.601,711.938
3.619938959541533,-1.9978358603884607,29.48503454768831,1.999,2.599,723.656
3.6173594274036125,-1.9957327056893508,29.50553168746193,1.999,2.596,735.438
3.6146573684976366,-1.9976295365214467,29.517713204856857,1.999,2.594,747.125
3.6120995671030887,-1.9967269000088108,29.54067378455534,1.999,2.591,758.828
3.6093229333579484,-1.9981267145933916,29.558658690193695,1.9988,2.589,770.547
3.6068702050189114,-1.9952574598798323,29.5762888980726,1.9988,2.586,782.25
3.6044209739488444,-1.9987749898976768,29.585117057182348,1.999,2.583,793.938
3.6015581286444123,-1.9993612358117687,29.601136651351062,1.999,2.581,805.719
3.5990548583251467,-1.996861134693693,29.61524101574296,1.999,2.578,817.406
3.596419144996999,-1.995171803350906,29.630414963878355,1.999,2.576,829.047
3.593905452586559,-1.9955686905806376,29.64718422606665,1.999,2.573,840.734
3.591388602167169,-1.9979970056965366,29.65947299792925,1.999,2.57,852.453
3.589100732420615,-1.9953727361884177,29.683330589095107,1.999,2.568,864.203
3.586434031002835,-1.9974866062573327,29.703209277964465,1.999,2.565,875.984
3.5835161455430855,-1.9961459733782814,29.725076708238984,1.999,2.563,887.719
3.5814690052594407,-1.9975394946448104,29.745549390007945,1.9988,2.56,899.359
3.57866032722946,-1.9958191114589994,29.75897799947362,1.999,2.558,911.047
3.576349083119862,-1.9965619635829923,29.774293050596434,1.9988,2.556,922.813
3.5738500479358586,-2.0007897753611057,29.8090435551417,1.999,2.552,934.516
3.5713535943854042,-1.996276692188247,29.823687461168454,1.999,2.55,946.172
3.569149677967363,-1.9970671304942365,29.856454325182586,1.999,2.548,957.891
3.566422936711477,-1.994673467647262,29.878404411259435,1.999,2.546,969.578
3.564022082758916,-1.9977072524448534,29.915155918975195,1.999,2.544,981.25
3.5616659453030843,-1.996161712006326,29.937954491504904,1.999,2.541,993.0
3.559316529887554,-1.9968192109622953,29.98040604190914,1.999,2.539,1004.703
3.556636179017692,-1.9970328862201332,30.00396060795705,1.999,2.536,1016.375
3.554518668558925,-1.9964417162661843,30.03670255994657,1.999,2.534,1028.063
3.552116190829472,-1.9982096531709836,30.07145653204967,1.999,2.532,1039.828
3.549795706138108,-2.0007312653721123,30.105058413424704,1.999,2.529,1051.531
3.54739845392028,-1.9975378692219106,30.122353081666162,1.999,2.527,1063.203
3.5452226013076396,-1.9981153637861253,30.15865769075541,1.999,2.525,1074.875
3.5429891729669896,-1.9954456834541021,30.20298090893864,1.999,2.522,1086.563
3.5406665315825383,-1.996897880487977,30.23360609341564,1.999,2.52,1098.234
3.5383516793590784,-1.9965885091378257,30.278123022315857,1.999,2.518,1109.891
