Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(824.825927734375-23.246789932250977j),(336.5957946777344-96.62137603759766j),(2.282260082945223+0.58606887809299j),(0.15929670104251928-0.12492461584269016j),(0.08937515372589688-0.0014304748907871716j)
(817.0836791992188-34.354736328125j),(341.6344299316406-84.83878326416016j),(2.2762864561448595+0.4647149791186432j),(0.17772527065108173-0.09917331904121382j),(0.0876704092345267-0.0010818203089029525j)
(815.7908935546875-44.07246398925781j),(341.6373291015625-73.9702377319336j),(2.3076362293005857+0.3706384686472196j),(0.18900799136689914-0.0762529155386295j),(0.08647525888053781-0.0018418974711160957j)
(815.6549682617188-52.0374870300293j),(340.76361083984375-65.35114288330078j),(2.336945054265204+0.295467414708785j),(0.19533411879609583-0.05702426331988984j),(0.08512804647003346-0.000634431846627258j)
(815.558349609375-52.9936408996582j),(344.34814453125-58.99150085449219j),(2.326497772936662+0.24466504553174173j),(0.198404326181309-0.04159029428593476j),(0.08862940067153599-0.0008148416740332513j)
(813.9893188476562-54.58399200439453j),(346.2863464355469-57.194435119628906j),(2.3135469133024804+0.22449056286766136j),(0.19944157565976156-0.02965077786531321j),(0.08579506731381413-6.707798451589956e-05j)
(811.6685791015625-61.493064880371094j),(348.9712219238281-50.14779281616211j),(2.3036411002321393+0.15482494928667573j),(0.1992770418765538-0.02072560534713912j),(0.08628576189801497-0.0009515030893186293j)
(813.8836669921875-63.12130355834961j),(345.2112121582031-47.85249710083008j),(2.338060078052711+0.14124891611541363j),(0.19845035026096863-0.014283627250887469j),(0.08445549021454873+0.0001305415738309782j)
(810.1328735351562-64.49232482910156j),(349.5411376953125-43.74843978881836j),(2.304693733539713+0.10394893843939905j),(0.1972978827745403-0.009810891251175895j),(0.08468202930554589-0.00010546149042751441j)
(810.135498046875-65.90769958496094j),(349.7071838378906-44.03880310058594j),(2.3038095637096654+0.10165452074034304j),(0.1960211247929608-0.006842949645561627j),(0.08693704256742714+2.5426111509070464e-05j)
(808.1792602539062-60.419490814208984j),(351.95660400390625-36.105125427246094j),(2.289760976500177+0.06322545503506569j),(0.19473541016632642-0.004977210840874464j),(0.08937949065857155-0.000846935323734645j)
(807.6336669921875-60.70002746582031j),(353.2254943847656-35.261940002441406j),(2.2808779365468834+0.05585144277297982j),(0.19350255952331752-0.00387490557251087j),(0.08225321653652967-0.0010629517884757638j)
(809.81689453125-62.38709259033203j),(350.3569641113281-34.01546859741211j),(2.3069478668109475+0.04590980564591133j),(0.1923515374184188-0.0032580780407494j),(0.08470778994618301-0.0009558491896467693j)
(811.747314453125-61.311195373535156j),(347.8197326660156-36.779197692871094j),(2.3264427562396417+0.06973009407329772j),(0.19129083750834208-0.0029045165515536367j),(0.08511910641373413-0.001286909099628151j)
(805.8540649414062-59.866912841796875j),(357.43414306640625-36.35477828979492j),(2.2483291344758594+0.0611877594483084j),(0.19031555437162953-0.0026421211284283525j),(0.08408605387961916-0.0005436868433835615j)
(807.9857788085938-41.18280792236328j),(355.21307373046875-26.36913299560547j),(2.2707440684838036+0.052629663154385255j),(0.18941133203176108-0.002343426757900491j),(0.07913460163514206-0.001957721401882716j)
(807.9602661132812-39.566986083984375j),(355.4783935546875-26.851669311523438j),(2.2683464971861076+0.06003713398442101j),(0.18855671319754558-0.0019205755986901067j),(0.08403580997960881-0.0014909165684827066j)
(805.581787109375-41.89259338378906j),(356.60345458984375-24.539615631103516j),(2.256439701028863+0.03779988500034365j),(0.18772487992330217-0.0013207943056593224j),(0.08103537701574418-0.0029768489580903126j)
(801.5614013671875-38.58486557006836j),(363.125244140625-29.33150863647461j),(2.2016147882897497+0.07157810707530152j),(0.18688536830641925-0.0005222971914087593j),(0.0783697712812258-0.0020345608798070913j)
(804.832275390625-40.154052734375j),(358.23828125-26.116558074951172j),(2.2428904573089334+0.05142534205279758j),(0.18600603715807038+0.0004695377827542898j),(0.08173121222788597-0.0016948354783897362j)
(802.3772583007812-37.082584381103516j),(360.7643127441406-30.845436096191406j),(2.2166875907057317+0.08673837721144953j),(0.1850553530706279+0.001625901465631262j),(0.07882681114889158-0.002594742044293058j)
(798.8983154296875+0.029520034790039062j),(365.4792785644531-12.184762954711914j),(2.1834626235431265+0.07287552560504292j),(0.18400490621829002+0.0028983650860587374j),(0.07810692903725039-0.0024559122363669588j)
(801.0984497070312-1.5452518463134766j),(360.485595703125-9.36030101776123j),(2.220889823495507+0.0533806223001888j),(0.18283198224936656+0.004222897069054965j),(0.07642530867149337-0.0022929210038623972j)
(800.2172241210938+0.3500690460205078j),(364.9186096191406-11.552055358886719j),(2.1906392516643147+0.07030733505033918j),(0.1815219794591834+0.005524140082646654j),(0.07529321745665499-0.0024959609337748775j)
(798.6962890625-0.5703506469726562j),(365.8732604980469-11.119377136230469j),(2.181019142946438+0.06472521034346908j),(0.1800704721622109+0.006719916151015177j),(0.07442372633738216-0.002002847209548391j)
(797.1930541992188-0.8252029418945312j),(368.40704345703125-9.75512981414795j),(2.1624351226887355+0.05501966575992231j),(0.17848477446084912+0.007725837602498968j),(0.07281245123592947-0.0021297717810376733j)
(794.9135131835938-1.0059242248535156j),(369.50457763671875-10.136642456054688j),(2.1497522779084424+0.05625193094584271j),(0.17678494349720808+0.008459822144025865j),(0.07503857169712531-0.0016571686575591138j)
(793.6368408203125-12.176862716674805j),(370.86871337890625-12.812653541564941j),(2.1385220247457255+0.041047622860127725j),(0.17500426343276418+0.008846253057577311j),(0.07858326879442604-0.0026263831130010793j)
(792.9789428710938-12.54930305480957j),(371.968017578125-12.055204391479492j),(2.130702515174343+0.03531688382401703j),(0.17318935290522217+0.008819498245256449j),(0.07136536130271054-0.0020504290845574247j)
(795.1694946289062-14.536741256713867j),(368.0043640136719-10.811357498168945j),(2.160057219098047+0.023957350557745626j),(0.17140012039275238+0.008326508118086344j),(0.06989927204778683-0.00185056272701343j)
(800.1677856445312-14.455461502075195j),(362.423583984375-10.604354858398438j),(2.2071023091979804+0.02469330084721156j),(0.16970983676904625+0.0073282523228940565j),(0.06946122365358164-0.001860935616893867j)
(793.7940063476562-18.462297439575195j),(370.8580627441406-7.27072811126709j),(2.140578609934274-0.007816285142892818j),(0.16820559138342295+0.005799828375422928j),(0.06718419691937497-0.0014974746366120705j)
(793.0724487304688-36.42848587036133j),(370.6556396484375-18.39529037475586j),(2.1392561204281524+0.007888053864933409j),(0.1669893459829375+0.0037291830823153837j),(0.06626849589263112-0.0015199969736370217j)
(794.5130004882812-39.30419921875j),(368.61175537109375-15.764863967895508j),(2.156036219766489-0.014417829672646407j),(0.16617971106336735+0.0011145368581145358j),(0.0647150470549264-0.0015359655380556374j)
