Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(835.5140991210938-28.116464614868164j),(324.4100646972656-91.43196105957031j),(2.408590205182674+0.5921692393025062j),(0.16362069537659416-0.12857148403239657j),(0.0983152238175357-0.002341621427872761j)
(827.8305053710938-39.54689025878906j),(330.76617431640625-77.71117401123047j),(2.3984656955771184+0.4439410863993171j),(0.18530985342251347-0.10361452227841327j),(0.09590874138703323-0.0010160451017651752j)
(826.6693115234375-48.5184326171875j),(332.82464599609375-70.69293212890625j),(2.4062059889720713+0.36530745397625947j),(0.19933213935424654-0.08053979356701975j),(0.097510405572964-0.0009004488404672352j)
(827.4306640625-53.672149658203125j),(330.95806884765625-64.8001937866211j),(2.4383820583734956+0.3152528675717111j),(0.20775849874317925-0.06065632918616215j),(0.09927742602856561-0.0012809026012186413j)
(824.6561889648438-55.390811920166016j),(334.66497802734375-56.31390380859375j),(2.4233585645914433+0.2422660705577142j),(0.21232121728660977-0.04437492927543088j),(0.09691195677479443-0.0011758965682229733j)
(826.0585327148438-58.99761199951172j),(333.83245849609375-51.3065185546875j),(2.4439055213393024+0.19887422653888903j),(0.21433565475811106-0.03158208076417748j),(0.09664002994555906-0.0016283912129511297j)
(826.895751953125-62.63643264770508j),(332.06103515625-48.32267379760742j),(2.465431404667189+0.170148854904999j),(0.21473894410128028-0.021895802403883106j),(0.09539350496774791-0.0008190347793998753j)
(823.6470947265625-64.09046936035156j),(335.5876159667969-47.03152084350586j),(2.433315116139847+0.15004141645137276j),(0.21416888071851548-0.01482494481021273j),(0.09459859533663248-0.0014134408332688044j)
(822.2040405273438-64.36038208007812j),(336.0549011230469-46.469947814941406j),(2.426716587019442+0.14405090036952933j),(0.21304487204944791-0.009860961212543479j),(0.09443824160635579-0.0013204948451256491j)
(819.7868041992188-68.00074005126953j),(338.7308044433594-41.947547912597656j),(2.408102590047905+0.09746163705856813j),(0.21163553373961247-0.00652658873176794j),(0.09646342968780174-0.0016543494481044182j)
(821.0484619140625-57.57701873779297j),(339.79986572265625-38.55480194091797j),(2.404540522918706+0.10338310407374243j),(0.21010923442309268-0.004398739799961179j),(0.09379296642587978-0.0010738305952881142j)
(818.828369140625-58.8890380859375j),(341.1048583984375-36.95431900024414j),(2.3911567459659944+0.08640900403021237j),(0.20856911966805408-0.0031167414226836213j),(0.09397760659080975-0.0015700858723103318j)
(821.5556640625-58.80525588989258j),(338.9215087890625-36.738338470458984j),(2.414466888122754+0.08821584082550811j),(0.20707594347701283-0.002382681500541862j),(0.09319487993187267-0.00203179904139916j)
