Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(890.3595581054688-47.91698455810547j),(267.3520812988281-69.53115844726562j),(3.1629638635919477+0.6433746697188538j),(0.051350965661983126-0.0843679743481161j),(0.16225875061216674-0.00441879068822053j)
(883.853271484375-54.09534454345703j),(272.58050537109375-64.36154174804688j),(3.115692471225135+0.5372190000088827j),(0.11523615356924988-0.11552107206929824j),(0.15814900957534314-0.002848193856307972j)
(886.858154296875-62.69459915161133j),(271.4076843261719-55.31909942626953j),(3.1824934725371476+0.4176671488154832j),(0.17738732959170267-0.11951480122757717j),(0.16153095790408947-0.0021521217499654677j)
(883.8963623046875-66.79753112792969j),(273.30908203125-50.9588737487793j),(3.1694405118280646+0.34654387283681115j),(0.22909102061255393-0.10696535327106053j),(0.15943914773333512-0.005091152455534148j)
(883.7244262695312-64.62565612792969j),(276.4840393066406-45.10444641113281j),(3.1505787998456807+0.28023120867324525j),(0.2680336739220856-0.08674487644447045j),(0.15937655317485463-0.0029163706198394425j)
(882.74609375-66.45762634277344j),(274.4413757324219-40.988250732421875j),(3.1817150945714547+0.2330381471888869j),(0.29507938126465066-0.06488715374908251j),(0.16052824296086293-0.005127403650781192j)
(882.0643920898438-68.32135009765625j),(277.04327392578125-43.754112243652344j),(3.1443692484457606+0.24998886979974896j),(0.31226794651241774-0.044879242834356396j),(0.15929035403906927-0.004072347603721291j)
(880.2811279296875-72.85250091552734j),(277.1203918457031-39.48794174194336j),(3.150030217481093+0.18596866313043328j),(0.32178909471118344-0.02835091483847125j),(0.15326616978598787-0.004662580503620525j)
(880.877197265625-70.53585815429688j),(277.4060363769531-40.92241668701172j),(3.144487729058673+0.20959954484345877j),(0.3255617437007846-0.015738703284476675j),(0.15466613132352755-0.006318527567621289j)
(878.694580078125-71.47410583496094j),(278.5586853027344-37.48483657836914j),(3.1322409194304486+0.16491115006536547j),(0.32512887637648497-0.006795228923123853j),(0.15466383566822844-0.006132254727267317j)
(876.2940063476562-60.846153259277344j),(283.9895324707031-35.14728546142578j),(3.065222182475775+0.16510497898626006j),(0.321688656894784-0.0009379534617203061j),(0.14975791865928798-0.007210582346281112j)
(876.3723754882812-60.82118606567383j),(283.4721984863281-36.22758102416992j),(3.0688613643188054+0.17764083367265035j),(0.316166471972076+0.002529860170500568j),(0.1489119343150495-0.0067438503482174636j)
(876.51220703125-61.48430252075195j),(283.55059814453125-35.6971435546875j),(3.069846040420224+0.1696361516768872j),(0.30928484431891495+0.004289330302210225j),(0.14573325950970445-0.007145043633711585j)
(871.3539428710938-60.20329284667969j),(286.74493408203125-38.851295471191406j),(3.011931671593111+0.19813481499614033j),(0.3016166186293019+0.0049375004003818j),(0.14431341507664552-0.007235423115279364j)
(871.9894409179688-60.01988220214844j),(288.698486328125-37.097923278808594j),(2.997632627306304+0.17729938135365875j),(0.293620344062913+0.004958546456049239j),(0.14367939131066415-0.008600179504261608j)
(868.5667114257812-38.528465270996094j),(292.0269775390625-29.60186004638672j),(2.9572560202284426+0.1678331706685724j),(0.2856619247948162+0.0047194364488087085j),(0.1390226333979632-0.008958770147780185j)
(867.536865234375-37.617515563964844j),(293.8269348144531-30.338224411010742j),(2.934478240419201+0.17496470790046856j),(0.27802754314586864+0.004479488241844819j),(0.13724036862741798-0.008718411408113913j)
(867.2625732421875-35.82652282714844j),(293.73455810546875-32.30119705200195j),(2.9305129151581935+0.20029155809337404j),(0.27093200142484863+0.004406572509165215j),(0.13365497646639504-0.007817914285770581j)
(864.1220092773438-35.23649597167969j),(298.48681640625-33.66685485839844j),(2.8717892288353855+0.2058637494253718j),(0.2645252794557659+0.004595123744078664j),(0.13139860228891181-0.006279143404227397j)
(860.9948120117188-34.68791198730469j),(300.6522216796875-32.99608612060547j),(2.8421856912945245+0.19654965968074345j),(0.2588988790133682+0.005082959245560211j),(0.1278707826276134-0.00654261401193637j)
(858.3441772460938-37.108001708984375j),(303.2987976074219-31.379074096679688j),(2.8125809591484785+0.16863958912639798j),(0.25409264002813814+0.005865319363983935j),(0.12628273231999726-0.006850269949815192j)
(856.7796020507812+4.5752716064453125j),(308.67987060546875-14.900835037231445j),(2.7684583842357133+0.14846323865398847j),(0.25010217230928367+0.006905603986319532j),(0.12435620302747337-0.005884740192426128j)
(853.748779296875+4.391082763671875j),(310.6719970703125-15.166508674621582j),(2.740849140930297+0.1479380036463938j),(0.24688676730482065+0.008143028504589275j),(0.1225906960495646-0.007828886165298943j)
(852.40380859375+4.100147247314453j),(311.6376037597656-15.003556251525879j),(2.728283319297104+0.14450791225183485j),(0.24437753755633593+0.009497889614374271j),(0.12012022551366207-0.005217323064220946j)
(850.2716674804688+1.5144290924072266j),(313.7007751464844-13.616301536560059j),(2.7051483500645506+0.12224561673495069j),(0.2424854992350758+0.010875353805889724j),(0.11925088355147569-0.005103984747195076j)
(848.3760986328125+5.43964958190918j),(315.0272521972656-16.952295303344727j),(2.6843221614992516+0.1617163950027283j),(0.2411093221324975+0.012168701729686602j),(0.11736959228443088-0.004794830252867463j)
(846.10693359375+1.4740486145019531j),(317.9138488769531-10.846656799316406j),(2.6581821919198148+0.09532909203977694j),(0.24014250911575052+0.013262826413792544j),(0.11472020756933743-0.0034161755950423227j)
(844.89794921875-9.818931579589844j),(318.48883056640625-15.144319534301758j),(2.6483118388614115+0.09509893669029777j),(0.23947983895851233+0.014038541231704713j),(0.11479440730186591-0.004331486473551277j)
(843.849853515625-11.596094131469727j),(319.72833251953125-13.279655456542969j),(2.6362300864113304+0.07322508122990652j),(0.23902302145289256+0.01437795246272642j),(0.11281406658265436-0.0038455009996803545j)
(842.159423828125-12.604562759399414j),(321.9014587402344-11.240242958068848j),(2.614382171996181+0.052133122057777884j),(0.23868567113920428+0.014170835222268653j),(0.11099181813391958-0.004104021254143578j)
(842.1031494140625-14.66212272644043j),(321.302978515625-10.937629699707031j),(2.619418523288431+0.04353556625732184j),(0.23839788838533502+0.013321657709681347j),(0.10914665800379365-0.0036319786750046816j)
(842.5800170898438-17.91443634033203j),(321.7289123535156-7.603445053100586j),(2.6187662486668057+0.006207738445731729j),(0.2381109091185778+0.011756656654079024j),(0.1077420520744098-0.003988878982517328j)
(840.9287719726562-36.980037689208984j),(320.97601318359375-18.231292724609375j),(2.618009327198782+0.033490529725537475j),(0.23780240138995581+0.00943020071824676j),(0.10286493059767299-0.0031799759139818323j)
(842.3067016601562-39.61613464355469j),(321.135498046875-14.665168762207031j),(2.6230645711865654-0.0035762163943951586j),(0.23748300292963664+0.006329613419177139j),(0.10386502223560354-0.002663956449076909j)
(842.1780395507812-42.14458465576172j),(320.8487548828125-13.334827423095703j),(2.62576798228657-0.022223622969908114j),(0.23720457964238253+0.0024776970425606777j),(0.10458870760848901-0.0018617387301770752j)
(841.0791015625-44.62134552001953j),(326.1072082519531-6.5560688972473145j),(2.5808567961753734-0.08494467417280373j),(0.23707044318627657-0.0020675451671395098j),(0.10390773967063342+0.0007785903036339641j)
(841.17041015625-54.34664535522461j),(322.15252685546875+1.285696029663086j),(2.6103787827703844-0.1791163941980724j),(0.23724744344822996-0.007215980387159904j),(0.10180461683945281-0.0007522159187877281j)
(846.4073486328125-66.02958679199219j),(317.3487548828125+14.775506019592285j),(2.651684815434112-0.33152665679545884j),(0.23797954332046112-0.012850356307012187j),(0.10132830684526561+0.0007121285918225402j)
(850.9013671875-82.85755920410156j),(307.6788330078125+33.21332550048828j),(2.704959972561117-0.561293975117816j),(0.23960231435219678-0.018831134873814364j),(0.10185271573499174+0.002331592443121287j)
(867.4426879882812-95.15145111083984j),(295.266845703125+43.220703125j),(2.830017151265056-0.7365093149095928j),(0.2425578721975898-0.024997301590510265j),
(885.0545654296875-106.9867172241211j),(277.3466796875+57.15544891357422j),(2.9848891588989988-1.0008751407120784j),(0.24741010231373453-0.031157057051154416j),
(905.5322265625-110.57725524902344j),(254.4644012451172+68.69364929199219j),(3.207524353754016-1.3004326211530366j),(0.2548603554913133-0.037059494736777505j),
(920.8726806640625-96.43258666992188j),(233.39109802246094+76.47393035888672j),(3.440816547102893-1.5406129656074972j),(0.26576339354554634-0.04233490589325731j),
(929.4195556640625-54.30663299560547j),(215.19140625+82.16463470458984j),(3.6853944433629553-1.6595259420442026j),(0.28114073433707143-0.04638704093492662j),
(932.499267578125+14.124364852905273j),(197.4274139404297+101.67505645751953j),(3.7622529915437353-1.866017049592388j),(0.3021809700576881-0.04821537965235603j),
(925.6640014648438+141.7301025390625j),(163.67869567871094+125.16098022460938j),(3.986494469906184-2.1824676173836512j),(0.3301995908132184-0.04613986103430204j),
(884.1778564453125+310.36376953125j),(126.43218994140625+137.84544372558594j),(4.4180163435901605-2.362053950629409j),(0.36649729184039-0.03739791851386656j),
(800.8846435546875+468.1839294433594j),(88.6571044921875+140.3302001953125j),(4.961572540307733-2.572546664229126j),(0.4119958590580948-0.017594447878431584j),
