Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(842.4713134765625-31.63640594482422j),(315.29290771484375-87.82709503173828j),(2.5055611010569354+0.5976022370789897j),(0.16214934775669118-0.12895922897756618j),(0.10440275644314366-0.0031671504375354173j)
(836.6162719726562-39.70537185668945j),(322.5796203613281-78.63980102539062j),(2.476353871246644+0.4806087987608919j),(0.18653090224206856-0.10518569227852073j),(0.10395337120122815-0.001324630517872713j)
(836.8473510742188-49.26252746582031j),(321.0030517578125-69.87876892089844j),(2.5209213195249762+0.3953119766125198j),(0.20290010787052876-0.08245090286226169j),(0.10247554174510476-0.0015426263473312736j)
(833.4991455078125-54.59165954589844j),(323.89068603515625-64.75635528564453j),(2.5068870002481916+0.33265916665304185j),(0.2132088267032754-0.06244630432871365j),(0.10236859639131506-0.001880067039164821j)
(833.7870483398438-55.64445495605469j),(325.8701477050781-54.37217712402344j),(2.5170649675317494+0.24922150084381695j),(0.21919639869634652-0.045844700380990096j),(0.10163486889733944-0.001718762936990933j)
(832.156982421875-59.93107986450195j),(328.3478088378906-52.1385383605957j),(2.5003154219862145+0.21450337045827023j),(0.2222360779199557-0.03269184546089958j),(0.10267099384541406-0.0006527518064956953j)
(830.2444458007812-61.34843444824219j),(328.5015869140625-48.77748107910156j),(2.499979163675778+0.18445649677166687j),(0.22333520611843927-0.02269017795526444j),(0.10056541149884375-0.0012170454526604754j)
(829.5827026367188-64.27001953125j),(330.4362487792969-47.49816131591797j),(2.487136426542395+0.16300992360960148j),(0.22319748162916855-0.01538359711614206j),(0.10049040533215811-0.0010103317522455716j)
(829.38671875-68.10548400878906j),(330.1395263671875-43.085079193115234j),(2.4966313585216406+0.11953150906638252j),(0.22229866916894508-0.010268746256932271j),(0.10014344307254168-0.0012324797585303352j)
(825.9210815429688-67.95254516601562j),(332.9915771484375-41.98722457885742j),(2.4668174560429215+0.10697649970895491j),(0.22095401813942467-0.0068573398465129765j),(0.10012165637576363-0.0010687054928689291j)
(827.153076171875-60.019439697265625j),(333.2113952636719-36.7711067199707j),(2.472139131090928+0.09268546201505502j),(0.21937034261965888-0.0047080226697335656j),(0.10048765396711873-0.0011458889254109385j)
(825.4938354492188-60.57658386230469j),(334.87896728515625-35.99997329711914j),(2.4561131260846127+0.08314473529696462j),(0.2176827508227324-0.003440163427495572j),(0.09823287729983164-0.0019098172825861457j)
(825.3572998046875-61.263328552246094j),(334.951416015625-34.90605926513672j),(2.45649313083302+0.07309467906793518j),(0.2159787942510293-0.0027373785498269578j),(0.09868720468868018-0.0024073289003887334j)
(824.7514038085938-61.06452178955078j),(335.0665283203125-35.442649841308594j),(2.453283540986171+0.07725733705731784j),(0.21431344713699016-0.002345512644546889j),(0.09805261570397128-0.002505441672724158j)
(824.1243286132812-59.907047271728516j),(337.9862976074219-35.88023376464844j),(2.429770062159175+0.0806946043255457j),(0.21271801091475281-0.0020678884564468425j),(0.09589327651037309-0.0018426258185217411j)
(824.0396118164062-40.976768493652344j),(338.27423095703125-28.833972930908203j),(2.4286900619296388+0.08588302729238312j),(0.21120538584001664-0.0017594754140972948j),(0.09623044795382593-0.0014779041933041474j)
(823.4603881835938-40.032623291015625j),(339.9808044433594-28.970802307128906j),(2.4145799670126538+0.08800407316244946j),(0.2097734614932307-0.0013209091499096855j),(0.0958000109840437-0.002456557629727309j)
(820.1400146484375-40.193809509277344j),(342.30108642578125-26.790451049804688j),(2.3905079157935467+0.0696725097836676j),(0.20840777627256207-0.0006928355602263514j),(0.09399170500110743-0.0031340594640086794j)
(820.8177490234375-41.23771667480469j),(342.0347595214844-25.02126693725586j),(2.3958066505525664+0.05469736784909663j),(0.20708412100980986+0.0001492517186240713j),(0.09404283019913234-0.002425615943500066j)
(819.8660278320312-39.96046829223633j),(344.2511291503906-27.407184600830078j),(2.3757758238958164+0.07306543436921346j),(0.20577140980634195+0.0011997126204835486j),(0.09466852112746157-0.002812098595928304j)
(818.4179077148438-39.90946960449219j),(345.1045227050781-29.07134246826172j),(2.364470278315593+0.08353659171567364j),(0.20443489295631473+0.002427152963611728j),(0.09559700310992239-0.003131778731389164j)
(817.4498901367188-0.2437763214111328j),(346.23724365234375-11.577278137207031j),(2.3583398649362777+0.0781527138778568j),(0.20303962182134555+0.003778710048306542j),(0.08994839021081465-0.0024509874872298584j)
(816.9739379882812+1.6652050018310547j),(344.7645568847656-10.659770965576172j),(2.367245172113507+0.07802280083250522j),(0.2015539778926776+0.005184422989184944j),(0.08653446349958824-0.0022773829741587416j)
(818.6357421875+2.093372344970703j),(343.3819885253906-9.996871948242188j),(2.3818418468472777+0.07543884407015769j),(0.19995303795240357+0.006561818979849513j),(0.08777838658608764-0.0029187821639247535j)
(812.6634521484375-1.0726394653320312j),(350.6611022949219-9.357393264770508j),(2.3159505646221037+0.05874224604552781j),(0.19822155786677073+0.007820752067737836j),(0.0863105022919737-0.002468575324956897j)
(809.9279174804688-0.05436515808105469j),(355.3978576660156-7.8208160400390625j),(2.277833345383542+0.04997258712437274j),(0.19635641302695217+0.008868419790041788j),(0.08510022714156752-0.0026231436211703566j)
(810.9716796875-0.811553955078125j),(353.61328125-9.585590362548828j),(2.29176398517363+0.05982907864674191j),(0.19436842468347632+0.00961437351311675j),(0.0830770375274223-0.0018769009491979374j)
(809.1246337890625-12.04037857055664j),(355.5574645996094-12.812870025634766j),(2.2739182195990075+0.048079541925350536j),(0.19228361426053445+0.009975246864802018j),(0.08341988993248486-0.0020577882277002754j)
(808.3494873046875-13.073341369628906j),(355.7660827636719-12.17558479309082j),(2.270735591663924+0.04096565995316026j),(0.19014404299034754+0.00987886550905042j),(0.08096635568426953-0.002439007605980051j)
(807.2625732421875-14.927627563476562j),(358.291015625-10.946054458618164j),(2.252262571154966+0.027144864848278476j),(0.18800848968814368+0.00926737806876667j),(0.07986095555168833-0.0025585711397788304j)
(807.63232421875-17.26380729675293j),(356.99615478515625-8.577713012695312j),(2.2621557320411596+0.00599534570339527j),(0.18595327381782797+0.008099065794243644j),(0.07856257459012785-0.0023980109165434205j)
