Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(838.095947265625-30.127321243286133j),(319.2085876464844-88.31645202636719j),(2.4631097728712392+0.5870950911123987j),(0.1643199060216818-0.12947591323112917j),(0.10248810740844982-0.0026474626087812426j)
(831.459228515625-39.7108154296875j),(325.8341979980469-80.12532043457031j),(2.4345375461908447+0.476798588126645j),(0.1868653986992027-0.10450164277554465j),(0.09979253074967973-0.0023368950992311488j)
(830.9463500976562-48.75788116455078j),(326.9610290527344-69.12461853027344j),(2.4628688151556086+0.37156411736639416j),(0.20157033287606277-0.08125852624708678j),(0.09999502884089187-0.0012870112828481813j)
(831.14990234375-55.05906677246094j),(326.0273742675781-64.24148559570312j),(2.4860773845194863+0.32098604588049745j),(0.21051646424437312-0.061158781412506455j),(0.10015991203713832-0.0014234655585493353j)
(828.390625-54.37030029296875j),(329.4125061035156-58.742252349853516j),(2.4657739239460006+0.2746550665466375j),(0.21546529780191348-0.04467320744864534j),(0.10029537201210866-0.001152593365555706j)
(828.6439819335938-58.476104736328125j),(330.86553955078125-51.54843521118164j),(2.4720052857500536+0.20839855269144567j),(0.21776293617744813-0.03171739857287874j),(0.09726794175791191-0.0011536435627896749j)
(827.093017578125-62.85044860839844j),(330.72625732421875-48.58148956298828j),(2.4753418739940662+0.17357359912187534j),(0.21837233105850762-0.02191876761332086j),(0.09690581026534328-0.0018474845665955488j)
(826.0770874023438-64.63385772705078j),(331.328857421875-46.14018249511719j),(2.4724422517533595+0.14923263660831748j),(0.21795094994886913-0.014784100579608293j),(0.09685934757604736-0.0008924054197916703j)
(823.977294921875-65.69581604003906j),(336.0078430175781-45.21540069580078j),(2.4344824454799725+0.13208109316933156j),(0.21693262372189365-0.0097968345418001j),(0.09779341058293967-0.0010270422812111372j)
(822.6240844726562-66.70420837402344j),(337.04779052734375-44.62976837158203j),(2.4243730362761777+0.12311310101267381j),(0.21559656909636324-0.0064691962412553655j),(0.09740991919052483-0.0014637215910480647j)
(824.1529541015625-59.257530212402344j),(337.6781921386719-36.87907409667969j),(2.430817577255142+0.08999328959396317j),(0.21411919811388003-0.004367165526351878j),(0.09643802143747472-0.0012022571370559941j)
(822.7880249023438-59.946815490722656j),(337.51141357421875-35.57337951660156j),(2.429538723937723+0.07845686551981117j),(0.21261003111380783-0.0031198921928680626j),(0.09649977812710377-0.0018133508593383522j)
(822.2189331054688-60.60663604736328j),(337.75030517578125-36.58436965942383j),(2.4253792066486275+0.08326960177967262j),(0.2111350488068393-0.002420654054657402j),(0.09672479584098373-0.0026474114735220823j)
(822.0839233398438-60.38041687011719j),(340.3623352050781-36.21981430053711j),(2.406941246989017+0.07873535158342751j),(0.20973106633141317-0.002023517946795855j),(0.09587459041156371-0.0018436225258551707j)
(820.8456420898438-59.797149658203125j),(339.41033935546875-35.876914978027344j),(2.410139881443093+0.07858108861424672j),(0.2084142217675787-0.0017380887178445681j),(0.09390937686884192-0.00158239254551005j)
(822.8070068359375-38.62322998046875j),(340.8204650878906-29.163143157958984j),(2.406273474871867+0.09257445217171008j),(0.20718496155882618-0.0014236784919976447j),(0.09399572324491591-0.0029269045822936904j)
(820.684814453125-40.4498405456543j),(342.52496337890625-27.265975952148438j),(2.390239920805912+0.07217688138997513j),(0.20603121256920107-0.0009835987240796136j),(0.09425146650426287-0.002031964708071159j)
(817.7892456054688-41.56642150878906j),(344.6282043457031-26.803050994873047j),(2.3680177726002056+0.0635574202307828j),(0.20493084643266168-0.0003598874108357022j),(0.09192337579288302-0.004058142169240368j)
(819.1845092773438-37.5513801574707j),(344.5513610839844-29.162662506103516j),(2.369787362587734+0.09159136335906769j),(0.20385408659321885+0.0004714659912629695j),(0.09184869901286428-0.0019167718234605969j)
(817.932373046875-41.3958740234375j),(346.09979248046875-26.78438949584961j),(2.3584162887376747+0.06290921555145744j),(0.20276617112843634+0.0015048927992849623j),(0.09015669151827-0.002144120624212923j)
(815.640869140625-37.326148986816406j),(347.03717041015625-31.97903060913086j),(2.3403367945820253+0.10810240574074101j),(0.20163034470489383+0.0027093955109506224j),(0.09244229241759704-0.0025073762249709277j)
(815.2680053710938-0.17240524291992188j),(348.9941711425781-9.930462837219238j),(2.3341746615518173+0.06592382163253924j),(0.2004110917047942+0.0040326825123584145j),(0.08788148629720825-0.002664962883477122j)
(814.0819091796875-1.1681652069091797j),(351.17645263671875-10.007131576538086j),(2.316370152583998+0.06268089880369992j),(0.19907742600367742+0.00540546545775475j),(0.08868055679911713-0.002689747256965434j)
(815.9599609375-1.3260173797607422j),(347.53619384765625-9.628119468688965j),(2.3461466968290563+0.0611820112114714j),(0.1976060127792485+0.006746027606460808j),(0.08578711801434649-0.002617163664275359j)
