Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(820.98388671875-21.650726318359375j),(338.6245422363281-96.0376205444336j),(2.260755650475785+0.5772377444789596j),(0.1541062794526192-0.12472141701104308j),(0.08520721608281188-0.0019237841602939509j)
(812.7069702148438-33.421836853027344j),(345.5865478515625-83.94413757324219j),(2.242833721396634+0.44808140413008946j),(0.1733615793085274-0.09835632143386859j),(0.08467688578359493-0.0018127853806219508j)
(813.1447143554688-41.520530700683594j),(347.53350830078125-77.1623306274414j),(2.255115738449747+0.3812278596113279j),(0.18500634533758023-0.07478594604423937j),(0.08312980346472158-0.0008904829114607317j)
(812.037841796875-49.51751708984375j),(345.8215637207031-68.55781555175781j),(2.2866583879046054+0.3101333119429745j),(0.19139476828020505-0.055018118624158834j),(0.08433684781280937-0.0016648352166063502j)
(812.2677001953125-49.6004638671875j),(347.656005859375-61.86935806274414j),(2.2892993311539973+0.2647358728559066j),(0.1943620566456808-0.03920530692938292j),(0.08430658202939081-0.0013235665340506318j)
(809.557861328125-56.266075134277344j),(350.72308349609375-55.403564453125j),(2.276780930721831+0.19923326178042627j),(0.19522366546590297-0.027046074358068373j),(0.08343100090111145-0.001787006586630018j)
(810.5629272460938-58.13372802734375j),(349.3079833984375-53.224849700927734j),(2.2926124419471834+0.1829051371691546j),(0.19486646613077052-0.018037411194492786j),(0.08215757200189576-0.0008534136355570337j)
(809.6025390625-60.79557800292969j),(350.54974365234375-50.37622833251953j),(2.2872110581502754+0.1552575333248238j),(0.19385898305672108-0.011619239967535422j),(0.0826863064367455-0.0011734912792053839j)
(808.5519409179688-60.66741943359375j),(352.0630798339844-49.978736877441406j),(2.275221960931966+0.15066987516729904j),(0.19254916713667333-0.0072499570079709525j),(0.08219275623374235-0.0010593050526217097j)
(805.0535888671875-65.91928100585938j),(354.7713317871094-44.84712219238281j),(2.256645676000794+0.09945782031743812j),(0.1911399890597974-0.0044414593977571215j),(0.08234933874181266-0.0012083038104113034j)
(806.5689697265625-56.29065704345703j),(353.8307800292969-40.2341194152832j),(2.268294135466096+0.09883865973722464j),(0.189743104116521-0.002771996614526716j),(0.08135469062120336-0.0013011843861937336j)
(805.8665771484375-59.197669982910156j),(356.4507141113281-39.27511978149414j),(2.251769115107341+0.08203330944672234j),(0.18841453024625046-0.001887725132375503j),(0.08172349253005085-0.0021954519530374447j)
(805.3790283203125-57.980709075927734j),(355.99932861328125-38.28940963745117j),(2.2537506437987633+0.07953406163838508j),(0.18717700539586038-0.0014990242007155532j),(0.08239514172048046-0.0012834715936415526j)
(803.884521484375-57.895565032958984j),(358.36322021484375-39.085784912109375j),(2.234253965706135+0.08212897766688641j),(0.1860331992374366-0.0013747698329979589j),(0.0814503343442629-0.002501160718413404j)
(804.067138671875-56.79524230957031j),(357.0729064941406-40.04545974731445j),(2.241475199275335+0.09232193750369214j),(0.18497308928727854-0.0013361634319634115j),(0.07985994418924458-0.0016753461520094446j)
(805.28662109375-39.805049896240234j),(358.0559997558594-27.627342224121094j),(2.2442685788411487+0.0619962413404101j),(0.18397793742601984-0.0012508492951131666j),(0.07819096401843509-0.002098250032433777j)
(803.39697265625-36.565582275390625j),(359.617919921875-31.604251861572266j),(2.2257746054158374+0.09392846426730152j),(0.18302255370337125-0.00102759601984162j),(0.0785140749447799-0.0016613133094979665j)
(800.044921875-38.131317138671875j),(361.4996337890625-28.623069763183594j),(2.2076394538523636+0.069317085326627j),(0.1820769400198135-0.0006115677294861998j),(0.0769942782336947-0.001829172590744062j)
(799.9352416992188-37.05685806274414j),(364.1155700683594-29.523517608642578j),(2.1907756584600353+0.07586202825987462j),(0.18110795469461502+1.9927380868469586e-05j),(0.07667628333424774-0.0012551591783919339j)
(797.6343994140625-40.008934020996094j),(365.106689453125-27.995250701904297j),(2.180245098544307+0.057592957652586346j),(0.18008130527870803+0.0008613964893057694j),(0.07484101457115412-0.0025706280702245867j)
(797.2344360351562-40.753143310546875j),(366.4467468261719-28.40863037109375j),(2.171153479074443+0.05710612397746257j),(0.17896393720535378+0.0018830394448651603j),(0.07401677295757479-0.0020527135925538253j)
(796.4901733398438-1.1727638244628906j),(367.689208984375-9.28112506866455j),(2.1649060665049964+0.0514565009752152j),(0.17772672196126935+0.0030347363373246297j),(0.07326677402298361-0.0022896817080773468j)
(795.2315673828125+2.5081825256347656j),(370.7712097167969-12.786555290222168j),(2.142023160727889+0.08063538732161689j),(0.17634724915964323+0.004250282936045733j),(0.07216169767602902-0.0020947205971485147j)
(794.1724243164062-0.5683002471923828j),(371.5547180175781-10.30109977722168j),(2.135831325828331+0.05768493927849121j),(0.17481248582897116+0.005451926940418042j),(0.0691849878531266-0.0017787982663459666j)
(792.3929443359375+0.1996936798095703j),(372.4197082519531-10.906851768493652j),(2.12584896408259+0.06279477883442953j),(0.17312107860212686+0.006555155230889507j),(0.07013199265106099-0.0017778139342139866j)
(791.9413452148438-2.1203231811523438j),(374.4189147949219-10.138528823852539j),(2.1137246123310653+0.051572540712130154j),(0.17128513358668213+0.007473576360911416j),(0.06979183181198376-0.0018206785611350705j)
(787.3766479492188-2.252603530883789j),(378.3271179199219-8.199098587036133j),(2.080357893376005+0.039131363394253035j),(0.169331403257866+0.008123649068482184j),(0.06803145080464676-0.0012421301267843312j)
