Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.089724777212303,-0.002040772050863446,4.942094376566913,0.0004,0.0,0.0
4.0900107068393625,-8.96647613059295e-05,4.975028408440887,0.0006,4.105,9.343999999999998
3.8371100119464847,-1.005714948792474,5.02349009160036,0.998,3.373,24.250000000000004
3.80881538940291,-1.0058667618995631,5.114507479139453,0.998,3.335,38.407
3.786966544829077,-1.0067908428723236,5.204666433301276,0.998,3.306,52.625
3.767957639321873,-1.0053376470836846,5.308386993021955,0.998,3.284,66.813
3.7503565309030558,-1.0045501047807548,5.415681922445303,0.998,3.266,80.953
3.7338510485385505,-1.0043413382676376,5.506535656033579,0.998,3.248,95.125
3.7181753492281087,-1.0049475990647707,5.623343522286507,0.998,3.233,109.25
3.702723479655784,-1.0056812783534612,5.7190926264215864,0.998,3.216,123.391
3.6881398863318897,-1.006085514850303,5.8257728371011925,0.998,3.203,137.547
3.674068529124315,-1.0070452140781352,5.938045539121168,0.998,3.188,151.672
3.6605309171446914,-1.0051171728882757,6.020246168316735,0.998,3.176,165.844
3.648015552056076,-1.0051946316677605,6.133654190995284,0.998,3.162,179.953
3.6361816626583194,-1.0061583923703863,6.2384301618364875,0.998,3.151,194.078
3.625151036487902,-1.0049110033169213,6.3360753612771274,0.998,3.14,208.157
3.614674805217895,-1.0050279338594539,6.4198377160784865,0.998,3.128,222.235
3.6049155912861934,-1.0074626277324914,6.50447008249944,0.998,3.117,236.344
3.595905333782626,-1.0056538634417318,6.590873187442477,0.998,3.108,250.485
3.5873795455862103,-1.0065729291125058,6.67242093546414,0.998,3.1,264.641
3.5795189265131073,-1.005683325783906,6.746674649785659,0.998,3.092,278.797
3.5721363864021733,-1.006427034091061,6.825618043560272,0.998,3.084,292.938
3.5651777974578103,-1.0053937004622528,6.914486378910402,0.998,3.078,307.078
3.5586548732459584,-1.0072209397034888,6.972114972832609,0.998,3.07,321.188
3.5524455061362556,-1.0051553381591907,7.031966532978268,0.998,3.065,335.36
3.546319519343568,-1.0061793505586742,7.10708135113478,0.998,3.059,349.516
3.5407839323857178,-1.0055649038173216,7.158355389535806,0.998,3.054,363.657
3.5354023792291076,-1.0056509966252831,7.235405771893929,0.998,3.049,377.797
3.5303535814811187,-1.0071137130020675,7.273355353348559,0.998,3.044,391.922
3.525327980378403,-1.0053120500960984,7.357983890269833,0.998,3.039,406.063
3.520513506009861,-1.0054172627066253,7.411822043242235,0.998,3.034,420.235
3.5159327963389675,-1.0059109470086174,7.482005286218238,0.998,3.03,434.375
3.5114472378549455,-1.0049627944323811,7.550056095165283,0.998,3.026,448.485
3.507225150282728,-1.0056983880048573,7.625969748788417,0.9982,3.021,462.672
3.5030690659751285,-1.0049372002235495,7.689343157440136,0.998,3.017,476.797
3.4989256959782775,-1.0066695335272415,7.729312401455829,0.998,3.014,490.953
3.4948733337952267,-1.005989279951689,7.793821487337402,0.998,3.01,505.094
3.490929098014241,-1.0051449273818462,7.823452533944545,0.998,3.007,519.219
3.487125620112538,-1.0043761305142926,7.906951527621775,0.998,3.003,533.391
3.4833755668277946,-1.006097316092234,7.960502707397829,0.998,2.999,547.5
3.479777941857234,-1.0061995958390508,8.011536026194932,0.998,2.996,561.641
3.4760329400308714,-1.0052653922652148,8.074836571734432,0.998,2.993,575.813
3.472476855147172,-1.0061863411752632,8.11536240853944,0.998,2.989,589.953
3.469009310040185,-1.00712743402265,8.173244511607736,0.998,2.986,604.094
3.465563469329523,-1.005120964611849,8.220394245744322,0.998,2.983,618.219
3.4621774210413396,-1.0050841667710093,8.278978225964204,0.998,2.979,632.36
3.4587020625148335,-1.0070262254300661,8.351895671752679,0.998,2.976,646.532
3.455260819989664,-1.0061489813174245,8.392841130379487,0.998,2.973,660.672
3.452086154162622,-1.0058866255372918,8.432991783346186,0.998,2.97,674.844
3.4486299521515225,-1.007268514325811,8.474931776293657,0.998,2.966,689.016
3.445460041778419,-1.00625672144807,8.545738307410392,0.998,2.963,703.172
3.4422210046824815,-1.0057720518653952,8.599665305242064,0.998,2.96,717.328
3.4389201107172234,-1.0050543403794467,8.65402057864977,0.998,2.957,731.469
3.435599027379666,-1.0062809285147267,8.70522790685339,0.998,2.953,745.625
3.4327299547351666,-1.0067181780785437,8.755807608268928,0.998,2.951,759.782
3.4295069442411164,-1.0055813183595643,8.802312679999822,0.998,2.947,773.907
3.426116446160563,-1.0066614703884769,8.852706128285313,0.998,2.945,788.032
3.42324101298105,-1.0072259611809755,8.9198413657086,0.998,2.942,802.297
3.41993530010418,-1.0056893391996464,8.97922636601173,0.998,2.939,816.438
3.4171296241999745,-1.00710670038508,8.997341884151638,0.998,2.936,830.563
3.414072926442604,-1.006142267629621,9.079204896558435,0.998,2.933,844.766
3.41104208138501,-1.0066137975235518,9.124819768685711,0.998,2.93,858.891
3.4081817485822743,-1.0060650938686877,9.174217808950527,0.998,2.927,873.047
3.4051818469235324,-1.0076697857734451,9.211462566616978,0.998,2.924,887.141
3.4022502624384665,-1.0064944272891247,9.264420034573078,0.998,2.921,901.328
3.3993066828713085,-1.005302582879086,9.305135586495982,0.998,2.919,915.469
3.3965887870891227,-1.0071904502971751,9.375697586562955,0.998,2.915,929.5
3.3937019174503065,-1.0049638175430762,9.439412192030904,0.998,2.913,943.578
3.3907842295041504,-1.0053639698244707,9.454482393926838,0.998,2.91,957.688
