Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(833.6939086914062-28.69745635986328j),(323.2066955566406-90.94986724853516j),(2.413330546746486+0.5903177103585976j),(0.16593067849937726-0.1298644026786357j),(0.09852059532010385-0.0021582948959408864j)
(828.6382446289062-40.850440979003906j),(329.1009521484375-77.56937408447266j),(2.4130830430556927+0.44463833765719313j),(0.1869722576555938-0.10370050394029612j),(0.09826295097678417-0.0009703396956300156j)
(831.5328979492188-44.926536560058594j),(328.5559387207031-74.74768829345703j),(2.4359030298243276+0.4174375430873791j),(0.20030088521841122-0.07994783490339305j),(0.09843995998479285-0.001609167688000476j)
(827.7301635742188-53.71400833129883j),(330.8954772949219-64.10456085205078j),(2.4413074166830446+0.31062658323495823j),(0.20813755753922725-0.059764973307902744j),(0.09739451320188768-0.001008905952420664j)
(826.900146484375-55.55214309692383j),(331.924072265625-55.29502487182617j),(2.451091164388281+0.24096174542301377j),(0.21227230577324588-0.04343225292843783j),(0.09449342870555355-0.002257808868109009j)
(825.8486938476562-58.189537048339844j),(331.9477844238281-53.01618194580078j),(2.453305448197786+0.21652607528830037j),(0.21402578264849914-0.03073814171085819j),(0.09737808515065012-0.0011958775729833417j)
(824.7832641601562-62.98042297363281j),(334.2205505371094-48.13032150268555j),(2.4442292463094804+0.16354804152427505j),(0.2143145409753541-0.021233122407729205j),(0.09638702523312653-0.0011131808335807837j)
(822.4463500976562-60.95787048339844j),(338.4315490722656-50.38766098022461j),(2.4037046845811196+0.17775880063417757j),(0.21374579600396562-0.014382103901805809j),(0.09434289958923724-0.0008759389442003962j)
(822.2943725585938-66.4278335571289j),(335.11077880859375-45.5891227722168j),(2.435687485366246+0.13312917718312675j),(0.21270699719562616-0.009648923995072065j),(0.09511474567068169-0.0014433681928861602j)
(820.9609375-68.81585693359375j),(337.48968505859375-43.06475830078125j),(2.4191796648707298+0.10478996006674748j),(0.21143762192716778-0.006539127719300184j),(0.0952625371633664-0.0011271236778240652j)
(820.4801635742188-59.170204162597656j),(340.173828125-37.34086608886719j),(2.4020934397956797+0.08973660752802563j),(0.21008141435500188-0.00461868879129675j),(0.09369735221348173-0.0007912625394590036j)
(820.864501953125-60.409690856933594j),(340.7918395996094-37.88058853149414j),(2.398763652897634+0.08937094297377782j),(0.20872177628076724-0.0035196058951580404j),(0.09303444138474748-0.0009263853698016006j)
(819.012451171875-60.97532272338867j),(339.9630432128906-36.039756774902344j),(2.401151136006365+0.07518929103730278j),(0.20740431131686257-0.0029387540577254898j),(0.09105363970944844-0.0016471217021478853j)
(817.4459838867188-61.08835220336914j),(343.03765869140625-35.587486267089844j),(2.3758671438736934+0.06839711780091412j),(0.2061503839052137-0.0026335645968060457j),(0.09361441343802217-0.0019481616582660063j)
(818.0156860351562-61.50111389160156j),(344.159423828125-34.14928436279297j),(2.371236201400544+0.05658687251609446j),(0.20496487957925896-0.0024164724134461183j),(0.09433254890003363-0.001320935183882382j)
(815.3799438476562-39.814266204833984j),(347.27716064453125-27.263893127441406j),(2.3424856255215367+0.0692559553796031j),(0.2038405666730284-0.002149143785966234j),(0.0923187508857962-0.0019961128182516977j)
(818.5261840820312-39.878173828125j),(345.2818908691406-27.86495018005371j),(2.364523636056932+0.07532732001869788j),(0.20276074197846583-0.0017369714295496633j),(0.09217481585600301-0.0025646739767957454j)
(817.6175537109375-42.20995330810547j),(343.9311828613281-26.034896850585938j),(2.372963522572026+0.05690064817458205j),(0.20170125347836115-0.0011240137397602254j),(0.09032236187794204-0.0026449500792087577j)
(816.15576171875-40.96520233154297j),(346.30364990234375-27.518585205078125j),(2.3513160125207686+0.06855165318000209j),(0.20063253747375256-0.00028836590641836594j),(0.08946985244198169-0.0019349863192837681j)
(814.7805786132812-40.50487518310547j),(348.0483703613281-28.817764282226562j),(2.33462879756358+0.076925822591223j),(0.19952196901729066+0.0007621624355947719j),(0.08976973554813826-0.0019553628691921696j)
(814.26123046875-40.796241760253906j),(349.64361572265625-28.5321044921875j),(2.3228850580113765+0.07287579779085501j),(0.1983365827193798+0.001994243182920315j),(0.0870261626889114-0.002936596572206079j)
(812.7268676757812-0.34134483337402344j),(351.8864440917969-10.36191177368164j),(2.3076558083340384+0.06698291864422733j),(0.19704605796730415+0.0033532837701406165j),(0.08580017630598506-0.002511681996811861j)
(813.091552734375-1.5794811248779297j),(351.4366149902344-9.490556716918945j),(2.312057447584825+0.0579428276554694j),(0.19562576616929953+0.00476788347283037j),(0.08557435012780379-0.00239527756582211j)
(811.2765502929688-0.5113716125488281j),(354.7808837890625-11.852604866027832j),(2.2841962109987843+0.07486960184892744j),(0.1940596402130009+0.006154560881655326j),(0.08289498643377158-0.0032404416372941733j)
(808.632568359375-1.218942642211914j),(356.1473693847656-10.305813789367676j),(2.268699257070125+0.06222662681325862j),(0.19234264219957703+0.007422723827067998j),(0.08395605796878106-0.001357465873306095j)
(807.2955322265625-1.6185493469238281j),(355.9150390625-9.111332893371582j),(2.266856240877859+0.05348336090341087j),(0.19048266758148863+0.008479749108442888j),(0.08113632611195284-0.0020503692738478635j)
(804.8950805664062+0.06510353088378906j),(359.5928649902344-11.47998046875j),(2.236066305274928+0.07156732946569683j),(0.188501820980091+0.009235945434033424j),(0.08057662993025565-0.0016513573613561486j)
(805.8522338867188-13.814180374145508j),(358.5145263671875-9.253772735595703j),(2.2472507403693864+0.01947303872976607j),(0.18643711494959556+0.009609103037969259j),(0.07958024045614022-0.0019925131314265476j)
(803.6633911132812-14.77230453491211j),(360.95147705078125-11.158260345458984j),(2.2256518891566737+0.02787659650231898j),(0.18434075723778293+0.009528297164721835j),(0.07813904466198975-0.0023840402753960038j)
(802.310302734375-14.818490982055664j),(360.7158508300781-10.20846176147461j),(2.2235986117287685+0.021848306362223045j),(0.18228028248237382+0.0089366146507421j),(0.07714187737923593-0.0024134505357556874j)
(803.3599243164062-17.263818740844727j),(362.1125183105469-8.81595516204834j),(2.2183825474502177+0.006333231285255374j),(0.1803388309706879+0.007792514092074975j),(0.07626346459243662-0.0024279402728549886j)
