Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.196831409847343,0.0002960063370787373,26.51514107879548,0.0004,0.0,0.0
4.196965327364252,-0.00038899794881418865,26.503791065076168,0.0004,4.212,9.36
3.728471012532279,-4.025040955407335,26.58547328908521,3.996,1.806,19.546999999999997
4.1661026353693655,-0.002077791160623482,26.76021315418967,0.0004,4.168,29.5
3.700859788517792,-4.025401735537931,26.88881088235775,3.996,1.792,39.469
4.147485522833674,0.0005452480814731326,27.064287205391555,0.0004,4.146,49.375
3.6798689640774933,-4.026141920823944,27.193330317419477,3.996,1.774,59.407000000000004
4.132849954695282,0.0010524327957412512,27.356509074217282,0.0004,4.129,69.375
3.6636633989111163,-4.0256194758440165,27.471070586357122,3.996,1.762,79.344
4.120950582506464,-0.001346995014719875,27.634188682888354,0.0004,4.116,89.375
3.6500013507798834,-4.025803339522865,27.747896052906533,3.996,1.752,99.391
4.110325241843474,-0.0002743411887083152,27.903911854531053,0.0004,4.103,109.422
3.638863368693549,-4.024928299736051,28.02017508193189,3.996,1.741,119.40700000000001
4.100824647427553,-0.0014296233702664602,28.172915701783857,0.0004,4.094,129.438
3.6296343715479873,-4.0255405559593385,28.274192457675596,3.996,1.731,139.391
4.092252753964254,-0.0012114780388732546,28.412478485070093,0.0004,4.083,149.407
3.6215501323242685,-4.02353023429897,28.51890686631858,3.996,1.725,159.36
4.083925621525824,-0.0006193673538689867,28.660232531470054,0.0004,4.076,169.36
3.614100867931631,-4.0248497037816975,28.759125966509867,3.996,1.719,179.36
4.076076968866088,-0.0021708671492848726,28.894748963612823,0.0004,4.067,189.313
3.607613072030228,-4.025215838333531,28.986472096963247,3.996,1.714,199.282
4.068662398075191,0.0001279881223691816,29.11650896505688,0.0004,4.059,209.235
3.6011948681091166,-4.026278230450389,29.21005266381685,3.996,1.708,219.282
4.061596997898258,0.0009336154704751289,29.34086243498328,0.0004,4.052,229.266
3.5959314035315044,-4.026231426704955,29.42714025705266,3.996,1.705,239.266
4.054581003444061,0.003192716944525948,29.5677621218688,0.0004,4.044,249.204
3.5908488052156704,-4.026608940543546,29.65052277953189,3.996,1.702,259.172
4.047961853771934,-2.662774025805775e-05,29.76948282384268,0.0004,4.037,269.219
3.5860447628225773,-4.02570888073405,29.855889931425043,3.996,1.696,279.141
4.041481015337419,-0.0007448654363136425,29.967221732114577,0.0004,4.03,289.079
3.5813118392147283,-4.027112772161667,30.05258817709248,3.996,1.692,299.032
4.035226022247745,-0.00040119912231711583,30.17536942055314,0.0004,4.025,309.094
3.5765331126890967,-4.0245100897410655,30.250940705302416,3.996,1.687,319.11
4.029194782623415,-0.0009437665224838385,30.35353705119947,0.0004,4.018,329.11
3.5724974469698805,-4.026410161392101,30.436836461212906,3.996,1.685,339.079
4.023393540537055,0.00029540599142841923,30.559364610734733,0.0004,4.013,349.079
3.568293108191776,-4.0255179405035575,30.631413157150444,3.996,1.682,359.032
4.01737281554123,-0.00024923165103971925,30.740790497877374,0.0004,4.007,368.969
3.5641431420576635,-4.024124589543825,30.821220378878937,3.996,1.678,378.922
4.011744672884936,0.0005130598761201112,30.911397573708072,0.0004,4.001,388.86
3.559923395848376,-4.024730594470039,30.99157815978728,3.996,1.672,398.875
4.006175033569777,-0.0010517259941501386,31.087455248297662,0.0004,3.995,408.829
3.5560187814233792,-4.026331157911664,31.13362487352937,3.996,1.67,418.766
4.000765665327166,0.00041483896199583325,31.245238372807894,0.0004,3.99,428.735
3.55196044607364,-4.024614621384827,31.29693666311433,3.996,1.666,438.735
3.99525949279041,-0.0016830650185732368,31.410541660405368,0.0004,3.986,448.704
3.548054056084547,-4.024297824543902,31.466991402638595,3.996,1.663,458.657
3.98995781165253,-0.001008502771927828,31.599668511771114,0.0004,3.98,468.594
3.5441406994004843,-4.023465367029278,31.643657529822768,3.996,1.657,478.532
3.9847018251275776,-0.0014109246746830336,31.759431377971772,0.0004,3.974,488.532
3.5403989016613835,-4.023897539805328,31.809719488228207,3.996,1.653,498.485
3.9792622060501226,5.357980980184216e-05,31.891497315860896,0.0004,3.969,508.422
3.535775300171012,-4.027182489574682,31.952442324111058,3.996,1.649,518.485
3.97375563704159,0.0004177006495315251,32.05467582095637,0.0004,3.964,528.422
3.5314444485376795,-4.025388552733561,32.080746322972225,3.996,1.647,538.485
3.9684937447178696,-0.0007661022472113273,32.19372984337612,0.0004,3.958,548.485
3.528101567315525,-4.025739886855687,32.23482574434592,3.996,1.643,558.485
3.963282900153143,-0.0009046311940510774,32.34927537132816,0.0004,3.954,568.422
3.523970659209336,-4.0248135093136375,32.377189616544165,3.996,1.64,578.36
3.9579191126510866,0.0004525156872930857,32.43475828293563,0.0004,3.949,588.266
3.519402306355094,-4.0265563849202595,32.49463125828637,3.996,1.635,598.266
3.953175114060404,-0.0014000523454923792,32.57274398829655,0.0004,3.943,608.313
3.5158066238792465,-4.025260757985473,32.60471622247707,3.996,1.63,618.266
3.9479604299376416,-0.00022896853268254518,32.70246692105955,0.0004,3.938,628.219
3.5116263279343705,-4.0251587360344585,32.69514822451551,3.996,1.627,638.219
3.942885134665934,-0.00256423599034382,32.78813331109306,0.0004,3.934,648.141
3.507616343538496,-4.025508710624938,32.845136198397554,3.996,1.623,658.079
3.937954529371938,-0.0001326629991942329,32.93230923461115,0.0004,3.93,668.016
3.503435299971593,-4.02569387459248,32.95231866247718,3.996,1.618,677.985
3.9332912934591335,-0.0005198205434836858,33.038773802969686,0.0004,3.924,687.969
3.499420952279219,-4.02550958224095,33.048621684459185,3.996,1.612,697.922
3.9284465398608877,-0.0009685311971731316,33.12140126449371,0.0004,3.919,707.86
3.49533251830636,-4.026585627425337,33.07420229740437,3.996,1.608,717.797
3.923772059786239,0.00041471869033000476,33.16891029091299,0.0004,3.914,727.75
3.4910691409756915,-4.025444583222943,33.11447531574113,3.996,1.605,737.719
3.9191585639408153,-0.0003343487784034653,33.261274212093134,0.0004,3.91,747.719
3.487249542282168,-4.024327693805546,33.205125460848514,3.996,1.601,757.641
3.9144655841768525,-0.000563552759493164,33.35014554210636,0.0004,3.906,767.579
3.4827664039022492,-4.026871170613957,33.36563603721691,3.996,1.597,777.594
3.909900742528209,0.00016580600717703707,33.36210693579392,0.0004,3.901,787.532
3.478607239118971,-4.025639787848657,33.40630876685374,3.996,1.594,797.5
3.9054909291022635,-0.0015217288612429105,33.49653687281561,0.0004,3.897,807.5
3.474696354898521,-4.024534178478062,33.51300892022742,3.996,1.589,817.516
