Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(838.331787109375-31.146467208862305j),(321.2695007324219-88.09832763671875j),(2.4516637754116672+0.5753456550062608j),(0.16752775370177778-0.1266890951717402j),(0.07425256215527451-0.00047596657328892146j)
(830.7139892578125-40.76209259033203j),(328.9235534667969-78.12510681152344j),(2.418546629749148+0.4505214650200746j),(0.18588454806230714-0.10091561537589551j),(0.07106294168070686-0.0007170970738134132j)
(832.0790405273438-50.93531799316406j),(326.4944763183594-68.45361328125j),(2.4725439541296397+0.36239280675715907j),(0.19738040935884182-0.07797782332106383j),(0.06882026880236468-0.001171917718298622j)
(832.099365234375-57.107200622558594j),(326.5514831542969-60.35288619995117j),(2.4952303524129547+0.28628610709788593j),(0.20408814534491984-0.05866544446411127j),(0.07084659719899218+0.00014345822811745655j)
(829.1373291015625-55.61050033569336j),(330.316650390625-55.22186279296875j),(2.469261561851567+0.24445247533642747j),(0.20762090690443516-0.04307261693552695j),(0.07185407285275952+0.00020458592267633664j)
(827.1417846679688-59.11559295654297j),(332.3363037109375-53.437103271484375j),(2.4540246052646184+0.21670931674196112j),(0.2091453004638619-0.030918506448932723j),(0.07171018553556852-0.00034858831905768423j)
(827.7714233398438-65.50619506835938j),(331.3264465332031-45.781944274902344j),(2.4783555287350603+0.14474467747258232j),(0.2094602037529585-0.021750771702154427j),(0.07266895047198343-0.0009110025903150322j)
(826.544189453125-68.26050567626953j),(330.689453125-42.38147735595703j),(2.4850939486498964+0.11207326658178222j),(0.20908855107468996-0.015064518070881381j),(0.07019697482139804-0.0014933788563962008j)
(827.4473876953125-68.22003936767578j),(332.6533203125-42.56100845336914j),(2.4731701640971884+0.11134888675780683j),(0.2083588681434638-0.01036650881384697j),(0.0684294990157725-0.0002163019168753424j)
(826.6150512695312-69.40013122558594j),(332.881103515625-43.445594787597656j),(2.4683780357714125+0.11367428279799885j),(0.20746914102566863-0.007206510295270798j),(0.0687140706012628-0.0006315617021208077j)
(828.0232543945312-58.661460876464844j),(335.6304626464844-40.336761474609375j),(2.452648263473134+0.11998442212553938j),(0.20653303280913915-0.005190106779398659j),(0.07237042009349755-0.0004118352044766206j)
(823.0462646484375-62.200965881347656j),(338.0238952636719-34.61888885498047j),(2.4282520411628274+0.06467714842021499j),(0.205611353785018-0.003981688627186485j),(0.06876047268607954-0.00018344998582529694j)
(822.947509765625-60.874855041503906j),(337.8882751464844-34.417640686035156j),(2.428713051499662+0.06722848872056167j),(0.2047323668269622-0.003302599826798909j),(0.07014528086635263-0.00046051288369852814j)
(827.7410278320312-62.63385772705078j),(334.19921875-33.40449523925781j),(2.470836499309092+0.0595548619938365j),(0.20390422861579263-0.002927163293490698j),(0.06869274587835482-0.00035093155687184884j)
(821.3929443359375-63.56941604614258j),(338.1236877441406-32.552276611328125j),(2.4248924426046004+0.04544595381873762j),(0.20312225655015442-0.0026779949758914358j),(0.06683855797822047-0.0013276459560283653j)
(825.5867309570312-41.598575592041016j),(338.1749572753906-23.091259002685547j),(2.4383313664751105+0.043485081343952195j),(0.20237305642938566-0.0024212918370452004j),(0.06677889286107985-0.0008752342311203848j)
(821.979248046875-43.9164924621582j),(338.5135803222656-23.282390594482422j),(2.425650099459646+0.03709877927807427j),(0.20163696169414722-0.0020623822289399427j),(0.06781796929487184-0.0008636777632302263j)
(821.9671020507812-42.52704620361328j),(341.689208984375-27.37462615966797j),(2.4001644688658854+0.06782935557782922j),(0.20088975501174006-0.0015416091464272989j),(0.06761952669027518-0.001481181413607702j)
(821.3134765625-43.9281120300293j),(342.6333923339844-24.958385467529297j),(2.393699803655632+0.0461565355770742j),(0.20010426650521737-0.000830495457349135j),(0.06736866701120456-0.0018521406426089352j)
(821.8432006835938-43.08036804199219j),(341.9002380371094-24.86843490600586j),(2.40021800675907+0.048579367229092466j),(0.1992521568871824+7.192431674918353e-05j),(0.06792716311272377-0.0023039123039566055j)
(822.4757690429688-41.73292541503906j),(341.81744384765625-26.41222381591797j),(2.4012810901793653+0.06345565030138399j),(0.1983059833381478+0.0011427457921748365j),(0.06506028540409876-0.0008233644149829124j)
(821.3667602539062+0.3624591827392578j),(342.44171142578125-10.398962020874023j),(2.396317392904379+0.07382766730212172j),(0.19724149897155802+0.0023389420305339518j),(0.06524760653366048-0.001832424960318542j)
(823.7359008789062+0.4613304138183594j),(342.9849853515625-11.94791030883789j),(2.398709876605945+0.08490430228769527j),(0.19604004466054728+0.003601311650304169j),(0.061846340847911435-0.0018371755325577032j)
(818.404052734375-2.6145381927490234j),(345.6849670410156-5.9682207107543945j),(2.3669102858649747+0.03330114379686652j),(0.19469084919554466+0.004858663651209207j),(0.061519112007798665-0.0019583075711377494j)
(819.5072021484375-0.6464176177978516j),(345.9681091308594-9.297391891479492j),(2.3670769893372934+0.06174333479186283j),(0.19319305545428642+0.006032201196992672j),(0.06120042562458238-0.0013486441135808899j)
(815.8194580078125-2.6220664978027344j),(349.7078552246094-9.024975776672363j),(2.3315006682196917+0.05267159510713557j),(0.19155733055115273+0.00703998935942844j),(0.05954459418283632-0.0013674614118949953j)
(815.3660278320312-2.0314807891845703j),(350.0108947753906-8.974841117858887j),(2.3281627854426437+0.05389378041726385j),(0.18980698797414122+0.007801322467222017j),(0.057654770649756895-0.0015890956328468426j)
(813.4395141601562-15.211746215820312j),(350.4167785644531-10.815382957458496j),(2.320477974918344+0.028209584506100224j),(0.1879786371528084+0.008240755554649953j),(0.0566492290213371-0.0016562956082435828j)
