Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(899.13232421875-55.762611389160156j),(257.877685546875-62.45848846435547j),(3.3429324914028435+0.593428232216806j),(0.00036178861985328446+0.025681425945882925j),(0.14934542377080678-0.002633009229571637j)
(894.3802490234375-62.35322570800781j),(262.0604553222656-55.301151275634766j),(3.3154464188210104+0.46170559421749674j),(0.031325380279092555-0.07366166201569656j),(0.15021846128368302-0.002371642560931547j)
(896.9288330078125-68.37068176269531j),(260.86358642578125-50.46742248535156j),(3.363136292709724+0.38854843554848867j),(0.10995532239586969-0.12134722919956037j),(0.14719031618487508-0.0030867245239748933j)
(895.9769897460938-68.74343872070312j),(261.81640625-46.15266036987305j),(3.3639111050257813+0.3304224103564789j),(0.19222587542190814-0.12352278305429408j),(0.14825727553358747-0.0028281525223064056j)
(896.5009765625-68.29993438720703j),(261.897216796875-42.1217041015625j),(3.377674699240494+0.28245233282837173j),(0.25850930363866803-0.0996390584764028j),(0.14602438673450968-0.0038460988702695726j)
(895.9462280273438-70.97149658203125j),(263.6329650878906-40.55915832519531j),(3.360341392551915+0.24777296709996882j),(0.30474401880560215-0.06666311726376445j),(0.14993778919883577-0.00339757036769158j)
(894.7504272460938-72.89193725585938j),(263.89947509765625-39.17044448852539j),(3.3575244232280914+0.22214438570357528j),(0.3336424853372365-0.03516609135230784j),(0.1472711962378077-0.00276212988830276j)
(892.6258544921875-71.89481353759766j),(264.51922607421875-39.1717529296875j),(3.3414929961379767+0.2230360545015618j),(0.3495763984305978-0.010206264792085711j),(0.1427312292963982-0.003863248017783537j)
(895.4139404296875-74.82172393798828j),(263.490478515625-36.28447341918945j),(3.373411244664488+0.18057854298599865j),(0.3564266407648773+0.00675166363414155j),(0.14128951351560604-0.003852092113957673j)
(892.7176513671875-76.32937622070312j),(266.69525146484375-34.8035888671875j),(3.328005608295775+0.14809848507304174j),(0.35704479790257576+0.016220740024625355j),(0.1441566728039709-0.004674999481300616j)
(891.9485473632812-64.36895751953125j),(270.1517333984375-33.062591552734375j),(3.2816650987076685+0.16335780894959592j),(0.35337708381545285+0.01961930695412072j),(0.14232536610384006-0.003069997829397068j)
(890.3086547851562-65.05557250976562j),(271.3766784667969-32.998817443847656j),(3.261635043064511+0.15688351366562026j),(0.34675623814571743+0.01863592138201007j),(0.14041369519945723-0.006146347535554894j)
(891.3344116210938-64.47830200195312j),(269.6033630371094-32.26922607421875j),(3.287622057826322+0.1543404984265914j),(0.3381573806606798+0.014881931637825476j),(0.1395087253651763-0.005018200461958566j)
(890.1241455078125-65.48909759521484j),(271.2237548828125-30.349746704101562j),(3.2679803137517514+0.1242268663956039j),(0.3283623966739455+0.009720684661425394j),(0.13616082079758676-0.004371795329244146j)
(888.2030639648438-62.63993453979492j),(271.9443359375-35.17500686645508j),(3.241679761553353+0.18895842472520794j),(0.3180409391817713+0.00420404436420245j),(0.13871513440307964-0.00668570975763321j)
(888.1190185546875-42.065025329589844j),(274.5660705566406-25.849266052246094j),(3.220506577542942+0.1499919707225097j),(0.30777585854994793-0.0009261793878537963j),(0.13147135579305136-0.005454977693313217j)
(884.5791015625-42.42531967163086j),(276.64056396484375-24.56829833984375j),(3.1860663855193723+0.1295938285569456j),(0.29806056465023734-0.005199738257362505j),(0.131352366011029-0.004905195554831916j)
(886.88525390625-40.92103958129883j),(274.4546813964844-27.54907989501953j),(3.2140279903973337+0.17351671346494438j),(0.2892881176487433-0.008362228961839928j),(0.12825236248624616-0.004277748600253983j)
(882.1762084960938-42.50791549682617j),(280.4770812988281-26.02372169494629j),(3.132366122395721+0.1390769917400774j),(0.281743140154002-0.01031648841432981j),(0.12632522298405635-0.004031627694828549j)
(880.1137084960938-42.18693542480469j),(280.9709167480469-25.705097198486328j),(3.120023887623044+0.13529365355003095j),(0.275600818563921-0.011070687208436533j),(0.12559871580014947-0.004980801610786547j)
(878.3123168945312-42.551048278808594j),(283.3392028808594-24.424291610717773j),(3.089847334083052+0.11617271350648807j),(0.2709331125334718-0.010698399754380965j),(0.12318695243409301-0.004077113964739309j)
(877.9083251953125+0.10628700256347656j),(286.0617370605469-9.836081504821777j),(3.065310187050898+0.10577062193239956j),(0.2677204746230822-0.009312284504242799j),(0.12136854987911488-0.004481465034452446j)
(876.8463745117188+0.31757164001464844j),(286.79461669921875-11.7083740234375j),(3.052269439904112+0.12571604124819785j),(0.26586708174421747-0.007050260624301348j),(0.12037550200680121-0.004779795251023041j)
(875.0059204101562-0.7203006744384766j),(288.8803405761719-10.29207706451416j),(3.025205165444151+0.10528699863623682j),(0.26521796076192444-0.004071288168529037j),(0.11914675339999437-0.0040408498855252495j)
(873.3103637695312-0.9090080261230469j),(290.63848876953125-10.385031700134277j),(3.0010795205703773+0.10410630077841256j),(0.265576846047958-0.0005569744865359927j),(0.11746422862048307-0.003559090801245018j)
(872.1478271484375-1.7975845336914062j),(291.0412292480469-10.06132698059082j),(2.9932832705719763+0.09730173718078329j),(0.2667238401222484+0.0032849007365991136j),(0.11535280616636862-0.0031846222251790198j)
(871.5198364257812-3.0468406677246094j),(291.8661804199219-8.287637710571289j),(2.983915935627709+0.07429011999390321j),(0.2684319391974643+0.007218385106712906j),(0.1144602515312978-0.0032705148229890254j)
(870.3626098632812-14.693136215209961j),(293.4910583496094-11.062559127807617j),(2.9632276817292507+0.0616296296207085j),(0.2704813922010549+0.010981428949050987j),(0.11193418121084109-0.003316012492781585j)
(870.0654296875-15.24740219116211j),(295.03961181640625-9.379461288452148j),(2.9476422684475954+0.04202789680208585j),(0.27267090390058607+0.01429344821569467j),(0.11176402546441458-0.0026073921113097492j)
(868.3894653320312-15.938911437988281j),(294.7243347167969-8.466217041015625j),(2.9455693378533665+0.030533338532381916j),(0.27482504107196554+0.016868590524062175j),(0.10943433702310852-0.0030707365436473456j)
(869.0521850585938-18.85663414001465j),(294.9699401855469-7.2981462478637695j),(2.946018061057136+0.008963071005694063j),(0.27679790350961514+0.01843384284543019j),(0.10905067774464328-0.0027552543278658286j)
(870.218017578125-20.58193016052246j),(293.4063720703125-3.0097570419311523j),(2.9663212771889422-0.039719736574364645j),(0.2784740783216963+0.018750283728925943j),(0.10722238954004155-0.0030463876860138063j)
(868.0338134765625-40.44575119018555j),(294.7701721191406-14.902666091918945j),(2.944193327988186+0.011638147992434622j),(0.27976887897161434+0.01763523313848709j),(0.10696172923931765-0.003119235608828225j)
(869.2650756835938-42.98887634277344j),(292.9019470214844-11.348400115966797j),(2.9689977687663087-0.03173588231121888j),(0.2806305855107905+0.01498276562517327j),(0.10428680045170682-0.001974145634995031j)
(870.1582641601562-44.826412200927734j),(293.2524108886719-9.603821754455566j),(2.9690888560347064-0.05562379523155063j),(0.2810475677936844+0.010779991613271686j),(0.10553877364373232-0.001495365736370403j)
(870.6393432617188-49.24390411376953j),(292.071533203125-5.8976826667785645j),(2.983099517056255-0.10836567826943809j),(0.28106260571840314+0.005116712354794056j),(0.10764216590985329+0.0009245981372609135j)
(870.7775268554688-56.714935302734375j),(293.1488037109375+3.155824661254883j),(2.9680016828706783-0.22541940260941315j),(0.2807954154797917-0.0018133011534755663j),(0.10026139275653607-0.0013545342402283473j)
(872.8468627929688-64.7240219116211j),(286.3913879394531+14.846003532409668j),(3.027889429692218-0.38295871907909684j),(0.28047258676993997-0.009719716461221158j),(0.10147637631854228+0.0008939657882765935j)
(879.732177734375-83.66169738769531j),(275.3635559082031+29.35244369506836j),(3.1268870570625067-0.6371339631067499j),(0.2804623249596283-0.018229363632249865j),(0.10080698384626806+0.0017608619254507003j)
(893.653076171875-91.01284790039062j),(268.83306884765625+38.50693130493164j),(3.2098444141010294-0.7983173616759036j),(0.2813102117544591-0.02689957065840946j),
(911.018798828125-100.85582733154297j),(252.02236938476562+50.637351989746094j),(3.3972764515789207-1.0827805146137788j),(0.2837721046040773-0.03521821128198491j),
(927.7516479492188-101.54273223876953j),(233.38011169433594+59.18260192871094j),(3.6314192026465886-1.3559834514080396j),(0.28884092785266985-0.04256952039298701j),
(942.0418090820312-85.94639587402344j),(212.8892822265625+66.91287231445312j),(3.9117047386230395-1.6331953959585777j),(0.2977632690537524-0.04813490507143006j),
(949.380615234375-38.09605407714844j),(194.26841735839844+69.8749008178711j),(4.264690584506501-1.7300335806432576j),(0.3120338906701174-0.05068635624113053j),
(944.898193359375+32.48433303833008j),(183.52435302734375+89.48509979248047j),(4.229404901043716-1.8852233008162345j),(0.3333307054406481-0.048217379550250745j),
(933.9727783203125+162.79513549804688j),(153.40716552734375+109.9281234741211j),(4.525074488933091-2.181370149827445j),(0.36329073007476737-0.037348335538291595j),
(885.1768188476562+329.8135986328125j),(121.13697052001953+123.4028091430664j),(4.947009909637674-2.31689235639817j),(0.40290044871793135-0.012463127287727069j),
(796.0360107421875+482.1277160644531j),(87.66775512695312+128.30902099609375j),(5.451525805963688-2.4792721419515913j),(0.4510495754901627+0.03534662829530623j),
