Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(839.0091552734375-30.994253158569336j),(321.0296630859375-89.05915069580078j),(2.4516017872439306+0.5835701226385795j),(0.16546285197472188-0.12434121192810649j),(0.07407258724383989-0.00018155827057456626j)
(830.5252685546875-40.62356948852539j),(329.05047607421875-77.66355895996094j),(2.418421454655798+0.44734670954242345j),(0.18181674224136196-0.09852304140491597j),(0.07471174990246292-0.0009988213201710561j)
(831.4391479492188-48.6921272277832j),(328.3147888183594-66.75118255615234j),(2.460873755687841+0.35202223604286575j),(0.1918807814959215-0.07592474319946788j),(0.0743669775620649-0.00025142735244177073j)
(828.3999633789062-58.01749038696289j),(330.3668212890625-61.38561248779297j),(2.455373713201887+0.28061876347820386j),(0.19766122943594452-0.05705966340593815j),(0.07583648600174035-3.392959578893499e-05j)
(830.0343017578125-55.51805877685547j),(329.42803955078125-55.75218200683594j),(2.47719254754281+0.2507097790229162j),(0.20066228357322036-0.041871294576326566j),(0.07495431240965009-0.0010168814564494345j)
(830.50927734375-60.17755126953125j),(331.2283020019531-50.13304138183594j),(2.4780913152789807+0.19339139439521816j),(0.2019423830887493-0.03001353228886167j),(0.0750443895490191-0.00024050323988431216j)
(829.6464233398438-64.23207092285156j),(330.2992248535156-45.67255401611328j),(2.491062643961187+0.14998861188051138j),(0.20220892841236143-0.02102027475435959j),(0.07479485170100815-0.0016248467911868395j)
(828.0455932617188-64.60003662109375j),(332.38787841796875-46.7549934387207j),(2.4696751188084227+0.15304290757137262j),(0.2019127594779353-0.01440030264051205j),(0.07521986462243788-0.0010183281998350697j)
(826.5997924804688-68.91226196289062j),(332.6213073730469-40.976158142089844j),(2.4730983449316057+0.09748565771705296j),(0.20132723640985653-0.009685998229927509j),(0.07309662706932939-0.001085496817501993j)
(825.6248168945312-66.05757904052734j),(332.2847900390625-45.50616455078125j),(2.4656716865104156+0.1388738932305424j),(0.2006084976723132-0.006455508019382579j),(0.07321143385843273-0.0012720027162127388j)
(826.8302001953125-59.24333190917969j),(333.369140625-36.77777862548828j),(2.4697703461431764+0.09475782634783164j),(0.19983854472458618-0.004340620641895496j),(0.07433816867969222-0.00022241029313434653j)
(823.3535766601562-61.06575393676758j),(336.3536376953125-37.24226379394531j),(2.4380925149969124+0.08840198924123419j),(0.1990544943041387-0.0030275137448789904j),(0.07287086350240281-0.0008370555830767688j)
(824.1461791992188-60.2219123840332j),(336.5814208984375-37.147098541259766j),(2.438621916597871+0.09021833758871214j),(0.1982674916645804-0.002254277201242814j),(0.07265597365724316-0.0008096014010239575j)
(824.98681640625-63.673065185546875j),(336.56915283203125-32.16529846191406j),(2.4468975154229113+0.0446628087489913j),(0.1974743299767734-0.0018072037939914725j),(0.07144634772691372-0.0006838318212033887j)
(822.6521606445312-62.87175750732422j),(337.159423828125-33.58784103393555j),(2.4343676652233133+0.05603698225555342j),(0.19666420947990118-0.0015167764124799105j),(0.07270052040452259-0.0016219113738391887j)
(823.560302734375-42.24179458618164j),(339.3379821777344-25.085628509521484j),(2.4229230586131054+0.05463211942962011j),(0.19582247629100477-0.0012537271397432149j),(0.07192604445630398-0.0016331698186752978j)
(822.0391845703125-42.73819351196289j),(339.9438781738281-24.16208267211914j),(2.414897505997154+0.04592157904562181j),(0.19493266741088217-0.0009252728141585285j),(0.07191469407470365-0.0016371386937992821j)
(823.7479858398438-41.122161865234375j),(339.57879638671875-28.201156616210938j),(2.4191654979246846+0.07980799599575214j),(0.1939777674534221-0.00047150843319200363j),(0.06762337066423206-0.0013199571443468657j)
(821.6597900390625-41.2412223815918j),(339.8971252441406-27.039291381835938j),(2.411767507752387+0.0705250507445487j),(0.19294124775183796+0.00013811024582767844j),(0.06960476259103603-0.0012182962538644926j)
(819.9515991210938-39.779823303222656j),(341.15240478515625-27.60105323791504j),(2.3972184420183997+0.07734352790054554j),(0.19180819897049406+0.0009082770657157494j),(0.06698479604899474-0.0016878867539094986j)
(817.8826293945312-43.00037384033203j),(345.73126220703125-25.890077590942383j),(2.361729849463191+0.05248294613360436j),(0.19056667401872082+0.001821413592323038j),(0.06731455362922344-0.001875889182989812j)
(819.6049194335938-1.1597976684570312j),(345.6474609375-8.556965827941895j),(2.3698470203688107+0.05531330173938665j),(0.18920922083573063+0.0028413672160483715j),(0.06625421997593109-0.0015727152979152462j)
