Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(849.8922729492188-34.35747528076172j),(306.49530029296875-84.39493560791016j),(2.606201262960652+0.6055320010148757j),(0.16480997631871877-0.12779069052969894j),(0.08686043670114256-0.0017920564032505592j)
(843.6864624023438-45.93274688720703j),(314.2527770996094-72.7882080078125j),(2.5801692773590053+0.4514618851676772j),(0.18910527755777556-0.10496560767932489j),(0.08759016445560168-0.000932732142276001j)
(846.4351196289062-54.3907470703125j),(311.4550476074219-64.32061004638672j),(2.6411041312126353+0.3707972714922356j),(0.20593772602155155-0.0830115803664166j),(0.08505040128288309-0.001571862656922738j)
(844.9733276367188-57.89002990722656j),(313.0354919433594-60.57423400878906j),(2.6363572751153295+0.3252196483356064j),(0.2170380705182002-0.06351178757109228j),(0.08637079660231761-0.0007430367237898295j)
(844.6998901367188-59.62010192871094j),(312.7822265625-51.80451202392578j),(2.659224030405899+0.24982142427824294j),(0.22396836733741632-0.047140556292379066j),(0.08228185258123749-0.0011411638426003716j)
(842.4966430664062-61.625762939453125j),(314.620849609375-50.024505615234375j),(2.6421633959461976+0.22422911509206608j),(0.2279801489097878-0.03399750282365842j),(0.08288816824258298-0.0011175202543098472j)
(844.0416870117188-63.901893615722656j),(314.9372253417969-44.80296325683594j),(2.655161667641038+0.17481965480836759j),(0.2300060148953392-0.023854861312561985j),(0.08476893092233322-0.0004892601663542763j)
(839.0919799804688-66.60520935058594j),(319.6187438964844-44.86992263793945j),(2.6032401206088016+0.15706830224378268j),(0.23070824136476195-0.0163227755284004j),(0.08290686184768058-0.0013203187810419932j)
(839.66259765625-69.20565795898438j),(320.6766052246094-43.26752471923828j),(2.600191421530579+0.13502135154672165j),(0.23054240332878653-0.010952098181384085j),(0.0850656999607039-0.0005021285388643668j)
(838.2159423828125-71.7091064453125j),(320.1658935546875-39.65705490112305j),(2.6058305442003857+0.09879396633377742j),(0.2298162145770699-0.0072944936675565075j),(0.08280273694121994-0.0013517744070000702j)
(838.9365234375-60.87795639038086j),(321.33978271484375-37.08509826660156j),(2.5980072351846357+0.1103797261705958j),(0.22873635763952047-0.004935229553963788j),(0.08215425838036843-0.00029281511686859594j)
(839.3253173828125-62.60033416748047j),(319.6703186035156-32.95042419433594j),(2.6179666915849036+0.07402244584437975j),(0.22744240982724-0.0035092398272576915j),(0.08215967287454069-0.0003747350624930305j)
(838.4722290039062-61.557952880859375j),(322.7724609375-34.64087677001953j),(2.5883740292514332+0.08707556034838008j),(0.22602970743712197-0.0027072595203586746j),(0.08201377331994648-0.0018462718900426256j)
(836.8599853515625-64.84194946289062j),(323.3525695800781-32.17040252685547j),(2.5824616026429217+0.05639936564587615j),(0.22456382687535095-0.0022762391914606835j),(0.0797686183851754-0.0019660176296609332j)
(835.7617797851562-64.30281829833984j),(323.58270263671875-31.52018165588379j),(2.577736321066528+0.05237578728574329j),(0.22308928714748585-0.00201660307377689j),(0.08065683633065648-0.0017175808017359472j)
(837.4434204101562-40.222713470458984j),(324.75030517578125-26.529476165771484j),(2.5716860217566464+0.08622861658105074j),(0.22163463135460648-0.001777907337461692j),(0.07791296833663551-0.0012712570794018638j)
(836.8226928710938-41.18187713623047j),(327.1366882324219-27.404855728149414j),(2.5506673373982323+0.08778835969405903j),(0.22021550180930236-0.0014538368602212773j),(0.08053262281913737-0.001080697862544584j)
(836.0869750976562-41.06809616088867j),(326.17730712890625-25.569303512573242j),(2.5574440080947842+0.07457283313975542j),(0.21883681459194057-0.0009770863065196238j),(0.07905790649091478-0.001515002589439548j)
(833.2561645507812-43.06879425048828j),(330.0543518066406-24.335487365722656j),(2.5205216362857854+0.05535248386931727j),(0.21749471669193554-0.0003144097106583943j),(0.07863537112575719-0.0016556088871628504j)
(834.3699340820312-43.92595672607422j),(327.49835205078125-24.056385040283203j),(2.5438338812126258+0.05273153434438345j),(0.21617868377424584+0.0005380559191289223j),(0.07721787160792516-0.0015684331901077567j)
(833.6571655273438-42.62263488769531j),(328.7408447265625-24.659175872802734j),(2.531392145543353+0.06022801714450263j),(0.21487388182944206+0.0015592050317510685j),(0.07840170394623591-0.0015846994363645603j)
(832.5358276367188-2.685760498046875j),(329.55255126953125-9.0766019821167j),(2.5245706028976858+0.06138250777389159j),(0.21356375783408943+0.0027071943105605695j),(0.07620048276320676-0.0020035137016569974j)
(832.0823364257812-3.1721038818359375j),(332.0526428222656-8.526451110839844j),(2.5044687147744904+0.05475675790073086j),(0.21223272937735194+0.003923589399480249j),(0.07470621477296895-0.002129484910500259j)
(834.1390991210938-2.449321746826172j),(331.13067626953125-8.20605182647705j),(2.517700273700711+0.05499658741334501j),(0.2108687998139828+0.005137510793079009j),(0.07306050867780108-0.0019575174830089017j)
(831.2180786132812-1.7320213317871094j),(333.5134582519531-8.78511905670166j),(2.4907160568407645+0.06041500055081963j),(0.20946592520424667+0.006269817739687629j),(0.07271514604002545-0.0021594919045789395j)
(830.0225219726562-4.498924255371094j),(334.9158020019531-8.918234825134277j),(2.4769034701641113+0.0525227010060273j),(0.20802599455773774+0.007237308462230511j),(0.07226405432006805-0.0016773753571053462j)
(828.5626831054688-3.1742172241210938j),(336.7781677246094-7.328577995300293j),(2.4593029958020702+0.04409126843053665j),(0.20656034757622743+0.007956850856139518j),(0.07236077338404905-0.002104631456355328j)
(826.6719970703125-14.257539749145508j),(337.04913330078125-12.517868041992188j),(2.4508654863683432+0.04872307736578996j),(0.2050908341681793+0.00834930175043757j),(0.06842462297082297-0.002048035098758567j)
(825.9898681640625-15.82040023803711j),(336.047119140625-9.788450241088867j),(2.457244925886716+0.02449721774203988j),(0.2036505052372441+0.008343034123570915j),(0.0672421647978578-0.0020397832412044677j)
(827.2151489257812-14.184158325195312j),(334.96673583984375-9.484163284301758j),(2.4687639830956214+0.027554982072308953j),(0.20228410096492438+0.00787687654919272j),(0.06686284280427379-0.001769369933906528j)
(825.9219970703125-17.086591720581055j),(337.9193115234375-7.909860134124756j),(2.4439841684604873+0.006643542246329687j),(0.20104855776431238+0.006902281006158608j),(0.0656919333643685-0.0018244954267533178j)
(827.2645874023438-19.510305404663086j),(337.3782958984375-5.825346946716309j),(2.4523059457748233-0.015486391728655565j),(0.2000137779544397+0.005384576001420121j),(0.06451961368241646-0.0017229162461996797j)
(825.489501953125-37.32209396362305j),(336.9635925292969-16.191606521606445j),(2.44945492933415+0.006939967689125059j),(0.19926389233042627+0.003303234412986397j),(0.06348997195280692-0.00157589438634799j)
(826.9608764648438-40.028907775878906j),(336.1553649902344-13.966070175170898j),(2.4607553278345904-0.016842885085531296j),(0.19889919862940847+0.0006511951533268767j),(0.06277453098327944-0.0013787643693020078j)
(827.6124877929688-43.45381546020508j),(336.17047119140625-11.12625789642334j),(2.463463007691172-0.04772784076326256j),(0.19903889155856733-0.0025665654125312j),(0.06200973422609891-0.0014324303758381578j)
(827.4630737304688-47.84754180908203j),(335.9144592285156-5.849202632904053j),(2.465047699595075-0.09951634231867168j),(0.19982463534768813-0.006334798232334669j),(0.06089776715422981-0.0008320571873817296j)
(828.3934326171875-54.98365020751953j),(335.2249755859375+2.6241588592529297j),(2.469721365760248-0.1833532579186022j),(0.201424997318648-0.010629372331917835j),(0.05157662919990132+0.0019383253723152737j)
(831.8363647460938-67.2020034790039j),(331.17669677734375+13.552578926086426j),(2.49927059979167-0.3051952825300432j),(0.20404078992517866-0.01541719053063166j),(0.06009954415769236+2.2543032116009065e-05j)
(839.8050537109375-81.87782287597656j),(323.3635559082031+30.191875457763672j),(2.5512105166134145-0.49140866420090784j),(0.2079114742792803-0.02065302788503429j),(0.05972397932107905+0.0001665758218708292j)
(846.0736083984375-107.44157409667969j),(314.34136962890625+58.323246002197266j),(2.5406933366708753-0.8132020831023696j),(0.21332293933752575-0.026271061766273737j),
