Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(840.494384765625-30.279666900634766j),(317.2387390136719-89.47834777832031j),(2.479104516142797+0.603792934523485j),(0.16940389092991334-0.12460017763370608j),(0.08049010437341814-0.0009064181079924588j)
(834.0680541992188-41.16192626953125j),(323.6767272949219-78.02479553222656j),(2.4643121159948556+0.4668717580392033j),(0.18573558342496788-0.09898955352980371j),(0.07705918915114873-0.00038040394947827337j)
(834.9811401367188-51.263797760009766j),(322.44158935546875-66.79818725585938j),(2.5145764580972503+0.36194261289441393j),(0.19583790849499666-0.07654862015091632j),(0.07465378404266385-9.715041910004924e-05j)
(835.3729858398438-55.28022384643555j),(323.37646484375-60.77730178833008j),(2.526178061881957+0.30383801319337717j),(0.20166795834717627-0.057792771712113576j),(0.07672922495010968+0.0004148376977261703j)
(831.8728637695312-57.237335205078125j),(327.0963439941406-52.877716064453125j),(2.5060022385239913+0.23012895436650255j),(0.2047024491115981-0.04267496471788441j),(0.07878539681710921-0.0008360890038031706j)
(830.9305419921875-61.630340576171875j),(331.0228271484375-49.948570251464844j),(2.4817784676396326+0.1882980279645445j),(0.20598759998574412-0.030858625164017092j),(0.07760967207179977-0.000625406358143729j)
(828.8165283203125-66.08955383300781j),(328.852294921875-44.222434997558594j),(2.5021091777714695+0.1355009751364873j),(0.2062283399689416-0.021884699625952107j),(0.07822837814422025-0.0007891718289812395j)
(829.4114990234375-65.40757751464844j),(327.37969970703125-45.14906311035156j),(2.5132381279075835+0.14681047534897168j),(0.2058787457558679-0.015266352245535809j),(0.0771051878136982-0.0006200365840402278j)
(829.3115844726562-69.98165893554688j),(329.621337890625-42.41519546508789j),(2.5018460215927876+0.10962466606410635j),(0.20521837796751102-0.01053842198766696j),(0.0782828228387508-0.00047429735268752013j)
(829.3394775390625-70.55510711669922j),(329.0573425292969-42.75749206542969j),(2.5059002591382167+0.11119916987387538j),(0.20441074471073542-0.007280491540868763j),(0.07661934878140766-0.0007435269131468405j)
(827.5440063476562-61.13825225830078j),(330.9796142578125-35.3574333190918j),(2.4915860565935555+0.08144862836019338j),(0.20354523820448497-0.005125507093476846j),(0.07507747167347714-0.0010976656065210385j)
(830.0562133789062-62.683650970458984j),(331.48382568359375-34.034400939941406j),(2.497153651221917+0.06728979176545778j),(0.2026656729035485-0.0037610010915263936j),(0.07351239558230564-0.0017211122874568566j)
(826.8511352539062-60.71683120727539j),(332.73687744140625-34.20263671875j),(2.477578633277643+0.07219786070477655j),(0.2017887829790292-0.0029268384512234746j),(0.07305980562021507-0.0006006656878602j)
(824.7977294921875-61.734962463378906j),(334.9748840332031-35.14088821411133j),(2.454587857375296+0.0732038018764739j),(0.20091563907443927-0.002411537899154301j),(0.07674288531228289-0.0015169181270935648j)
(823.1266479492188-61.656150817871094j),(335.9261169433594-36.98981857299805j),(2.4409347122425453+0.0852377350027291j),(0.2000383601921751-0.0020481686591477563j),(0.07337689887826641-0.0005734601164583172j)
(824.4259033203125-42.80781173706055j),(339.12982177734375-24.28173828125j),(2.4275965580251486+0.047587830680267236j),(0.199143916473475-0.0017102610288104272j),(0.07359620696809831-0.0015114688626298148j)
(827.6270141601562-40.67796325683594j),(333.8211364746094-26.127399444580078j),(2.4736371579049843+0.0717502285854364j),(0.19821631226063985-0.0013078826910924164j),(0.07301339003901794-0.0018969787979044761j)
(823.4359130859375-43.375144958496094j),(338.7686462402344-24.126991271972656j),(2.4274793674594792+0.044846619431004736j),(0.1972380228745431-0.0007838919705123768j),(0.07241388740476377-0.0017002557099190059j)
(823.1676635742188-42.07452392578125j),(337.93914794921875-26.4525146484375j),(2.4306982428030532+0.06576200799096904j),(0.19619122896209668-0.00011031384092246198j),(0.07204853113417871-0.001268636067087159j)
