Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.174098618023754,-0.0028141532986122927,6.016757746012392,0.0004,0.0,0.0
4.174064748858226,-0.0031090766550524273,6.050571565652727,0.0004,4.19,9.36
3.8098627267231775,-2.012367566488586,6.098400292374403,1.9982,2.802,20.469
3.78474034832908,-2.013187844899272,6.172538797439405,1.9982,2.795,30.797
3.7649173316333835,-2.012008670246362,6.284841810011569,1.9982,2.777,41.172000000000004
3.7480352904333443,-2.0124304054024753,6.3851711236698305,1.9982,2.761,51.5
3.732382429730047,-2.0118906641462053,6.518643312750299,1.9982,2.746,61.829
3.718215929666932,-2.011543583126739,6.637767315039292,1.9982,2.735,72.125
3.7045886664089314,-2.0129519137676763,6.737938882041862,1.9984,2.723,82.45400000000001
3.6913639341390225,-2.0128897449914387,6.852635591966355,1.9982,2.711,92.82900000000001
3.678733088930339,-2.0133912350170795,6.982881193584049,1.9982,2.701,103.172
3.666598626271206,-2.011770729316117,7.0975118884414385,1.9982,2.69,113.51599999999999
3.654815807418856,-2.0130414149248264,7.212918666090106,1.9982,2.679,123.875
3.6436989598460103,-2.0106738592858804,7.32295340299652,1.9982,2.669,134.188
3.6327344870126614,-2.0127628447434738,7.458560132301145,1.9982,2.659,144.53199999999998
3.622219507635569,-2.0125281890953004,7.567562764091464,1.9982,2.649,154.954
3.6121521155323046,-2.013792220723925,7.690506973280626,1.9982,2.64,165.36
3.6026857302348745,-2.0108219974519947,7.8010540993577315,1.9982,2.631,175.688
3.593520720047553,-2.0122953328864153,7.925578284140189,1.9984,2.622,186.047
3.5848558308202163,-2.011970916811533,8.055318124838662,1.9982,2.614,196.469
3.5766943809909297,-2.0116255536168755,8.174252334537123,1.9982,2.606,206.797
3.5690268705196138,-2.012687374465211,8.28543062349583,1.9982,2.598,217.204
3.561314639296261,-2.0117563398706655,8.396337290515005,1.9982,2.591,227.563
3.5541214074275826,-2.011012680515732,8.52576117526621,1.9982,2.584,237.907
3.5475079617208864,-2.0104814520141647,8.650516401010382,1.9982,2.578,248.235
3.5410412466698866,-2.011802710658669,8.762405055962386,1.9984,2.572,258.61
3.53475667170889,-2.011683971678248,8.866348666162086,1.9982,2.566,269.0
3.5290050626491434,-2.0125774010459967,8.962288628496262,1.9982,2.56,279.391
3.523419991808289,-2.0125979034843766,9.08377875290218,1.9982,2.554,289.719
3.51814257102013,-2.0117687248168603,9.1882317890844,1.9984,2.549,300.032
3.5130895163699845,-2.0130875548137546,9.272120658830964,1.9982,2.544,310.391
3.5081819472283597,-2.013173944264368,9.350776611243253,1.9982,2.54,320.704
3.503534966721844,-2.014520061213445,9.46379787608544,1.9982,2.535,331.11
