Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(851.5794677734375-33.7319221496582j),(306.357177734375-84.96040344238281j),(2.6095335535946558+0.6135815153747147j),(0.16841667147968875-0.13092884573159255j),(0.1163174821769581-0.003693219733268621j)
(846.5560913085938-43.047332763671875j),(312.6734619140625-76.06119537353516j),(2.58783058775469+0.4918426854128594j),(0.1949198273275211-0.10904860334836315j),(0.1148537229950163-0.0025655082296236493j)
(845.300048828125-51.70527648925781j),(315.2115173339844-67.17382049560547j),(2.598632266054714+0.3897534643526952j),(0.21365496126565217-0.08714449893306642j),(0.11301107757156885-0.0016762682047688896j)
(845.4111938476562-57.424930572509766j),(311.82958984375-61.7752571105957j),(2.6438537302359935+0.3396079680208988j),(0.2261595847801922-0.06712207817149203j),(0.11534656613309474-0.0029946223183312994j)
(845.0682373046875-56.851104736328125j),(314.1033630371094-54.43461608886719j),(2.642420205941863+0.2769407620424155j),(0.23394941491422344-0.049916401002077435j),(0.11259889774013732-0.0022762894463314253j)
(842.1915283203125-60.52383041381836j),(317.08203125-49.32911682128906j),(2.622296898353131+0.21707871415418534j),(0.23831006398232846-0.03581321503507268j),(0.11377400551032217-0.002699254380616992j)
(842.743408203125-63.399436950683594j),(314.54620361328125-48.713829040527344j),(2.6469642194361382+0.20837741723916905j),(0.24024451462685467-0.02470482684977381j),(0.11201811067878738-0.003012239269645696j)
(840.6722412109375-64.78598022460938j),(318.6424865722656-46.10799026489258j),(2.613001227915315+0.17478602917452224j),(0.2404958281949952-0.01627110367130592j),(0.1122484062446546-0.0035388474280516643j)
(840.7713623046875-67.44294738769531j),(317.9183044433594-45.968040466308594j),(2.6205024016269234+0.16676112168242713j),(0.23959737221874766-0.010097999588976985j),(0.10951437110131597-0.003726729253730476j)
(838.0460205078125-65.43943786621094j),(320.3683776855469-43.45134353637695j),(2.595835327837522+0.14780826706311107j),(0.23792591019516282-0.00575055873642764j),(0.10832899815987929-0.003337709828090532j)
(839.99755859375-56.32236862182617j),(320.2919006347656-40.170074462890625j),(2.6036995339857953+0.15070139282859418j),(0.23574689605270752-0.0028151560579894766j),(0.10768256205640712-0.0036783788306359723j)
(837.5679321289062-56.566795349121094j),(324.9188232421875-39.84977340698242j),(2.560611521153135+0.1399518596626374j),(0.2332489219030968-0.000921899093389115j),(0.10538706889851739-0.0041458049255957445j)
(835.0075073242188-58.42829132080078j),(325.76544189453125-38.979461669921875j),(2.548194607142673+0.12554727247299607j),(0.2305679232835073+0.00024536032664136464j),(0.10402272813031216-0.0034624352114763944j)
(834.7945556640625-54.722450256347656j),(327.3633117675781-39.269004821777344j),(2.5336497617565894+0.13676381208702393j),(0.22780317199791597+0.0009465358964695667j),(0.10371362043907209-0.0034372376691609537j)
(831.3411254882812-57.40100860595703j),(329.1569519042969-40.31170654296875j),(2.509387269788698+0.1329355930758189j),(0.2250273572023268+0.0013872124944202804j),(0.10225872137335108-0.0023523790473647505j)
(831.597900390625-38.79890441894531j),(332.8465270996094-30.202674865722656j),(2.4885296510709893+0.10924358395117141j),(0.2222927939677595+0.0017229489816586547j),(0.09971580772268976-0.0029963110191072724j)
(829.470947265625-37.65179443359375j),(333.39849853515625-29.812294006347656j),(2.4782095511700812+0.10866670808179203j),(0.21963534656703135+0.0020647044392119412j),(0.10266656097872225-0.0035472186544901496j)
