Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(846.2841186523438-34.072471618652344j),(311.5224914550781-86.70329284667969j),(2.5495527821898+0.6002203854053981j),(0.16795155936644016-0.12721137258330523j),(0.08408267383494825-0.0010857325302010329j)
(840.82421875-44.37185287475586j),(316.239990234375-74.07911682128906j),(2.5516671868245226+0.45741652926266846j),(0.18963068383148354-0.10320023116538181j),(0.08271008230833224-0.001205945298107548j)
(841.5060424804688-50.49653625488281j),(317.7679748535156-65.43397521972656j),(2.5718484687537337+0.3706784258946777j),(0.20423135427737077-0.08092481498991538j),(0.0801845088668061-0.0012714567998972127j)
(842.094970703125-58.58007049560547j),(316.12640380859375-59.388946533203125j),(2.6066090617318416+0.30438360904143447j),(0.2135899735890899-0.06159033054242199j),(0.07766655143503551-0.0013006085228113677j)
(840.3162231445312-57.494171142578125j),(317.5888671875-53.696205139160156j),(2.6021472792949907+0.258923631980478j),(0.21925285406079137-0.0456114764883585j),(0.08205348021227755-0.0009505274324243024j)
(839.2490844726562-60.636375427246094j),(320.3049621582031-50.234764099121094j),(2.586232904714308+0.2163014396643731j),(0.22240617937193122-0.032928221464673994j),(0.07956681712984091-0.00044458335357769357j)
(836.3966674804688-63.2015380859375j),(323.7751770019531-49.29102325439453j),(2.553792873417141+0.193583480997358j),(0.22390497143210356-0.023225771678870417j),(0.08024357769927148-0.0003052668069130877j)
(838.1548461914062-66.25240325927734j),(319.6947021484375-44.03902816772461j),(2.6009275130059772+0.15105010006009206j),(0.22433836201755133-0.01607501915304472j),(0.0799867196406492-9.623940660818247e-06j)
(835.7598876953125-69.33934020996094j),(324.23516845703125-41.487762451171875j),(2.5630351431773355+0.11410006243381457j),(0.22409890374060207-0.011016326935139029j),(0.0801725908652388-0.0013515580650123214j)
(833.3873291015625-69.95059967041016j),(324.78387451171875-39.218509674072266j),(2.554731236902494+0.09311469697863257j),(0.22344203524728312-0.007606374196141454j),(0.0797701871885716-0.001417671590368598j)
(835.6936645507812-62.51032257080078j),(324.7882385253906-33.09883117675781j),(2.5660064461538323+0.06903418575351025j),(0.22253165854958465-0.005442313301559969j),(0.07813239117357348-4.322329592956918e-05j)
(835.6369018554688-60.636817932128906j),(324.8216552734375-36.5168342590332j),(2.561218650634652+0.10125796263969418j),(0.2214724444497037-0.004172582824488946j),(0.08152661584913663-9.353803377860425e-05j)
(834.6294555664062-62.02552795410156j),(325.557373046875-35.78835678100586j),(2.553776696234481+0.09021434014805021j),(0.22033129453755135-0.003500138740933805j),(0.07932262654521706-0.0005142157058590525j)
(833.105224609375-63.57738494873047j),(327.8218994140625-31.254491806030273j),(2.536766552406971+0.04791615357412282j),(0.21915077136530572-0.0031815231437530983j),(0.07819487374021265-0.0011064506687901267j)
(835.7494506835938-64.54166412353516j),(324.59307861328125-30.598634719848633j),(2.570660697329231+0.043491511288607364j),(0.21795704795366924-0.0030237575065440916j),(0.07675065480873497-0.0005029513507912012j)
(834.1160278320312-43.97270202636719j),(327.71697998046875-23.04839515686035j),(2.5420956354029296+0.04460715677839081j),(0.21676443250930133-0.0028802043468997146j),(0.07755129832777995-0.0013202518624326445j)
(833.66064453125-41.32121276855469j),(328.49005126953125-24.18555450439453j),(2.533385061951977+0.06073276694621839j),(0.21557799358669838-0.0026460476769364968j),(0.07814141310131631+0.0001732560040133581j)
(832.3177490234375-44.42200469970703j),(330.7957763671875-22.489866256713867j),(2.5136188412531846+0.036605506253477964j),(0.21439533340174804-0.002253745483818304j),(0.07596949544947286-0.0014421972110826543j)
(834.4332885742188-45.37479019165039j),(331.0231018066406-25.541526794433594j),(2.5163657799587322+0.05708675224969529j),(0.2132081642452118-0.0016686195390821746j),(0.07477285196616569-0.0011403828862628185j)
(831.4138793945312-47.11378860473633j),(330.1850891113281-20.410778045654297j),(2.517225268647116+0.012916203018163947j),(0.21200403890129244-0.0008846253300541859j),(0.07627247808170201-0.0013125540295621705j)
(829.9006958007812-42.853668212890625j),(331.862548828125-24.995885848999023j),(2.4963005818128337+0.05889057455836823j),(0.2107683626469249+7.973138579630369e-05j),(0.06776918556933026-0.0005723827165923238j)
(830.9544677734375-3.4745140075683594j),(334.7958679199219-7.605518341064453j),(2.4809289429794603+0.04598096346524099j),(0.20948666027596052+0.001185402779916433j),(0.07283741890001015-0.0017034131276398821j)
(831.5518188476562-4.031076431274414j),(333.2900085449219-7.866884231567383j),(2.4938757952118094+0.04676994610675208j),(0.2081469757567127+0.0023768071612670603j),(0.07242023262863102-0.0015139807650498005j)
(821.7421875-6.081855773925781j),(342.66949462890625-5.932847023010254j),(2.3976490907901096+0.023763508640913755j),(0.20674223567386343+0.0035858875916036726j),(0.06931557258695659-0.0020029192990853087j)
(827.4317626953125-2.655414581298828j),(337.15576171875-8.284891128540039j),(2.452865246255902+0.05239805734551803j),(0.20527240322294898+0.004736225365283801j),(0.07030273054614622-0.0017315087061181055j)
(826.7108764648438-4.702718734741211j),(337.1749572753906-6.5156755447387695j),(2.451229246982894+0.03342091540674491j),(0.20374628026058608+0.005747155668502287j),(0.06873103865997483-0.0016400904936024975j)
(824.191650390625-2.911165237426758j),(340.8746337890625-8.050392150878906j),(2.4167269751343787+0.0485352472553011j),(0.20218287275135424+0.006537775279505489j),(0.06736430459042532-0.0010805833669410819j)
(825.2904663085938-14.905094146728516j),(340.3602294921875-11.187139511108398j),(2.4235769706298944+0.03586729142188979j),(0.2006123098986725+0.007030684712017339j),(0.0660739485151242-0.0016279166897265355j)
(823.6318359375-15.190696716308594j),(340.6421813964844-9.911016464233398j),(2.417131074791+0.025732365634286176j),(0.19907638728785396+0.007155278009592234j),(0.06445737543441112-0.0016573255914227704j)
(822.261474609375-16.72715187072754j),(340.8857727050781-6.30147647857666j),(2.4122147688434845-0.004478442240257046j),(0.19762887643220464+0.006850387903050673j),(0.06448945063399095-0.001444221091225698j)
(824.223876953125-18.63542938232422j),(341.0726318359375-6.816234111785889j),(2.416690818626964-0.0063408751828544305j),(0.19633579489008568+0.0060661149963925085j),(0.06340554017476711-0.0016405958941508527j)
(824.0546875-20.296186447143555j),(340.5933532714844-4.638157367706299j),(2.4198306559131195-0.026637722006826212j),(0.19527585342108664+0.004764718254275426j),(0.06357483084898989-0.0018079122263179584j)
(823.304931640625-38.16874694824219j),(339.97216796875-15.354606628417969j),(2.4218138845428365-0.0028906702266769564j),(0.19454128584777844+0.0029205218172887004j),(0.06143891397955324-0.0016792257238354958j)
(824.2910766601562-40.57542419433594j),(338.78973388671875-13.743290901184082j),(2.433899412029181-0.021032622414056422j),(0.19423922741700195+0.0005189037632293981j),(0.06042594623324816-0.0014158799766607667j)
(825.3617553710938-43.634376525878906j),(336.76068115234375-11.861366271972656j),(2.452406476977141-0.043192349549010675j),(0.19449375143589565-0.0024454169805567328j),(0.0593633905285064-0.00115956634831508j)
(824.0599365234375-47.83403778076172j),(337.854736328125-6.820189952850342j),(2.4409587809813327-0.09230663913825644j),(0.195448623368603-0.00597037818199518j),(0.05818130064186412-6.671395409707037e-05j)
(825.6376953125-55.65760803222656j),(337.9910583496094+1.8267183303833008j),(2.441818380726078-0.17786897298798093j),(0.19727081402858723-0.010048174497500397j),(0.05502779688974756-0.0007565231729184587j)
(829.0198974609375-67.90324401855469j),(334.376953125+14.619571685791016j),(2.4657051595702906-0.310879073403296j),(0.20015485637857575-0.014665438324706915j),(0.05710724158891612+1.3680479851615058e-05j)
(836.9705200195312-86.11201477050781j),(326.53302001953125+33.12785720825195j),(2.510607328010962-0.5184255357351621j),(0.2043282494830696-0.01980055199851881j),(0.05669143355684999+0.000703399167022039j)
(851.597412109375-96.96796417236328j),(312.67999267578125+45.30462646484375j),(2.623532345242322-0.6902460091707653j),(0.21005829413774388-0.025416114624393776j),
(871.0690307617188-109.98648071289062j),(292.0135192871094+60.28937530517578j),(2.786436851650438-0.9519388640116547j),(0.21766091684521194-0.03144393593375441j),
(891.6829223632812-114.68110656738281j),(269.1658020019531+72.62248992919922j),(2.980821384395301-1.2303040545023223j),(0.22751203807910167-0.03775910543099734j),
(910.652587890625-101.4910659790039j),(246.6793670654297+81.66606140136719j),(3.204245406233791-1.472231635705526j),(0.2400615599540872-0.04413859534647024j),
(919.5924682617188-59.98290252685547j),(225.64405822753906+89.50639343261719j),(3.4302267818140186-1.6265003089640808j),(0.25584856661104005-0.0501983664560962j),
(921.7651977539062+4.889484405517578j),(208.8396453857422+107.44010925292969j),(3.499558224125707-1.7769778953899373j),(0.2755130082795892-0.055300940869180686j),
(919.2830200195312+129.6938018798828j),(173.96304321289062+128.72198486328125j),(3.771221989841656-2.044948004141535j),(0.29979266146524075-0.05842298659951135j),
(882.6937255859375+295.0533142089844j),(135.81166076660156+141.27133178710938j),(4.207098792650694-2.2037072037802474j),(0.32948252135840117-0.05797042683390708j),
(803.5470581054688+452.78240966796875j),(92.84651184082031+146.83074951171875j),(4.674954271627856-2.5164610423785225j),(0.3653141260478328-0.051529465175407255j),
