Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(932.9990844726562-55.19853210449219j),(224.6424102783203-63.82890701293945j),(3.9076073419962754+0.8645730489191215j),(0.2792923523926241-0.09081033939868988j),(0.19054244021475358-0.01699956926287649j)
(924.7584228515625-58.66084289550781j),(231.77996826171875-59.33842468261719j),(3.805204322546083+0.7210890071877988j),(0.0685840789821016+0.06212887198189404j),(0.1851082717293841-0.01914691033801338j)
(924.31201171875-61.0999755859375j),(233.6324005126953-55.55826187133789j),(3.8033765819199283+0.6429288755243592j),(-0.00019976664562307652-0.06402988518780375j),(0.17775144755899824-0.02039532341320363j)
(921.9284057617188-60.562477111816406j),(235.73812866210938-55.19697189331055j),(3.7645797215229173+0.6245528663640214j),(0.10905202358920497-0.14626119607953822j),(0.17528342664729932-0.0212270136189424j)
(918.6929321289062-57.36131286621094j),(238.98976135253906-55.38116455078125j),(3.700950050580958+0.6176064198060137j),(0.24227908111792054-0.11581172380600294j),(0.16698618240662977-0.019716521266032707j)
(915.1705322265625-56.240501403808594j),(242.43441772460938-56.67643737792969j),(3.6307219418297323+0.6168096294761377j),(0.3261180289154002-0.031281364603284685j),(0.1570199474591944-0.01984185841213252j)
(913.7800903320312-54.436805725097656j),(243.58900451660156-55.71776580810547j),(3.6133827290195772+0.6030354581766717j),(0.3606932064549781+0.05224324545690042j),(0.14765516806671994-0.01953298437885162j)
(906.9646606445312-54.50762939453125j),(250.45761108398438-55.278221130371094j),(3.4988272143123837+0.5545901138880227j),(0.36697848026282603+0.11081635629694707j),(0.14245755895175974-0.018696449210210932j)
(900.5623168945312-55.210052490234375j),(256.53533935546875-55.83552932739258j),(3.3964250717088076+0.5240258108189116j),(0.36166773742756225+0.1407467042495067j),(0.13803554478135985-0.018935716520951367j)
(894.5604248046875-52.84443664550781j),(263.6781005859375-58.759159088134766j),(3.2746654568825444+0.5293278113947276j),(0.35281259170145035+0.14658157877993314j),(0.12458476274384106-0.015101056071657543j)
(891.4737548828125-41.80449676513672j),(268.7217712402344-54.3211669921875j),(3.21743298310943+0.49482487772696576j),(0.3425184298880776+0.13501313267042941j),(0.1223384966033662-0.015246402565771677j)
(887.5406494140625-40.668243408203125j),(272.8306579589844-55.1492919921875j),(3.15432878086667+0.48854757219847245j),(0.33030210576928154+0.11262793845411265j),(0.11862925676740124-0.012790851844596815j)
