Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(929.3353881835938-50.39778137207031j),(228.69773864746094-67.1051025390625j),(3.801003389653297+0.8949320708301224j),(0.13388820349341357-0.353892629874008j),(0.17628321267748057-0.022030748926757802j)
(921.234375-51.103824615478516j),(236.8106689453125-67.37391662597656j),(3.655667099689432+0.8242567222188766j),(0.1526327818392509+0.02221836244960302j),(0.16595360756351343-0.02181158640714027j)
(922.2999267578125-54.03638458251953j),(236.27786254882812-64.16412353515625j),(3.6932016711049864+0.7742353079933668j),(-0.007083473938061384-0.01890862734621245j),(0.15591161461431455-0.02373483218876484j)
(918.6116333007812-54.19243621826172j),(239.75836181640625-63.05889129638672j),(3.6391202553933124+0.7310963048508353j),(0.0681106422607096-0.13601653011173218j),(0.14681643429742627-0.021557229896891506j)
(912.0217895507812-48.13515853881836j),(246.85748291015625-62.61785125732422j),(3.517651677373055+0.6972955769489568j),(0.21867445517468206-0.11716016719019844j),(0.13942417365837012-0.020995355877786906j)
(906.473388671875-47.29153060913086j),(251.70712280273438-65.43626403808594j),(3.4190704825631735+0.7009720912466055j),(0.31360878569431705-0.016153823728090176j),(0.12934036335947457-0.019923144254593017j)
(899.4505615234375-47.26695251464844j),(259.5716857910156-64.97368621826172j),(3.303717574935833+0.644861384025355j),(0.3446786571430608+0.0861891558708927j),(0.12347270348670526-0.01735932469308031j)
(895.7703247070312-45.5903434753418j),(264.78277587890625-65.05274963378906j),(3.2303549192458285+0.6214646166784332j),(0.34317985619097047+0.15527368632324234j),(0.11369737717857868-0.01563360002791452j)
(886.33544921875-45.175724029541016j),(273.3610534667969-65.810791015625j),(3.1023392187669256+0.5816178710901039j),(0.33331225263740366+0.18749048883470507j),(0.11016187854334095-0.011739749286396426j)
(879.3468627929688-47.272125244140625j),(280.1918029785156-63.037559509277344j),(3.0233042402333266+0.5114696225613954j),(0.3248747045493565+0.18989810134894797j),(0.10451356100363211-0.011083063841626922j)
(872.68603515625-37.783912658691406j),(288.5528259277344-59.740699768066406j),(2.9260431864551144+0.47485223688655j),(0.3184646966457524+0.1712358263441564j),(0.10294917640581545-0.009367111238221712j)
(866.9642333984375-42.51808166503906j),(293.2879333496094-52.28131103515625j),(2.8900251665930723+0.3702035120538559j),(0.31119812739634445+0.1396199991054871j),(0.09998097476912458-0.00800276868309484j)
(861.4713134765625-44.94588851928711j),(298.7923583984375-52.40497970581055j),(2.822729049831072+0.3446512842700954j),(0.3003055661502788+0.10217143408367108j),(0.09640326069944717-0.007022391946434713j)
(860.5054321289062-46.88428497314453j),(300.99951171875-49.49840545654297j),(2.808491891645352+0.3060854978629234j),(0.28470325963641546+0.06472207880931413j),(0.09585528166341509-0.006975507531232598j)
(856.1685791015625-49.65050506591797j),(304.2618713378906-46.96221923828125j),(2.773043995907004+0.26483040636328214j),(0.26513405381986516+0.03142858362466996j),(0.0924644249861075-0.005909293147869809j)
(852.7120361328125-30.15448570251465j),(309.37835693359375-36.93943405151367j),(2.7289444928386994+0.2283649707148286j),(0.24353054443057254+0.004589041118777585j),(0.09049141996492273-0.005391965049257885j)
(852.56884765625-30.888591766357422j),(309.51727294921875-36.72807312011719j),(2.7279418776464612+0.22390820493769964j),(0.22218035389355034-0.015167632466269034j),(0.08953141060296531-0.005383887468564437j)
(850.5911865234375-33.267948150634766j),(313.9701843261719-34.779319763183594j),(2.6879015991861963+0.1917871315987092j),(0.2030784377393568-0.028394025882079874j),(0.08585419765320548-0.005252093912897553j)
(846.8790283203125-34.47269058227539j),(316.109130859375-33.3833122253418j),(2.660911795591598+0.17195757220387067j),(0.18760712366454024-0.03623893185082763j),(0.08751999058333852-0.004839307863731694j)
(845.2610473632812-33.92473220825195j),(317.6258850097656-34.21614456176758j),(2.642030441873755+0.17780466263243858j),(0.17649653295401313-0.03994633241365725j),(0.08317520902635503-0.004638175946989653j)
(842.9506225585938-33.61198043823242j),(321.29986572265625-34.058555603027344j),(2.6053774005584054+0.1715637524515463j),(0.16993717257113958-0.04053134978336189j),(0.08113473856776925-0.004256179703799189j)
(844.5693359375+5.7927093505859375j),(321.0127868652344-16.56756591796875j),(2.6230342312418666+0.15342068570760667j),(0.16772598480665687-0.03864225033845812j),(0.07954601141525848-0.004242689398535013j)
(839.2657470703125+5.880683898925781j),(325.67620849609375-16.39065170288086j),(2.5695770608570756+0.1473786702098692j),(0.16937979408136047-0.03457220081354948j),(0.07690911139147055-0.0032868393242893694j)
(837.0546875+4.303079605102539j),(327.8240966796875-16.05475425720215j),(2.546614650386341+0.13784328993057193j),(0.1742047031970664-0.028371968477439797j),(0.07473329155218966-0.004125446004211239j)
(835.7467041015625+4.740936279296875j),(329.9720153808594-15.045748710632324j),(2.5268718350822863+0.1295855798091406j),(0.18134461847820915-0.020016497553353614j),(0.0745390484505143-0.003915781416913141j)
(829.9759521484375+3.043031692504883j),(331.4526062011719-10.519285202026367j),(2.5012454874845393+0.08856272597180875j),(0.18984094112959252-0.009581202218679441j),(0.06979022990398896-0.0036129579872916113j)
(830.2977294921875+3.133800506591797j),(334.5396728515625-14.222794532775879j),(2.4770356474277633+0.1146774887513589j),(0.19872256564119353+0.0026138679066660675j),(0.06760527989569314-0.00258287863565699j)
(828.7467041015625-7.913400650024414j),(334.6932678222656-17.497879028320312j),(2.4706212720856553+0.10552118876941372j),(0.2071206217225295+0.015926783029508586j),(0.06959671042649467-0.0032086711666172085j)
(825.2376098632812-8.992347717285156j),(339.1921081542969-16.76897430419922j),(2.4283260497942707+0.09354047058046397j),(0.21437899419371517+0.029401986430220697j),(0.06412224271367638-0.0031062992933645374j)
(825.21923828125-11.67222785949707j),(341.480712890625-11.762866973876953j),(2.4149030338538076+0.04900410081988134j),(0.22012155683380033+0.041859492103710205j),(0.06333568864717416-0.003216223582608943j)
(824.9862670898438-14.357353210449219j),(335.45751953125-12.180732727050781j),(2.4576006454256505+0.046438140433030094j),(0.22424595169850997+0.052039236094579534j),(0.061909502789164704-0.0028625277534416833j)
(823.937255859375-14.742790222167969j),(340.8377685546875-10.083182334899902j),(2.416553056218504+0.028235588169855913j),(0.22683827702125042+0.058765115107291085j),(0.05976426412201098-0.0026472225378147817j)
(824.1089477539062-33.450721740722656j),(341.56744384765625-23.172714233398438j),(2.408286542427443+0.06545065843294673j),(0.22803300251171627+0.06109864496740551j),(0.05746475676581477-0.0025951090839121424j)
(823.0468139648438-35.684417724609375j),(340.3271789550781-18.767230987548828j),(2.416831392236624+0.028422106342354j),(0.2278664252846446+0.05846685823390584j),(0.0572658585877959-0.0021666149869804187j)
(822.5606079101562-38.285308837890625j),(341.6026916503906-15.33261775970459j),(2.4081243535193595-0.003988430538881563j),(0.22618224710591095+0.0507610035900996j),(0.056355964493283214-0.0021644046402069512j)
(821.0493774414062-43.43946075439453j),(342.98626708984375-11.306800842285156j),(2.39539776648767-0.04768463591686485j),(0.2226409467563543+0.038401060011835624j),(0.052899925252305025-0.001565325525070458j)
(823.1085205078125-52.57093048095703j),(342.1474304199219-1.8316864967346191j),(2.40646659352062-0.14076691459483195j),(0.21685924941000395+0.022344614792435484j),(0.04943235593359803-0.0012430126160075353j)
(824.0059814453125-65.68568420410156j),(337.46173095703125+9.251729965209961j),(2.434609827707395-0.2613927115543909j),(0.20866290637888393+0.003999740897613094j),(0.05033073553836372-0.0008147751697698572j)
