Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(838.4901123046875-32.891578674316406j),(318.6922302246094-87.76001739501953j),(2.471999244167112+0.5775199409930641j),(0.16842350408413587-0.12707612342095664j),(0.07207253700449659-0.001394334679625049j)
(831.019775390625-39.3626823425293j),(326.5431213378906-77.35968017578125j),(2.4367006697492055+0.45672284120497164j),(0.18648301259972494-0.1008671214556052j),(0.07132746961397224-0.0013936377424690204j)
(833.00537109375-51.52729797363281j),(326.2995300292969-65.80050659179688j),(2.4837281248449914+0.34294646660206374j),(0.19769824768632596-0.07767466677061066j),(0.07177517021407867-0.0008929871638251787j)
(830.4298095703125-52.95750045776367j),(328.4735412597656-63.81182861328125j),(2.4663873029992374+0.31791657560817915j),(0.20417598634904344-0.058225729079910186j),(0.07044616994041028-0.0001568463866011788j)
(829.9828491210938-54.79512405395508j),(329.7417297363281-57.94367599487305j),(2.4699993645941456+0.26786333324040734j),(0.20753547409963252-0.04256871062022783j),(0.07184040309390761-0.0005959405891853608j)
(829.7236328125-60.27415466308594j),(329.0631103515625-51.44535446166992j),(2.4892668151410295+0.20600017704535326j),(0.20893617428920172-0.03039275465633957j),(0.07034387791259873-0.0006445570369676704j)
(827.50244140625-63.3489990234375j),(331.68670654296875-46.43095397949219j),(2.4731051365928263+0.1552055923395313j),(0.2091649060246518-0.021227276921353344j),(0.07088349128921934-0.0002456229338146903j)
(827.3367309570312-65.26160430908203j),(330.60003662109375-44.880680084228516j),(2.483558534149468+0.13975253059481318j),(0.20873193960901618-0.014556967486235212j),(0.07016595986269854-0.0002197830273599686j)
(825.8878173828125-67.34999084472656j),(333.94903564453125-43.959537506103516j),(2.457067475760145+0.12175977371068208j),(0.20795455920361397-0.009882924542046458j),(0.07016223022152969-0.0008140072342778123j)
(824.9833984375-69.32410430908203j),(335.3294372558594-40.76996612548828j),(2.449149114497982+0.09103770422033507j),(0.20702176249931806-0.006751914824583198j),(0.07030078088028596-0.0006818577444903603j)
(826.1559448242188-61.455543518066406j),(335.5841064453125-35.365543365478516j),(2.453890915923264+0.07547330638347446j),(0.20604071808881466-0.00476792552880498j),(0.06643226342747226-0.0012271769682403119j)
(824.99072265625-59.67680358886719j),(335.8231506347656-36.12211227416992j),(2.4474206881542306+0.08554860269895874j),(0.20506819698219933-0.0035944727088918693j),(0.07097466917659666-0.0004890673094331802j)
(824.0364379882812-62.4550666809082j),(335.81463623046875-34.94459533691406j),(2.446702477053636+0.06862107485315609j),(0.2041307080933949-0.002952433304096636j),(0.06894393344591176-0.0003099375193642233j)
(819.8941040039062-59.635189056396484j),(339.9054260253906-37.38494110107422j),(2.402359590986148+0.08878023251669781j),(0.20323670631153584-0.0026159487539493455j),(0.06749927601322901-0.0007887464716523786j)
(823.0255737304688-63.600311279296875j),(335.1647644042969-33.63944625854492j),(2.449950860145773+0.056135611540470046j),(0.20238359495002706-0.002407692694241922j),(0.06651406946122168-0.0010938728533486037j)
(822.443603515625-43.16680908203125j),(338.8109436035156-23.152908325195312j),(2.424824131852968+0.03829546238820842j),(0.2015615741418842-0.0021941155099895796j),(0.06873641742476923-0.0014205655602116203j)
(822.3182373046875-43.023475646972656j),(340.4014892578125-25.300865173339844j),(2.4118007582536145+0.05287042134216456j),(0.20075579502618038-0.0018809195036309405j),(0.06264262766647267-0.0011174933772041054j)
(820.51708984375-42.73291015625j),(341.7076110839844-26.32320785522461j),(2.396637027361428+0.05956631871307618j),(0.19994779484642802-0.001408828627817981j),(0.06691547584442914-0.0013405370373409703j)
(821.9517822265625-41.9384880065918j),(339.5486755371094-26.444400787353516j),(2.415685608457098+0.06462363714121305j),(0.19911680811704802-0.0007496146999426533j),(0.06695788065810442-0.0010379844440181463j)
(815.3834838867188-41.68208312988281j),(347.5351867675781-26.631092071533203j),(2.341630385157266+0.05949927386365351j),(0.1982412609189914+9.771112255833402e-05j),(0.06608478503909222-0.0014283725281176948j)
(820.677490234375-41.44640350341797j),(342.26568603515625-25.718061447143555j),(2.3933649304246174+0.058744722778361014j),(0.1973005447293707+0.0011106530455189112j),(0.06505688602299693-0.001270633846717922j)
(821.253662109375-3.026325225830078j),(343.16412353515625-7.7226667404174805j),(2.392167388042716+0.04501515525627549j),(0.1962770207291536+0.0022470361169838375j),(0.06360637397254977-0.0015386292281131288j)
(820.2752685546875-2.0907325744628906j),(344.6703186035156-8.831794738769531j),(2.3784774487294147+0.05487995635988191j),(0.19515811610713077+0.0034489365110171857j),(0.06212268797110818-0.0014652567209573273j)
(818.2614135742188-3.2127132415771484j),(345.56396484375-8.595518112182617j),(2.3666684215955134+0.04957122207323682j),(0.1939383336982809+0.0046467610337029815j),(0.06746162875170605-0.001936760977397167j)
(816.8658447265625-2.1842803955078125j),(347.6002197265625-8.645135879516602j),(2.348718785753144+0.05213090102289321j),(0.19262099939280933+0.005763438916241426j),(0.06139218751770955-0.0014454052952500398j)
(818.24267578125-3.9046249389648438j),(350.3343505859375-7.442198753356934j),(2.334788184820061+0.03845278876286205j),(0.19121961124911832+0.006718625335274196j),(0.05993988092676543-0.0017290643765002353j)
(820.4758911132812-3.528553009033203j),(342.3153991699219-8.293542861938477j),(2.3956854033112935+0.04773424335181102j),(0.18975872101986824+0.007432760367334841j),(0.05924500548061167-0.0016098067125395845j)
(814.6995849609375-13.900789260864258j),(350.61932373046875-10.776012420654297j),(2.3226260613032452+0.031737720288426516j),(0.18827436102182293+0.007830788305699686j),(0.05702502652581315-0.0016439194263763988j)
(813.45849609375-13.467185974121094j),(350.8550720214844-11.321226119995117j),(2.317328649548928+0.03639056886993901j),(0.1868141130030563+0.007845326930015746j),(0.05573319470052581-0.0015119450922155657j)
(813.852294921875-15.250322341918945j),(350.6183166503906-9.830955505371094j),(2.320586776647828+0.021571214755445527j),(0.18543698645249043+0.0074190877024342j),(0.057123236938593704-0.0015181330244544457j)
(813.0556030273438-17.59579849243164j),(351.6439208984375-8.083148956298828j),(2.312084547226281+0.003108614246941127j),(0.18421331908082916+0.0065063865419734065j),(0.05524364743433415-0.0014554009144540593j)
(812.8504028320312-19.97547149658203j),(350.61474609375-5.150465965270996j),(2.3186942844669076-0.022911516386760544j),(0.1832249238874033+0.005073650215324915j),(0.05376117680730797-0.001369175987812623j)
(814.099853515625-36.84315872192383j),(348.40423583984375-16.854598999023438j),(2.336301258408408+0.0072739130836190265j),(0.18256568414020788+0.003098915866051314j),(0.05262244143382642-0.0013801704227497692j)
