Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time
3.734257156168808,0.0013261239223463512,8.768371330649806,0.0001,-0.01,0.0
3.9598666121952766,1.498593173983507,8.745764037975281,1.5017,4.778,2.5
3.969249680379033,1.4979233144577393,8.758694378211763,1.5017,4.791,6.359000000000001
3.976293237554593,1.4963083510480353,8.726034847164412,1.5017,4.791,10.219000000000001
3.9821199817861497,1.4982898629507524,8.693825240922958,1.5023,4.791,14.125
3.987118054278515,1.4967956652524155,8.663948009798922,1.5017,4.803,17.984
3.991847958408748,1.496993054023582,8.649151598757989,1.5017,4.803,21.875
3.995932100035339,1.497403225954558,8.64289126544599,1.5017,4.803,25.781000000000002
3.9999128107378192,1.495085401306863,8.594259900488723,1.5017,4.816,29.64
4.003731369926466,1.4968156571049236,8.628662837282699,1.5017,4.816,33.515
4.007169632662386,1.4968311354840322,8.600423008441416,1.5017,4.816,37.469
4.010636037758053,1.4986620420911216,8.569439653031267,1.5017,4.816,41.344
4.013866243590049,1.4981451065239084,8.564638008073793,1.5017,4.829,45.234
4.017073928366901,1.497064110210315,8.538845309809084,1.5017,4.829,49.156
4.020104973832586,1.497408118660924,8.517217730079862,1.5017,4.829,53.015
4.02284828989677,1.4966477673061842,8.535007460260513,1.5017,4.829,56.875
4.025826777085616,1.497719290200971,8.528729746516328,1.5017,4.829,60.797
4.028371426431805,1.4980989126842414,8.493174348040137,1.5023,4.841,64.672
4.031070146569262,1.498896468802009,8.482750018577141,1.5017,4.841,68.531
4.0335834860926285,1.4980823296582533,8.478790175606896,1.5023,4.841,72.39
4.0361270940505936,1.4993196688803088,8.464958189173533,1.5017,4.841,76.297
4.038390349235875,1.4971304784697697,8.4423033977712,1.5023,4.841,80.14
4.040721946604385,1.4970507650127451,8.430888919271593,1.5017,4.841,84.0
4.043218816501751,1.4972719258730418,8.422453877002866,1.5017,4.854,87.85900000000001
4.045251356546058,1.500602023067872,8.42893745738533,1.5017,4.854,91.719
4.047639368362007,1.496671001860607,8.434894716821013,1.5017,4.854,95.60900000000001
4.0497019773193195,1.4955583137896469,8.399236302976034,1.5017,4.854,99.469
4.051798413145952,1.4944122053025484,8.379553908254072,1.5017,4.854,103.328
4.053498305035083,1.4979425377945204,8.34859618114999,1.5017,4.854,107.23400000000001
4.05580291873483,1.4965525812462257,8.334395466321064,1.5017,4.867,111.094
4.057494171643001,1.4967599198235624,8.323874496657961,1.5017,4.867,114.953
4.059834135082737,1.498723833703242,8.314562406376306,1.5017,4.867,118.859
4.0615118858187635,1.4996749085931573,8.317434386193684,1.5017,4.867,122.703
4.063360737959136,1.4965921851603912,8.307829093973677,1.5017,4.867,126.594
4.065125840755026,1.4969048615823741,8.308293082822532,1.5017,4.867,130.453
4.066703905355735,1.498665014218435,8.269900615904055,1.5017,4.867,134.359
4.068487793203841,1.4995744900250079,8.247680489750111,1.5017,4.879,138.219
4.070048252939524,1.4987263544932259,8.242896655053855,1.5017,4.879,142.062
4.071711427070349,1.4972360768519128,8.256660706264547,1.5023,4.879,145.969
4.073508080885627,1.497297151294082,8.24117532716905,1.5023,4.879,149.828
4.074991647887534,1.4984111871184171,8.22188286187252,1.5017,4.879,153.687
4.076447412192897,1.4979432481493653,8.213456736692336,1.5017,4.879,157.594
4.0780976755394835,1.4995584672418723,8.182344365719999,1.5017,4.879,161.453
4.07945502965949,1.496698516625007,8.201201309691932,1.5023,4.892,165.312
4.0808890613219475,1.4964795689946473,8.190825969575794,1.5017,4.879,169.156
4.082212881511924,1.4971077043097807,8.194833178967206,1.5023,4.892,173.062
4.083597446221985,1.4998245555568201,8.183554593708585,1.5023,4.892,176.906
4.084919859157418,1.4961577300758564,8.168470879685184,1.5023,4.892,180.75
4.086100538542414,1.498039463708304,8.160269138086786,1.5017,4.892,184.625
4.087456207514283,1.4958257039913083,8.155288006121552,1.5017,4.892,188.515
4.088751357241283,1.4997952599709543,8.15549090127783,1.5017,4.892,192.359
4.0896105261506435,1.4971382099608188,8.127407280891838,1.5017,4.892,196.219
4.090980827322554,1.498198948876391,8.148035726640297,1.5017,4.892,200.109
4.091899697976557,1.4980339166278742,8.157629971661429,1.5017,4.892,203.969
4.09312842457751,1.4977462263561856,8.1552387531383,1.5017,4.905,207.812
4.094372880266743,1.4989925382026483,8.131539962495367,1.5017,4.892,211.719
4.095188293718573,1.4983876217964338,8.132891290287846,1.5017,4.905,215.578
4.096188192275443,1.4986882807118367,8.117730399422184,1.5017,4.905,219.437
4.097389374712314,1.4983245519716815,8.11886080205277,1.5017,4.905,223.344
4.098062167596362,1.5005955151386587,8.115066099311889,1.5017,4.905,227.187
4.0993868481285896,1.4975195444874054,8.110749881649275,1.5017,4.905,231.031
4.100236621472595,1.4990906814128222,8.113637283624415,1.5017,4.905,234.89
4.101149241824353,1.4962925109747902,8.105501848744408,1.5017,4.905,238.797
4.101880440908408,1.4978032256622456,8.075217030802035,1.5023,4.905,242.64
4.102866094003273,1.5000925642011036,8.068770026868252,1.5023,4.905,246.5
4.103647888127124,1.4964656560505887,8.066709796016406,1.5017,4.905,250.39
4.104524358672166,1.4984945155973943,8.06703344246504,1.5017,4.905,254.25
4.105436305547184,1.498999806149193,8.075639150783793,1.5017,4.905,258.109
4.106092834144475,1.4981034223247929,8.084301669673943,1.5017,4.905,261.953
4.107047420669691,1.4971856440080893,8.092697395242201,1.5017,4.905,265.812
4.1078756950493585,1.4983361449419623,8.070195164093553,1.5017,4.917,269.719
4.108629877794177,1.5008855007007562,8.059264494888845,1.5017,4.917,273.562
4.10943237240166,1.4989927720349663,8.05391347518619,1.5017,4.917,277.437
4.109964844018564,1.4979992823486945,8.066887570426685,1.5017,4.917,281.328
4.111046309636024,1.4994859362445183,8.070109445692559,1.5017,4.917,285.187
4.111668015964478,1.4979613033291599,8.066268717148056,1.5017,4.917,289.031
4.112254924719699,1.4974465848684357,8.075032430816405,1.5017,4.917,292.937
4.113106830794274,1.4990002713317168,8.059807272300317,1.5017,4.917,296.812
4.1138970395490695,1.4957187931337943,8.059757426210114,1.5017,4.917,300.672
4.114362773045504,1.4965018263475027,8.063125671193346,1.5017,4.917,304.531
4.1151471555217185,1.4971334612553002,8.075426491484723,1.5017,4.917,308.422
4.115869442699159,1.4977709282591118,8.072995452639885,1.5017,4.917,312.265
4.1166915421816705,1.4986868553153105,8.070057020505933,1.5017,4.917,316.125
4.117237042615106,1.5002738349177804,8.067136985747112,1.5017,4.917,320.015
4.117876569843445,1.4953994374696067,8.06899062292911,1.5017,4.917,323.875
