Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.197798424948824,0.0011478493232138925,6.154364735395251,0.0004,0.0,0.0
4.197441622375762,-0.0038243511899052713,6.163499777766819,0.0004,4.213,9.313000000000002
3.509597301144958,-3.9776801408382467,6.2268055775871645,3.997,1.368,21.328000000000003
3.4021916281374485,-3.9760947720905424,6.27213311952678,3.997,1.288,32.609
3.244291251646682,-3.9753562823294866,6.28674705125067,3.997,1.154,43.813
3.025068643450326,-3.9743305321989815,6.522039109687904,3.997,0.946,55.0
2.7907907717997595,-3.9776080170643513,6.915858080928936,3.997,0.713,66.219
2.578903437911862,-3.9751845893493383,7.447351963336573,3.997,0.492,77.344
2.4090725568197633,-3.9777598539045798,7.983765321047835,3.997,0.305,88.875
3.898565646133668,-0.002803577449854393,8.587140751539481,0.0006,0.0,100.516
3.9702176716602886,-0.005517184989215629,8.796078970682979,0.0006,0.0,112.10900000000001
4.006767548513382,-0.005294237801052949,8.947219582076908,0.0006,0.0,123.75
4.031499061800274,-0.0032955260235278025,8.808410739629746,0.0006,0.0,135.375
4.049178500847956,-0.004358181060219984,8.708239134376072,0.0006,0.0,147.01600000000002
4.062263437105668,-0.00307530313613746,8.58191574259428,0.0004,0.0,158.672
4.072827677965444,-0.004590008080533383,8.395360267747298,0.0006,0.0,170.281
4.08078791529668,-0.00812213755275639,8.180864918785643,0.0006,0.0,181.922
4.087784976201233,-0.0018548012938180358,8.096609855618926,0.0006,0.0,193.547
4.093314746610276,-0.0038544561204810757,7.908000684515053,0.0006,0.0,205.156
4.0983876482585995,-0.004865496516622877,7.671399103463451,0.0006,0.0,216.797
4.102298058349785,-0.0041822604503949775,7.499602891030547,0.0006,0.0,228.406
4.106565838300879,-0.0029666841403400116,7.555376837767921,0.0006,0.0,240.078
4.109179677319986,-0.003649865171794354,7.638723541576573,0.0004,0.0,251.672
4.111939363660722,-0.00515521090787632,7.621821731461492,0.0006,0.0,263.297
4.114512053162225,-0.004255203321398638,7.606095341991015,0.0006,0.0,274.875
4.11640991567915,-0.0047797670321847955,7.612541292323348,0.0006,0.0,286.516
4.118559453362381,-0.006161127878431558,7.551956617958574,0.0006,0.0,298.109
4.120117416661436,-0.006272743328252769,7.495893097828291,0.0006,0.0,309.781
4.121857251564319,-0.0038547402063626463,7.540706300682598,0.0006,0.0,321.438
4.1233645557622145,-0.0056181232133886054,7.51653437068121,0.0006,0.0,333.094
4.124707483897124,-0.005302747804943777,7.446127117671944,0.0006,0.0,344.719
4.125765521497094,-0.0017794095013461935,7.380716187027642,0.0006,0.0,356.359
4.126862679221393,-0.005747293575043533,7.369593211984287,0.0006,0.0,368.016
4.127981231142036,-0.004076050686104712,7.3155098675785455,0.0006,0.0,379.641
4.128807565738842,-0.005330496598330922,7.263448300693608,0.0006,0.0,391.25
4.1297585208969,-0.003608582044965991,7.244717693990854,0.0004,0.0,402.891
4.1304360813493375,-0.0035406886048980255,7.218971348161623,0.0006,0.0,414.453
4.131434240535167,-0.005657243966882388,7.212156265856513,0.0006,0.0,426.063
4.131940689216464,-0.0037489039049129714,7.168254260459706,0.0006,0.0,437.688
4.132696664035165,-0.002970114818069674,7.132262475579572,0.0006,0.0,449.266
4.133082326168285,-0.003155657972293872,7.138443953449359,0.0006,0.0,460.875
4.133667415629997,-0.004477574874049558,7.1010691923471585,0.0006,0.0,472.484
4.134222855006019,-0.0023905798477054483,7.087636600872679,0.0006,0.0,484.078
4.134250525287479,-0.00569496262164567,7.04718795252005,0.0006,0.0,495.656
4.135329898791386,-0.005503709280176242,6.975918988851639,0.0006,0.0,507.281
4.135794284188982,-0.0043511460550314,6.9759086939320705,0.0006,0.0,518.906
4.136039952795366,-0.005192805274429526,6.9420292399910535,0.0006,0.0,530.484
4.136423299726692,-0.004710294827724343,6.940721391925562,0.0006,0.0,542.156
4.136854932045388,-0.002643894939717196,6.926766045645273,0.0006,0.0,553.781
4.137148629962417,-0.004064042252215457,6.936674939253987,0.0006,0.0,565.344
4.137592910326001,-0.0059857554931839006,6.891002253734211,0.0006,0.0,577.031
4.137811603718012,-0.005233387934377533,6.883360854430781,0.0004,0.0,588.641
4.1380137947668105,-0.005362928010909484,6.864585319761407,0.0006,0.0,600.25
4.138310589055377,-0.00376220527810797,6.857796646933381,0.0006,0.0,611.844
4.138742997351758,-0.006831407338897368,6.84565391876139,0.0006,0.0,623.531
4.138850419864216,-0.006442038994476401,6.8098902721934955,0.0006,0.0,635.156
4.1392446131701375,-0.006859358927981905,6.786980081681087,0.0006,0.0,646.906
4.139483329811524,-0.00303731021156651,6.7687263076019,0.0006,0.0,658.547
4.139499436534848,-0.005606801603606584,6.760722900483553,0.0006,0.0,670.234
4.140017693561731,-0.005560071675548488,6.757411474882351,0.0006,0.0,681.891
4.140202052874252,-0.0057478516576645045,6.75178389807134,0.0006,0.0,693.531
4.140314954744901,-0.006003967616833855,6.721704698302189,0.0006,0.0,705.156
4.140590339589944,-0.00544571761249513,6.718433108361395,0.0004,0.0,716.813
4.140626913623809,-0.005382433136181681,6.7301118278153025,0.0004,0.0,728.469
4.141010948990765,-0.0033410478864975305,6.701113485654507,0.0006,0.0,740.047
4.14120012735796,-0.003632916791042055,6.690296796452942,0.0006,0.0,751.625
4.14129267852842,-0.005272887450018049,6.679667467313062,0.0006,0.0,763.234
4.1415214505944355,-0.006209432619923761,6.677676563651615,0.0006,0.0,774.906
4.1416585929808925,-0.005379247760555904,6.662890510237012,0.0006,0.0,786.531
4.141724794917283,-0.006621090023151418,6.673530521699329,0.0006,0.0,798.203
4.142014226953143,-0.005077320692861957,6.64354081327872,0.0006,0.0,809.781
4.142081610188671,-0.0023730106135328114,6.633086613633898,0.0004,0.0,821.406
4.142150997352965,-0.007365372091332575,6.637737476573017,0.0006,0.0,833.031
4.14240157158286,-0.0012302299998339966,6.631758763524856,0.0006,0.0,844.688
4.14251099482999,-0.0038185084085196534,6.61418803421608,0.0006,0.0,856.328
4.142351349983989,-0.004841718532806014,6.619663537962299,0.0006,0.0,868.031
4.142620844976044,-0.005552815221531441,6.593971302181428,0.0006,0.0,879.656
4.1427927783540275,-0.005045387779038992,6.60834430479503,0.0006,0.0,891.313
4.142769935353156,-0.004335035725784368,6.607999812524412,0.0006,0.0,902.938
4.142986192058943,-0.005230626695307304,6.608372229164978,0.0006,0.0,914.547
4.143224481964436,-0.004310319993964095,6.604706928908414,0.0006,0.0,926.234
4.143162284235833,-0.004409307660677773,6.598364379345749,0.0006,0.0,937.828
4.143298201592329,-0.005725587786974401,6.583326260234638,0.0006,0.0,949.438
4.1431325737719575,-0.0037648499400359057,6.589747070736874,0.0004,0.0,961.063
4.143452307644717,-0.005829967656208829,6.58464269357275,0.0006,0.0,972.703
4.143339328752567,-0.005642161090822882,6.582221984935974,0.0004,0.0,984.281
4.143636089951713,-0.003106290815956821,6.582785943553103,0.0004,0.0,995.875
4.143841111081812,-0.0059060211317669455,6.579567544268177,0.0006,0.0,1007.438
4.1439101945127215,-0.007421457763556053,6.572563354713646,0.0006,0.0,1019.047
4.143971418672154,-0.006597402210999665,6.579731838519201,0.0006,0.0,1030.703
