Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(880.9187622070312-49.201805114746094j),(276.31939697265625-70.9168930053711j),(3.033906131479319+0.60058538494905j),(0.09564907616300951-0.11384474540427604j),(0.15087599103690563-0.0018689873506291558j)
(874.5084228515625-55.80902099609375j),(282.2362976074219-60.733062744140625j),(3.002039387794105+0.4482556870809103j),(0.14818544603626824-0.12037258847247864j),(0.15025608338159105-0.0029829551313502174j)
(875.0589599609375-63.06321334838867j),(282.1991271972656-54.378421783447266j),(3.0313593286111+0.3606578227609749j),(0.1942022087859586-0.11287412634061034j),(0.15152583412950255-0.001473235835102056j)
(873.7579345703125-67.87269592285156j),(282.18017578125-49.626548767089844j),(3.04458748536256+0.2949167962092348j),(0.23113188998456932-0.0978125400919912j),(0.1495330165408902-0.002109074411447059j)
(874.8680419921875-66.52058410644531j),(281.703857421875-47.792057037353516j),(3.057684464922367+0.28261042277503473j),(0.2589708049050655-0.07997945448389203j),(0.15143407023318328-0.0021431081260142254j)
(875.1533203125-69.48471069335938j),(282.2908935546875-42.59092712402344j),(3.0674930052056064+0.2166653680344647j),(0.2788681026921392-0.06245474815536361j),(0.15000779506059173-0.00022663395812080338j)
(872.8148193359375-69.96701049804688j),(284.9267272949219-40.778709411621094j),(3.03624797825658+0.18898635456253296j),(0.2923113226021202-0.04694685458037488j),(0.14757089182832006-0.0006600369522660656j)
(874.845458984375-70.58274841308594j),(283.7579040527344-38.84618377685547j),(3.059778214361781+0.17013784542705945j),(0.3007283494654281-0.034199308435607575j),(0.15029784055178722+0.00047855547204799013j)
(872.7295532226562-74.37930297851562j),(286.6249694824219-35.16937255859375j),(3.031054775737353+0.11241515954831083j),(0.30533552924319524-0.02433942867911707j),(0.14831897145675718-0.0004880877078491911j)
(869.6638793945312-75.91903686523438j),(288.6079406738281-34.50739669799805j),(3.001843611667732+0.09586282138786688j),(0.30711185395658275-0.017138520585213216j),(0.14832409224914328-0.0010056130473287805j)
(872.076171875-67.31511688232422j),(286.7595520019531-28.023086547851562j),(3.035096076046823+0.06185545699855098j),(0.30682668366887106-0.012190787681032681j),(0.14677908065883716+0.0006238600637162967j)
(868.8141479492188-67.20782470703125j),(288.9485778808594-28.379179000854492j),(3.000711060212947+0.062121404895777096j),(0.30508237058726745-0.009028931181249717j),(0.1496439404013677-0.00020491550882977946j)
(871.0904541015625-67.16259765625j),(289.5806579589844-28.944488525390625j),(3.001307179604107+0.06805946123571928j),(0.3023540785497359-0.00719421869640551j),(0.14968891245947843-0.000474491143419533j)
(868.218017578125-69.7147216796875j),(290.7560729980469-27.30742073059082j),(2.9822831583758562+0.040321562823955104j),(0.29902068314849284-0.0062752946150015105j),(0.150472525356156-0.00033906410820315784j)
(869.7033081054688-68.17088317871094j),(288.62371826171875-27.044986724853516j),(3.008989543790222+0.04575922993391209j),(0.2953863343015838-0.0059262764306231815j),(0.1494514797251729-0.0005492856470015518j)
(872.3187866210938-47.869415283203125j),(290.162353515625-19.011127471923828j),(3.004225391821307+0.031859048850057844j),(0.2916945627252088-0.005871669647883381j),(0.14911827212694578-0.0008242298478137578j)
