Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(843.5709228515625-30.475439071655273j),(315.4654541015625-87.30052185058594j),(2.5086655105600233+0.5976323768500634j),(0.16000592198387528-0.12934930799952146j),(0.10399155533592536-0.00213158593881984j)
(837.3851318359375-40.901039123535156j),(321.4800720214844-77.00547790527344j),(2.492258694635982+0.46975394702035905j),(0.18578989260188572-0.1055975644625833j),(0.10506577905648473-0.002107210401539848j)
(835.1851806640625-47.920494079589844j),(322.267822265625-70.96771240234375j),(2.502954309519721+0.40248649897072913j),(0.20318745364174243-0.08253363635890287j),(0.1049846066234789-0.002226159096933467j)
(834.2706298828125-56.91422653198242j),(325.33502197265625-62.713462829589844j),(2.504983833461157+0.3079348278862134j),(0.2141748247384598-0.06208668536013045j),(0.10492772909612202-0.002349638425658417j)
(834.5631713867188-54.759613037109375j),(324.14617919921875-56.011566162109375j),(2.5283484700514984+0.2679567125814127j),(0.22056249030346903-0.04506676833200359j),(0.10194493863068042-0.0022244292474104576j)
(833.8218994140625-57.1994514465332j),(325.0428466796875-52.29722595214844j),(2.528135868913394+0.2307850860095532j),(0.2237983206486218-0.03158512128919959j),(0.1023769972749903-0.0015558757225697343j)
(832.2357177734375-60.93156433105469j),(325.3251953125-49.23065185546875j),(2.5286033123482263+0.19535291436219124j),(0.22495121438281948-0.021364884944290553j),(0.09913842420294461-0.0022684869942655173j)
(829.6814575195312-63.055206298828125j),(329.7882385253906-48.54393005371094j),(2.489993820501561+0.17532122981796575j),(0.22477035952036817-0.013945731665734809j),(0.10107719447725164-0.0020439996010954043j)
(828.7361450195312-66.3343505859375j),(329.95068359375-45.352386474609375j),(2.492244685856653+0.14152082695430238j),(0.2237634244318581-0.008808068895153318j),(0.10179621687494925-0.002027768290147046j)
(826.1663818359375-65.74473571777344j),(334.8387451171875-45.034183502197266j),(2.4494557005228175+0.13309242860911302j),(0.22226781702774112-0.005443128269497692j),(0.10133338868673691-0.0028144382776858754j)
(826.9183959960938-57.98386001586914j),(331.8470458984375-39.2012939453125j),(2.477928025885227+0.11798846904356285j),(0.22050618737674366-0.0033891672804253533j),(0.09977649375358665-0.0014780353826784915j)
(827.26708984375-59.45342254638672j),(332.7817077636719-37.772438049316406j),(2.4743158710023+0.10219167584066487j),(0.21862561675785783-0.0022474687800721335j),(0.09879849271293856-0.001935402906356172j)
(827.5787963867188-58.665504455566406j),(333.343017578125-39.352413177490234j),(2.46903057295361+0.11548706518245j),(0.21672328199903798-0.0016867780765435314j),(0.09810758045774808-0.0018397384650596525j)
(824.5979614257812-60.244483947753906j),(335.9974670410156-36.37779998779297j),(2.4449321733441165+0.08540769634544679j),(0.2148622286514172-0.0014414358872360236j),(0.09965302166387302-0.0026684236394135547j)
(824.2001342773438-59.106658935546875j),(337.133056640625-35.5036506652832j),(2.436177727045325+0.08123363611064499j),(0.213080601137125-0.0013063561497036217j),(0.09806586211786421-0.0018675231026863445j)
(823.9483642578125-42.46958541870117j),(339.3104248046875-27.62863540649414j),(2.422433014323214+0.07208423715471891j),(0.21139698354636274-0.001130715883638368j),(0.09573750893103197-0.001967432186456232j)
(824.2130737304688-39.23064422607422j),(337.7295227050781-28.83143424987793j),(2.4326410101954288+0.09151075945445383j),(0.20981375258614074-0.0008114336518151676j),(0.09567474713711822-0.0027404737983811795j)
(821.981201171875-40.068424224853516j),(339.5646057128906-26.40555191040039j),(2.415262338414154+0.06981855714792025j),(0.208319685260991-0.0002870032497433206j),(0.09468379642916633-0.003750801441417774j)
(820.6152954101562-40.102622985839844j),(342.6109619140625-26.38302993774414j),(2.3900220412821396+0.06699552154706782j),(0.2068925451581493+0.00046809436814614324j),(0.09357145567951462-0.0018856498694577151j)
(818.5965576171875-39.935401916503906j),(343.8264465332031-28.426883697509766j),(2.3742160541997+0.08014555601187713j),(0.20550198993066707+0.0014484099452082026j),(0.09241895306478748-0.002300216340806755j)
(818.7891845703125-38.107601165771484j),(343.9237060546875-30.366405487060547j),(2.3720204474911317+0.09863272862310063j),(0.2041128768029397+0.002622128608916506j),(0.09493622875371296-0.003292891884997976j)
(816.9215698242188-0.7966079711914062j),(346.8570861816406-9.878133773803711j),(2.3533675443220328+0.0647248458945795j),(0.2026888682812981+0.00393547656926815j),(0.08944083499809527-0.0030434884770785884j)
(815.7918090820312-1.328338623046875j),(348.0442810058594-10.366714477539062j),(2.341967010222092+0.06594035856993437j),(0.20119613760340732+0.005317151327596745j),(0.08700727323695048-0.00251828925979422j)
(818.0152587890625+0.2505302429199219j),(344.1517333984375-11.459917068481445j),(2.3742460523767974+0.0797880424200477j),(0.19960693063967702+0.006682938273825149j),(0.08734810577565433-0.002772267619432978j)
(812.7813720703125+0.666778564453125j),(351.508544921875-11.011335372924805j),(2.309940126940475+0.07425795011433534j),(0.1979027507459766+0.007940579967177988j),(0.08639754446315816-0.0025655919375579986j)
(811.5672607421875-0.9205245971679688j),(355.235107421875-9.132281303405762j),(2.283149647187553+0.05610323929794425j),(0.19607698938362747+0.008994846948711258j),(0.08410668612407632-0.0025416507372928708j)
(810.9607543945312-1.7682056427001953j),(354.3759460449219-9.4904203414917j),(2.2869127437336756+0.056255391490706234j),(0.19413691940839356+0.009752640559052334j),(0.0821012865234289-0.002168735388637555j)
(808.3077392578125-11.548490524291992j),(355.0292663574219-12.972169876098633j),(2.2748869586930143+0.050592250427919316j),(0.19210508582526406+0.010127856933662511j),(0.08295910057438012-0.0018594708484667834j)
(807.2154541015625-13.551740646362305j),(357.05096435546875-12.226598739624023j),(2.259435242723293+0.03941585053546951j),(0.19002025096944547+0.010045670861384224j),(0.08133549143973899-0.0017874591805656505j)
(806.0537719726562-12.700115203857422j),(359.4981994628906-11.35614013671875j),(2.2410432969231513+0.03546467422508515j),(0.18793815433163225+0.00944586701438503j),(0.0803015080090685-0.0024754277088857943j)
(806.7420043945312-16.961435317993164j),(357.4591979980469-7.6508355140686035j),(2.2568602840434493+0.0008544513476446686j),(0.18593240872114086+0.008284858404187282j),(0.07903606163872691-0.00245155208665545j)
(805.9014892578125-20.580347061157227j),(357.38836669921875-5.5431647300720215j),(2.2553246461791776-0.02260485169735187j),(0.18409585679159793+0.006536090642061968j),(0.077559122668436-0.0023948592123726113j)
(807.1671142578125-35.82273864746094j),(356.9025573730469-18.49709701538086j),(2.2607192016399114+0.01679451050708422j),(0.18254264895007832+0.004188641245810132j),(0.07617394674208335-0.0022440616655716554j)
(806.9345092773438-38.28044891357422j),(355.65521240234375-15.861817359924316j),(2.269154233549189-0.006431900390454844j),(0.18141118553637334+0.001243997817662646j),(0.07578201459762911-0.0016072284060565183j)
(808.19921875-40.53541564941406j),(356.5339660644531-12.950008392333984j),(2.2679599749530577-0.031316272790334825j),(0.18086792325024437-0.0022887427057666997j),(0.07306623319961046-0.0009860762608084111j)
(807.0037231445312-46.41273498535156j),(357.00726318359375-8.377906799316406j),(2.2622736358823268-0.07691613068179358j),(0.18111192938873508-0.006398643815238934j),(0.07343340930986772-0.0003264178496164338j)
(808.7888793945312-55.210113525390625j),(355.9624328613281+2.192807674407959j),(2.2710770016030812-0.16909129460615155j),(0.1823800450666416-0.011078556061892324j),(0.07393583608894069-0.002683882298726579j)
(808.8825073242188-69.14579010009766j),(354.99896240234375+17.200237274169922j),(2.263797296279189-0.304461849705988j),(0.18495266057841805-0.016328834475846894j),(0.0731882867427131+0.0017794385567651996j)
(818.8302001953125-85.8421401977539j),(345.1568298339844+34.493263244628906j),(2.3242755623710227-0.48098132406513844j),(0.18916045939908308-0.02215656951687414j),(0.07383629298842213+0.0027029890686918034j)
(837.8038940429688-95.40808868408203j),(327.7775573730469+42.69097900390625j),(2.476099649283527-0.6135722300057704j),(0.19539303329833882-0.028566784079553736j),
(857.152099609375-119.66673278808594j),(306.1466064453125+70.70597839355469j),(2.572325624169386-0.9849710120685568j),(0.20411086468571635-0.035540893973445245j),
(881.3736572265625-125.19097900390625j),(280.0859680175781+83.4110336303711j),(2.7681817513895184-1.2713520876622029j),(0.21586246189727767-0.042996290826125466j),
(902.6318359375-116.17949676513672j),(252.44081115722656+95.98396301269531j),(2.9710977619209418-1.589906293727137j),(0.23130775358989436-0.05071895959597727j),
(917.251220703125-76.12858581542969j),(229.12689208984375+105.63428497314453j),(3.1751857530434116-1.796109826923837j),(0.2512460684674979-0.058258228083859644j),
(923.5827026367188-11.279131889343262j),(204.8638153076172+123.85350799560547j),(3.2771838318354196-2.036327621753168j),(0.2766403068020387-0.06476871693692449j),
(926.6753540039062+116.70376586914062j),(164.12921142578125+141.7390899658203j),(3.585835295458683-2.38561595632566j),(0.3086153152955708-0.06877950661427944j),
(892.3197021484375+290.4412841796875j),(123.55618286132812+152.03195190429688j),(4.023152588315253-2.5996793458017957j),(0.34838344573712177-0.0678664923050816j),
(810.8211059570312+456.1795654296875j),(81.31348419189453+144.79481506347656j),(4.785912508970465-2.9121338677094126j),(0.397007256647374-0.058207517277779085j),
