Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(879.7466430664062-43.558197021484375j),(276.578125-75.16752624511719j),(3.0018989478481473+0.6583569142573401j),(0.023690038041708206-0.058802370182372415j),(0.14883228442156177-0.007060697763138194j)
(876.246826171875-49.542015075683594j),(281.55157470703125-66.19442749023438j),(2.9883937768382025+0.5266282039153433j),(0.08764464883358034-0.1044880683072572j),(0.14528587958807865-0.006680352748294402j)
(875.8819580078125-56.956947326660156j),(281.9492492675781-62.294586181640625j),(3.0044903342093323+0.4618084107969358j),(0.15675616383968044-0.11172825941857735j),(0.14615498960307718-0.007193803514377959j)
(873.2101440429688-61.26978302001953j),(282.3250427246094-57.851951599121094j),(3.010966726913613+0.3999663552414579j),(0.21401360097026928-0.09517853645945779j),(0.14461459245203914-0.0086775537169551j)
(873.4107666015625-56.72427749633789j),(285.4790344238281-53.190879821777344j),(2.992588782050374+0.3588850332651644j),(0.25474738775550565-0.06852101431389737j),(0.14187113436109045-0.00951546874952165j)
(874.6911010742188-59.06031036376953j),(286.1491394042969-51.492923736572266j),(2.9968620524188703+0.33289241739034353j),(0.2802894829499097-0.040946841589460777j),(0.1381833840105394-0.0096706718708936j)
(870.051025390625-59.47443389892578j),(287.1808776855469-51.265350341796875j),(2.9718924175378985+0.32342220280413436j),(0.29392712657381326-0.017365911550764734j),(0.1361410783882573-0.01055006519373007j)
(868.552490234375-59.52910232543945j),(289.6352844238281-52.04258346557617j),(2.940764831093139+0.3228746698986884j),(0.2989591867712394+0.0003257628955330512j),(0.1293780395466028-0.010474261910093537j)
(865.2554931640625-59.28998565673828j),(294.0435485839844-51.995338439941406j),(2.8879632290597472+0.30903803289659637j),(0.29802839486041377+0.012024765447318052j),(0.12874637102552838-0.011823293423643423j)
(863.198974609375-59.51581573486328j),(296.0494079589844-52.102561950683594j),(2.8624466062215963+0.3027365820935483j),(0.2930603718646497+0.01853936104704776j),(0.1252487063694298-0.011312063687588839j)
(859.4100341796875-47.018531799316406j),(302.825927734375-48.966461181640625j),(2.790121841777592+0.2958923026456642j),(0.28541779732752126+0.021033991070591656j),(0.11667814521715339-0.009354654076405957j)
(856.039794921875-46.38313293457031j),(303.4276428222656-50.378936767578125j),(2.7702454427868752+0.3070876673976642j),(0.2760829486535367+0.02070905300999146j),(0.11530528233560788-0.00842768036529079j)
(852.360595703125-47.15203094482422j),(306.5597839355469-50.2720832824707j),(2.732155612844984+0.29423012505695356j),(0.26579918952129217+0.018633275178094585j),(0.1130296166192662-0.0084883164220709j)
(845.8225708007812-46.040191650390625j),(316.64471435546875-49.070106506347656j),(2.630562371509906+0.26225539327325487j),(0.2551590029739237+0.015670655256644253j),(0.10924819015127184-0.008470984280921717j)
(842.9287109375-47.525787353515625j),(318.0451965332031-45.717105865478516j),(2.617733797165715+0.22685274472182823j),(0.24464891964371524+0.012464573119436828j),(0.10609677731923942-0.006301445667258292j)
