Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(888.6096801757812-47.758277893066406j),(268.4187927246094-71.66948699951172j),(3.1345706529265587+0.659025364693425j),(-0.00019363015499227477+0.0038348611850444045j),(0.15819363609687997-0.005329664839731162j)
(882.6842041015625-57.01939010620117j),(275.8172912597656-61.548583984375j),(3.0923928771145914+0.4833381257377901j),(0.040660131887488044-0.08402339686444328j),(0.1588893152385042-0.0031412627682818055j)
(885.691650390625-63.684814453125j),(272.31243896484375-53.64990997314453j),(3.175308185552784+0.3917198356573869j),(0.11827623220792577-0.12149215140233378j),(0.1598722612469973-0.004888968672550826j)
(882.1527099609375-65.5794677734375j),(276.3924865722656-53.25977325439453j),(3.121481383925362+0.36422814599889547j),(0.19472069161812047-0.11815877594311436j),(0.15689978914035124-0.003861612165891409j)
(883.0093994140625-64.79681396484375j),(275.4208068847656-45.4599609375j),(3.1588118887940926+0.286117276323342j),(0.2542837787991311-0.09277091436018076j),(0.15657684994647325-0.004756619569475599j)
(882.1768798828125-66.945068359375j),(275.07940673828125-46.15507125854492j),(3.1588920163880183+0.28665838235606816j),(0.29457504870510254-0.06060631782144847j),(0.15803130587357975-0.005601200390744739j)
(879.90576171875-67.70120239257812j),(279.2408752441406-41.90318298339844j),(3.1172502692606354+0.22533057164459175j),(0.3186927955882984-0.03082420765186239j),(0.15345069609662765-0.004790167959943143j)
(879.1337890625-68.65457916259766j),(279.1319885253906-41.96246337890625j),(3.116079976278121+0.2224890563629074j),(0.33087922519746843-0.007603068785236891j),(0.1525087692709261-0.004508342182234266j)
(877.8468017578125-69.31806182861328j),(278.76495361328125-41.863746643066406j),(3.1161229760976945+0.21930490242395384j),(0.33477394818135137+0.008035511837300934j),(0.15235810302285496-0.007039121652166444j)
(875.1477661132812-69.56526947021484j),(283.18341064453125-39.25595474243164j),(3.0655365748570946+0.1793018011121434j),(0.33302879670965746+0.01676262771474724j),(0.14948017890686846-0.008044575045083041j)
