Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.186079245979765,0.0034692752408959065,26.108908298920575,0.0004,0.0,0.0
4.185592459012474,-0.00014819174128944966,26.1081814095458,0.0004,4.201,9.344000000000001
3.9564721111707533,-1.998373116123975,26.135140688139565,1.9992,2.882,21.031000000000006
4.1675208970158115,0.0033423199454394674,26.192757001543182,0.0004,4.183,32.406000000000006
3.9432819725016977,-2.00063182171381,26.246026566357013,1.9992,2.866,43.765
4.157804056423503,-0.004814259954129315,26.331942651737712,0.0004,4.172,55.156
3.9337136040315994,-1.9984344352043952,26.36799332838037,1.9992,2.853,66.562
4.149756511835884,0.000644702618495245,26.44463127653856,0.0004,4.165,77.937
3.9259999912558543,-1.9976866810469318,26.486068544007857,1.9992,2.849,89.312
4.143708748233982,-0.007403044686328286,26.5477652423228,0.0004,4.158,100.719
3.919881430683486,-1.9989493041187418,26.57990153292544,1.9992,2.842,112.14
4.1377426554888155,0.0038978486098646724,26.643403472226893,0.0004,4.152,123.562
3.9142199977375247,-2.001794349227533,26.677085947802826,1.9992,2.838,134.969
4.132816225468411,-0.001814034996663494,26.735186373120175,0.0004,4.147,146.422
3.9092399928408135,-2.003217176400362,26.770813145321195,1.999,2.837,157.812
4.127963109785979,-0.004003136911425215,26.81343211387252,0.0004,4.143,169.25
3.9045420301115756,-1.9945447368775098,26.84957103452823,1.9992,2.834,180.609
4.123563055928873,-0.00099705177620602,26.906543331422444,0.0004,4.138,192.0
3.90038668434893,-1.9997743562920776,26.926441814824855,1.9992,2.831,203.406
4.119151809430448,0.0007341672820331248,26.990604101116745,0.0004,4.134,214.781
3.8960933835293354,-1.9991342608683669,27.008489807145644,1.9992,2.83,226.219
4.115094640130479,-0.0010259186636584112,27.06595569165968,0.0004,4.129,237.594
3.892326157157502,-1.9979559956307424,27.08397744739782,1.9992,2.827,248.953
4.111199163066918,-0.007321844950584507,27.14578123992217,0.0004,4.125,260.344
3.88844926374219,-1.9995888717441217,27.17003378513881,1.9992,2.822,271.906
4.107393702519702,-0.0018280414418386228,27.22925566227164,0.0004,4.121,283.312
3.884692196401054,-1.998494223528286,27.247947794414333,1.9992,2.819,294.672
4.103381692665529,-0.0009620168928711146,27.30745092773298,0.0004,4.117,306.062
3.8810322332166565,-2.000667173419206,27.32767939625354,1.9992,2.815,317.484
4.099854998908392,0.0006880729611454348,27.37927880318147,0.0004,4.114,328.844
3.8776361036725273,-1.9986558624247701,27.396866388783582,1.9992,2.813,340.219
4.095766562918421,-0.006865345656328788,27.44618369631989,0.0004,4.11,351.609
3.8738663370101283,-1.99672567205387,27.460320710054344,1.9992,2.81,363.047
4.0920459519944306,-0.002165261317347883,27.52205380724585,0.0004,4.107,374.437
3.8701532550460573,-1.9967594545737422,27.53405093636413,1.9992,2.807,385.812
4.088569312636534,-0.0011695002794502299,27.59074656596263,0.0004,4.103,397.219
3.8668884082434403,-1.9992446910067656,27.59769822498151,1.9992,2.805,408.594
4.08495694608795,-0.0025133447092756667,27.654863105547943,0.0004,4.099,419.922
3.863159648777884,-1.9948447743406146,27.677884684583102,1.9992,2.802,431.312
4.080893999922063,-0.0022546426875136544,27.724473663941644,0.0004,4.096,442.828
3.8598620670710027,-1.998708505188996,27.739316645801402,1.9992,2.798,454.234
4.0773229085722065,0.0019149499656697729,27.786886330765427,0.0004,4.092,465.687
3.8563390897163803,-2.000227105860054,27.79531982392302,1.9992,2.795,477.062
4.073648730046606,0.0024209661427568143,27.840800730311788,0.0004,4.088,488.484
3.8533783921537244,-1.999032558813327,27.86832125182418,1.9992,2.791,499.89
4.07007166132194,-0.0017069752194322678,27.914816112788078,0.0004,4.085,511.265
3.849585797540591,-1.9973341702679355,27.931293538543756,1.9992,2.787,522.672
4.066673633589088,-0.0027327581648025944,27.978748297243477,0.0004,4.081,534.094
3.846252058367782,-1.9978724591296981,28.001010238533432,1.9992,2.784,545.484
4.063208311148642,0.002580514214453695,28.049297835704103,0.0004,4.077,556.906
3.842796327887077,-1.999010353730127,28.063548763865978,1.9992,2.78,568.422
