Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(832.1444091796875-27.202199935913086j),(327.0865783691406-90.29837036132812j),(2.385278376929279+0.5753355924819845j),(0.15950419177057576-0.12289353841702474j),(0.06975632134344872-0.0006264921545090552j)
(824.7855224609375-39.40118408203125j),(333.8537292480469-78.64749145507812j),(2.366947240358827+0.4395735794512438j),(0.17591999066013686-0.09640756088672285j),(0.06854740875460956-0.0008303759473935324j)
(827.4007568359375-47.335472106933594j),(333.58599853515625-71.80313110351562j),(2.39968569186505+0.3746244590062218j),(0.18568225329688817-0.07336520447052847j),(0.06854877740833898-0.00039649150525260696j)
(823.7241821289062-54.13609313964844j),(334.7832946777344-63.6778678894043j),(2.4042452933403613+0.2955975480158354j),(0.19099928970928415-0.054305811083270955j),(0.06804060426362599-0.001202310664581387j)
(823.8654174804688-54.056236267089844j),(336.4681091308594-56.87550354003906j),(2.4069512931365242+0.24620559357136523j),(0.1935048443349235-0.039136748138876826j),(0.06884676167727197-0.001209845028216266j)
(823.3840942382812-58.42900848388672j),(337.2823791503906-51.90534591674805j),(2.410795379198905+0.1977694766502686j),(0.19432910983055976-0.0274561306217708j),(0.07011901297646018-0.0013877239473648112j)
(821.3583984375-60.17976379394531j),(338.2232971191406-51.85248947143555j),(2.399335395809794+0.18990929987031252j),(0.1942120932070327-0.018743214263988485j),(0.06715444751798083-0.0007027420536159593j)
(821.897216796875-61.60870361328125j),(339.1545104980469-48.379451751708984j),(2.4004387588249174+0.16076214767762914j),(0.19361376065176084-0.012461362017167727j),(0.07022579860688669-0.00125101256386945j)
(822.0548706054688-65.46269226074219j),(337.7191467285156-46.34046173095703j),(2.4152601584026145+0.1375746063854909j),(0.192804195565881-0.008108402969654302j),(0.06810471451710212-0.00081153090241791j)
(817.8523559570312-67.90416717529297j),(341.5628356933594-44.12971115112305j),(2.380392606559494+0.10874096095100567j),(0.19193084310977218-0.0052376828059658145j),(0.06873334506506462-0.0006365723581540452j)
(822.0801391601562-57.9084587097168j),(339.0478820800781-38.62702178955078j),(2.412813974240256+0.10408960242099047j),(0.1910655558455184-0.003463993894959324j),(0.06718869159543114-0.0004474558700068757j)
(819.9237670898438-59.79583740234375j),(342.9570007324219-36.71016311645508j),(2.382117531924644+0.08062843358824369j),(0.19023579717904193-0.002462402234505035j),(0.06654962581033-0.0015117473407159426j)
