Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(925.837890625-58.837989807128906j),(230.5858917236328-59.523677825927734j),(3.8260664890426126+0.7324973699156767j),(0.22273321588427647+0.062287808362893465j),(0.19201712870947102-0.0077636520230126285j)
(922.3645629882812-64.10443115234375j),(235.2323760986328-53.823211669921875j),(3.7852608315933454+0.5935852289049803j),(0.021985814017392157+0.04357866234344036j),(0.18658322295371285-0.008576202219111062j)
(921.736328125-69.09569549560547j),(235.44020080566406-48.26311111450195j),(3.8148053576569025+0.4885260841929249j),(0.018168075904905746-0.09245073399433212j),(0.18839728818089846-0.00895832432117162j)
(920.8461303710938-72.25847625732422j),(236.88150024414062-46.543006896972656j),(3.800582925116526+0.4417064267621249j),(0.13250361245847905-0.15428111266862118j),(0.1833118492243962-0.010779731395225142j)
(918.9769287109375-66.49591064453125j),(241.08189392089844-43.9673957824707j),(3.7378659663567353+0.405871714746889j),(0.2530067392632254-0.1283936412403923j),(0.17812760002832576-0.011495957723327618j)
(918.1784057617188-67.57323455810547j),(239.03500366210938-41.981292724609375j),(3.7744139081737647+0.38020180807176196j),(0.33424496215605287-0.06160430451370442j),(0.1777447031351794-0.01379054108188336j)
(917.1539916992188-67.68161010742188j),(241.6370086669922-43.132911682128906j),(3.7268345424374987+0.38515463992397597j),(0.3759300658409595+0.007016482399275142j),(0.17202207833417887-0.014307146576622522j)
(913.5780639648438-68.08647918701172j),(246.08872985839844-44.34184265136719j),(3.643937694655781+0.37991350824800857j),(0.3914244300007743+0.05882164247692967j),(0.1642565881870164-0.014724562624582205j)
(913.2003784179688-66.2047119140625j),(245.4286651611328-43.89035415649414j),(3.6522760706040467+0.38339033560020847j),(0.39266449239285456+0.08924106042181058j),(0.16244161666099105-0.014992145793513231j)
(908.78076171875-64.30674743652344j),(249.5786590576172-45.58607864379883j),(3.569245782300003+0.3942691729573525j),(0.38667887728062555+0.1004648978056398j),(0.15730133200073876-0.014542858299678512j)
(904.322021484375-52.3370361328125j),(254.96519470214844-43.76636505126953j),(3.4795530480288774+0.39201567452859376j),(0.376602712977234+0.09710110291928203j),(0.1513223046130001-0.01652498197165717j)
(903.2079467773438-54.04474639892578j),(257.36907958984375-43.91096496582031j),(3.444935230823573+0.3777675390774679j),(0.36351430395889817+0.08413429881621465j),(0.14440578606111246-0.0157515676978297j)
(899.6642456054688-51.56265640258789j),(261.033447265625-44.050228118896484j),(3.383527182510788+0.37344826440690654j),(0.34783015554803043+0.06604647020331178j),(0.14054669590515192-0.014721053528720208j)
(895.3358154296875-49.11741256713867j),(265.4903564453125-47.16841125488281j),(3.301056985719484+0.40147673285842134j),(0.33004520236317103+0.04643925326413818j),(0.1321712958916677-0.01410103761338555j)
(889.5689086914062-49.741294860839844j),(269.8412170410156-47.58549880981445j),(3.22873789268707+0.3850405413529945j),(0.31095827087637334+0.027898447478108476j),(0.12851208375506304-0.012133325059441459j)
(886.4647216796875-28.163917541503906j),(273.95587158203125-39.998863220214844j),(3.1829515718757024+0.3619215257039354j),(0.2915983650630465+0.012020407976168995j),(0.12346793397698612-0.0112812239577363j)
(882.3680419921875-27.876527786254883j),(281.5885009765625-41.53574752807617j),(3.081101936014133+0.35548093757076554j),(0.27303883878961294-0.0004402230103559461j),(0.12145736155473043-0.010726714814838473j)
(877.6500244140625-28.253660202026367j),(284.5027770996094-38.827903747558594j),(3.041753964135623+0.31581860415277385j),(0.256221752208773-0.00935047487046971j),(0.11927232565633578-0.010834142661257862j)
(872.8355712890625-28.985843658447266j),(288.4642028808594-37.761573791503906j),(2.987756850060976+0.2906307135129258j),(0.2418478881651803-0.014962301922858452j),(0.1145948913734225-0.008356494866851612j)
(870.11279296875-30.104217529296875j),(291.2394104003906-39.21163558959961j),(2.948096644556688+0.29355736458346665j),(0.23033833468527987-0.017705742554448223j),(0.11055787775351303-0.00869946559011947j)
(870.0331420898438-30.68616485595703j),(292.5230712890625-37.45473098754883j),(2.939478603797449+0.27146992250214774j),(0.2218477848643774-0.018039500483737196j),(0.10690761517663441-0.008090721586748171j)
(864.7560424804688+9.385671615600586j),(299.64788818359375-19.875640869140625j),(2.8711974249046777+0.221768826405651j),(0.21630425201400028-0.016366745123328866j),(0.10313905941539285-0.007644741140651045j)
(860.5791015625+8.940975189208984j),(302.0067443847656-21.270904541015625j),(2.833395401376042+0.2291665983811805j),(0.21345635496188847-0.013009435660696188j),(0.10131320777098556-0.006818294198194122j)
(858.7193603515625+8.757917404174805j),(306.307373046875-19.79317283630371j),(2.7899591377052206+0.2088753534940475j),(0.2129193064842179-0.008226355575054108j),(0.09680608924787078-0.006420687188014835j)
(855.4459228515625+8.619972229003906j),(309.584228515625-19.793689727783203j),(2.75018638995936+0.2036806223229461j),(0.21421852781383402-0.002256844174078197j),(0.0935274203199795-0.005749889349327794j)
(852.5736694335938+6.220781326293945j),(312.2315368652344-16.08475112915039j),(2.722330524807645+0.16016572448509298j),(0.216832968380503+0.004627829136328803j),(0.09199241010640347-0.005437316073984902j)
(849.909423828125+5.445135116577148j),(316.07061767578125-16.41299057006836j),(2.6808622107739124+0.1564400438903903j),(0.2202389845436638+0.012081347884113025j),(0.0907713561256802-0.00546603158919066j)
(846.754150390625-5.945501327514648j),(318.6177062988281-19.554080963134766j),(2.6487553549358456+0.14389807731349633j),(0.22395200338015578+0.019659351325114403j),(0.08772972728918718-0.006041293285205723j)
(844.0567626953125-7.67329216003418j),(319.6510925292969-17.773441314697266j),(2.6337485944750285+0.12243813594332419j),(0.22755980195947315+0.02682286526345597j),(0.08343117656145266-0.004935959968670045j)
(843.6680908203125-9.13216781616211j),(318.84039306640625-17.718368530273438j),(2.6394919403865362+0.1180381279622077j),(0.2307403126361936+0.03296833541134823j),(0.08349766455444997-0.004511202450327501j)
(841.5426025390625-9.542417526245117j),(322.48388671875-15.765170097351074j),(2.604786184395045+0.09774900711695016j),(0.23325945866499337+0.03747912855736922j),(0.0799125455773924-0.004057356341586234j)
(840.4990844726562-12.993167877197266j),(324.0592956542969-12.81710433959961j),(2.5911906351918628+0.06239102883016508j),(0.23495013916532406+0.03979010188973709j),(0.07799769494368743-0.0038600283188524906j)
(839.6135864257812-32.20491027832031j),(323.1037292480469-23.26168441772461j),(2.592327731924196+0.08695968751089854j),(0.23568036321943647+0.039455922343368685j),(0.07519898836039633-0.0033466307386073213j)
(838.4860229492188-34.9243049621582j),(324.5184631347656-19.295700073242188j),(2.581059071413094+0.045849584665914364j),(0.23532433575127812+0.03621436241539417j),(0.07655659037023463-0.001988089613834061j)
(837.7789306640625-38.04064178466797j),(325.50885009765625-15.964971542358398j),(2.5732932796900494+0.009345098281700114j),(0.23375280175187768+0.03003622795457556j),(0.07188153751229627-0.002141860335392141j)
(837.233154296875-43.226783752441406j),(327.3946533203125-10.669363021850586j),(2.558844923826684-0.048643245031658684j),(0.23085656735301452+0.021152728493345114j),(0.0710262450087927-0.0024032453359890994j)
(839.8006591796875-55.43919372558594j),(324.5975341796875+1.012521743774414j),(2.58664798372159-0.17886220608334932j),(0.22660926044324523+0.010049469799630208j),(0.07010680593270348-0.001122290620855321j)
(839.2579956054688-64.18876647949219j),(325.2669372558594+11.596113204956055j),(2.569911248570916-0.28896188784990734j),(0.2211630979570792-0.0025834195852695307j),(0.06951883523829663-0.001827268284471162j)
(848.2684936523438-79.09400939941406j),(316.8069763183594+26.12627410888672j),(2.6390197329896434-0.46729325232249735j),(0.2149581737260127-0.01594890000078619j),(0.06821620343340494-0.0006954460690584381j)
(861.304443359375-92.97855377197266j),(303.1708679199219+42.093570709228516j),(2.745478392546219-0.6878812072219294j),(0.20881791473524852-0.02927568620646678j),
(879.544189453125-102.96917724609375j),(284.1559143066406+52.72475051879883j),(2.927269352677621-0.9055195074689806j),(0.20400854512480981-0.041946715731298066j),
(898.3863525390625-107.23563385009766j),(262.64508056640625+66.35078430175781j),(3.1183758091105944-1.1960715725371736j),(0.20226278132488443-0.053552267541223136j),
(913.16162109375-94.22816467285156j),(240.27694702148438+75.60472106933594j),(3.3457943790999574-1.4449410139584145j),(0.20580018575497933-0.06376496951056758j),
(920.1488037109375-53.195030212402344j),(225.1981658935547+87.31896209716797j),(3.472317493890124-1.582580339571618j),(0.21739051322682792-0.07189985157535206j),
(921.9052734375+13.656238555908203j),(206.38893127441406+104.2934341430664j),(3.5848646417529273-1.745353317381195j),(0.24044229593554525-0.07596783931409334j),
(920.3988647460938+140.75640869140625j),(171.66995239257812+128.3656768798828j),(3.831981728038781-2.0454279547806054j),(0.27884473852643704-0.07094186030963835j),
(880.3236694335938+303.8523254394531j),(133.6771697998047+142.91629028320312j),(4.206974509608143-2.2247094641150515j),(0.3356433046843214-0.04592611411212854j),
(798.0726928710938+462.93878173828125j),(93.05973815917969+147.14584350585938j),(4.697409837664417-2.4528926862777194j),(0.40830276249284375+0.0195342854053539j),
