Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance
(833.5140380859375-27.57356071472168j),(323.52069091796875-89.89314270019531j),(2.413714995637008+0.5854428206377125j),(0.16554659200869784-0.12993704198757985j),(0.09774852272968798-0.001710365447308886j)
(827.0143432617188-37.850833892822266j),(331.48046875-79.77195739746094j),(2.3843057727278723+0.45960446842087366j),(0.18648357177113448-0.1040476518426945j),(0.09859776088377002-0.0011090247414466932j)
(831.238037109375-47.594669342041016j),(328.29248046875-69.52884674072266j),(2.4526940455373056+0.3744780230009191j),(0.19986505472687605-0.08050219058398186j),(0.09727078443325762-0.0016070022769517813j)
(825.8434448242188-55.88939666748047j),(331.4891662597656-63.8001708984375j),(2.4336152014989+0.2997855713067581j),(0.207841560667735-0.06042928668383899j),(0.09672534483465825-0.0011885150511613785j)
(827.2215576171875-54.1051139831543j),(331.51495361328125-55.047733306884766j),(2.4546953526770516+0.244394107287158j),(0.21214939583654183-0.04411306801035082j),(0.0978545744291675-0.0017377639346909733j)
(825.1278076171875-58.00048828125j),(333.4667053222656-53.37945556640625j),(2.4397205243354785+0.21660472811569229j),(0.21407388368563496-0.03136100455700019j),(0.09487508777993017-0.0003368791390036856j)
(825.2888793945312-61.34278106689453j),(335.4177551269531-48.32694625854492j),(2.436256339537589+0.16813077800438192j),(0.2145107850078283-0.021746713714966615j),(0.09620087896556397-0.0015269130564756518j)
(824.7969360351562-63.51044464111328j),(334.3097229003906-48.431785583496094j),(2.4434046977528854+0.1640036290254646j),(0.2140562802509832-0.014756755364570042j),(0.09438186501084347-0.0007962392431026342j)
(821.6470336914062-68.15127563476562j),(339.1568298339844-44.009578704833984j),(2.4081429732732396+0.1115415605768976j),(0.21309264958206162-0.009872857111959527j),(0.09684666398200283-0.0012857510341306683j)
(821.0595703125-67.00772094726562j),(337.6628723144531-43.823944091796875j),(2.416644137563597+0.11520116606383883j),(0.21185746800783362-0.00661421704250885j),(0.0946067791137514-0.0014623384535940932j)
(820.3037109375-59.08439636230469j),(340.0716857910156-37.005859375j),(2.40260549631946+0.0877052868977289j),(0.2104943649897832-0.004556607597466635j),(0.09493036675494283-0.0008290124469215267j)
(821.1940307617188-59.141353607177734j),(338.2559509277344-36.349342346191406j),(2.4185888737272263+0.08506209951283245j),(0.20908772140545978-0.0033386854161830356j),(0.09397319298591021-0.0019914176277665203j)
(820.0130004882812-59.051788330078125j),(341.3252868652344-36.61760711669922j),(2.3934522339099913+0.08376380632798673j),(0.20768499023439785-0.002661610139595908j),(0.09478612702703847-0.0014378406670971342j)
(819.8193969726562-60.53224563598633j),(342.0052185058594-35.25673294067383j),(2.3899435853987034+0.06938302638000747j),(0.20631026483435644-0.0022854053648654385j),(0.09400675008508108-0.0025670513626357473j)
